subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
102-2-4,P,0,-1,R,2,3753,1500,5259,5767,5767,585,<right>,<right>,1,1
102-2-4,P,0,-1,D,2,6368,1500,7875,8382,8383,610,<down>,<down>,1,1
102-2-4,P,0,-1,U,2,9002,3000,12010,12517,12517,432,<up>,<up>,1,1
102-2-4,P,0,-1,U,2,12973,2000,14978,15485,15485,493,<up>,<up>,1,1
102-2-4,P,0,-1,U,2,16003,2500,18509,19015,19015,447,<up>,<up>,1,1
102-2-4,P,0,-1,R,1,19486,3000,22491,22997,22998,434,<right>,<down>,0,0
102-2-4,P,0,1,R,2,23460,2250,25715,26222,26222,637,<right>,<right>,1,1
102-2-4,P,0,1,L,2,26877,2750,29633,30139,30139,580,<left>,<left>,1,1
102-2-4,P,0,1,D,1,35100,1750,36856,37062,37063,607,<down>,<down>,1,1
102-2-4,P,0,1,L,2,37687,1750,39443,39649,39650,620,<left>,<left>,1,1
102-2-4,P,0,1,R,2,40286,2000,42291,42498,42498,605,<right>,<right>,1,1
102-2-4,P,0,1,D,1,43113,3500,46618,46825,46825,497,<down>,<down>,1,1
102-2-4,P,0,-1,L,1,47333,1500,48839,49045,49046,529,<left>,<left>,1,1
102-2-4,P,0,1,U,2,49586,3500,53093,53299,53299,585,<up>,<up>,1,1
102-2-4,P,0,-1,R,2,53902,3500,57407,57613,57614,591,<right>,<left>,0,1
102-2-4,P,0,-1,L,1,58220,1500,59725,59932,59932,608,<left>,<left>,1,1
102-2-4,T,1,1,U,1,62411,2250,64667,64874,64874,458,<up>,<up>,1,1
102-2-4,T,2,1,D,1,65346,2000,67352,67558,67558,554,<down>,<down>,1,1
102-2-4,T,3,-1,L,1,68126,2750,70882,71088,71089,629,<left>,<left>,1,1
102-2-4,T,4,-1,U,2,71729,2250,73985,74192,74193,664,<up>,<up>,1,1
102-2-4,T,5,-1,U,1,74873,1750,76628,76835,76835,456,<up>,<up>,1,1
102-2-4,T,6,-1,R,1,77302,2000,79309,79516,79517,527,<right>,<right>,1,1
102-2-4,T,7,1,D,1,80060,2750,82816,83022,83022,642,<down>,<down>,1,1
102-2-4,T,8,1,D,2,83677,2000,85682,85888,85889,722,<down>,<up>,0,1
102-2-4,T,9,-1,R,2,86623,2500,89129,89336,89336,763,<right>,<right>,1,1
102-2-4,T,10,-1,L,2,90110,1750,91865,92071,92071,606,<left>,<left>,1,1
102-2-4,T,11,-1,U,1,92687,3500,96193,96399,96400,558,<up>,<up>,1,1
102-2-4,T,12,-1,D,1,96968,2500,99473,99679,99679,767,<down>,<down>,1,1
102-2-4,T,13,-1,L,2,100462,3000,103467,103674,103675,556,<left>,<left>,1,1
102-2-4,T,14,1,R,2,104256,2500,106762,106968,106969,627,<right>,<right>,1,1
102-2-4,T,15,1,D,2,107607,3250,110862,111068,111068,1021,<down>,<down>,1,1
102-2-4,T,16,1,R,2,112098,3000,115104,115310,115311,640,<right>,<right>,1,1
102-2-4,T,17,-1,D,1,115972,2500,118477,118683,118684,571,<down>,<down>,1,1
102-2-4,T,18,-1,D,1,119268,3500,122774,122983,122983,552,<down>,<down>,1,1
102-2-4,T,19,1,D,1,123545,1750,125301,125507,125508,484,<down>,<down>,1,1
102-2-4,T,20,-1,L,1,126009,2000,128016,128222,128223,571,<left>,<left>,1,1
102-2-4,T,21,1,D,1,128809,3500,132315,132522,132522,522,<down>,<down>,1,1
102-2-4,T,22,1,R,1,133061,2250,135316,135523,135523,490,<right>,<right>,1,1
102-2-4,T,23,1,D,1,136031,2000,138037,138243,138244,455,<down>,<down>,1,1
102-2-4,T,24,-1,U,2,138715,2000,140721,140927,140927,718,<up>,<up>,1,1
