subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
107-1-1,4,1,PRACTICE,-25,1,4,0,0,67036,1,3493,0,NA,0,0,0
107-1-1,4,1,PRACTICE,-24,1,3,1,0,71888,1,2068,1,NA,0,0,0
107-1-1,4,1,PRACTICE,-23,1,1,1,1,75286,1,1320,1,NA,0,0,0
107-1-1,4,1,PRACTICE,-22,1,2,0,1,77627,2,492,1,NA,0,0,0
107-1-1,4,1,PRACTICE,-21,1,2,0,1,79386,2,670,1,NA,0,0,0
107-1-1,4,1,PRACTICE,-20,1,1,1,1,80918,1,424,1,NA,0,0,0
107-1-1,4,1,PRACTICE,-19,1,4,0,0,82669,2,288,1,NA,0,0,0
107-1-1,4,1,PRACTICE,-18,1,3,1,0,84108,1,282,1,NA,0,0,0
107-1-1,4,1,TEST,1,1,3,1,0,85294,1,580,1,NA,0,0,0
107-1-1,4,1,TEST,2,1,4,0,0,86970,2,543,1,NA,0,0,0
107-1-1,4,1,TEST,3,1,1,1,1,88539,1,452,1,NA,0,0,0
107-1-1,4,1,TEST,4,1,2,0,1,90000,2,748,1,NA,0,0,0
107-1-1,4,1,TEST,5,1,4,0,0,91996,2,624,1,NA,0,0,0
107-1-1,4,1,TEST,6,1,3,1,0,93725,1,576,1,NA,0,0,0
107-1-1,4,1,TEST,7,1,2,0,1,95448,2,460,1,NA,0,0,0
107-1-1,4,1,TEST,8,1,1,1,1,96817,1,380,1,NA,0,0,0
107-1-1,4,1,TEST,9,1,4,0,0,98261,2,344,1,NA,0,0,0
107-1-1,4,1,TEST,10,1,2,0,1,99657,2,516,1,NA,0,0,0
107-1-1,4,1,TEST,11,1,3,1,0,101193,1,454,1,NA,0,0,0
107-1-1,4,1,TEST,12,1,1,1,1,102877,1,415,1,NA,0,0,0
107-1-1,4,1,TEST,13,1,3,1,0,104229,1,517,1,NA,0,0,0
107-1-1,4,1,TEST,14,1,2,0,1,105740,2,664,1,NA,0,0,0
107-1-1,4,1,TEST,15,1,4,0,0,107376,2,533,1,NA,0,0,0
107-1-1,4,1,TEST,16,1,1,1,1,109196,1,442,1,NA,0,0,0
107-1-1,4,1,TEST,17,1,3,1,0,110915,1,376,1,NA,0,0,0
107-1-1,4,1,TEST,18,1,4,0,0,112531,2,516,1,NA,0,0,0
107-1-1,4,1,TEST,19,1,2,0,1,114120,2,578,1,NA,0,0,0
107-1-1,4,1,TEST,20,1,1,1,1,115826,1,492,1,NA,0,0,0
107-1-1,4,1,TEST,21,1,3,1,0,117183,1,696,1,NA,0,0,0
107-1-1,4,1,TEST,22,1,4,0,0,118809,2,619,1,NA,0,0,0
107-1-1,4,1,TEST,23,1,2,0,1,120618,2,768,1,NA,0,0,0
107-1-1,4,1,TEST,24,1,1,1,1,122383,1,533,1,NA,0,0,0
107-1-1,4,1,TEST,25,1,2,0,1,124174,2,417,1,NA,0,0,0
107-1-1,4,2,PRACTICE,-25,2,3,1,0,141247,NA,0,0,0,802,1,0
107-1-1,4,2,PRACTICE,-24,2,4,0,0,143046,NA,0,0,0,508,1,0
107-1-1,4,2,PRACTICE,-23,2,1,1,1,144711,NA,0,0,9,358,1,0
107-1-1,4,2,PRACTICE,-22,2,2,0,1,146217,NA,0,0,9,440,1,0
107-1-1,4,2,PRACTICE,-21,2,2,0,1,147978,NA,0,0,9,400,1,0
107-1-1,4,2,PRACTICE,-20,2,1,1,1,149286,NA,0,0,9,397,1,0
107-1-1,4,2,PRACTICE,-19,2,3,1,0,150691,NA,0,0,0,449,1,0
107-1-1,4,2,PRACTICE,-18,2,4,0,0,151987,NA,0,0,0,375,1,0
107-1-1,4,2,TEST,1,2,1,1,1,153350,NA,0,0,9,562,1,0
107-1-1,4,2,TEST,2,2,4,0,0,155052,NA,0,0,0,359,1,0
107-1-1,4,2,TEST,3,2,2,0,1,156509,NA,0,0,9,322,1,0
107-1-1,4,2,TEST,4,2,3,1,0,158151,NA,0,0,0,344,1,0
107-1-1,4,2,TEST,5,2,4,0,0,159612,NA,0,0,0,336,1,0
107-1-1,4,2,TEST,6,2,1,1,1,161270,NA,0,0,9,524,1,0
107-1-1,4,2,TEST,7,2,3,1,0,162997,NA,0,0,0,338,1,0
107-1-1,4,2,TEST,8,2,2,0,1,164314,NA,0,0,9,449,1,0
107-1-1,4,2,TEST,9,2,3,1,0,165811,NA,0,0,0,313,1,0
107-1-1,4,2,TEST,10,2,2,0,1,167120,NA,0,0,9,309,1,0
107-1-1,4,2,TEST,11,2,1,1,1,168719,NA,0,0,9,557,1,0
