subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
204-4-1,P,0,1,L,2,5158,2250,7414,7919,7919,547,<left>,<left>,1,1
204-4-1,P,0,1,U,1,8486,2500,10990,11495,11495,486,<up>,<up>,1,1
204-4-1,P,0,-1,L,1,12003,2000,14008,14513,14514,460,<left>,<left>,1,1
204-4-1,P,0,1,R,2,14995,3250,18251,18757,18758,637,<right>,<right>,1,1
204-4-1,P,0,-1,L,1,19411,3250,22666,23174,23174,447,<left>,<left>,1,1
204-4-1,P,0,1,D,2,23648,2000,25652,26157,26157,614,<down>,<down>,1,1
204-4-1,P,0,1,L,2,26792,2000,28797,29303,29304,685,<left>,<left>,1,1
204-4-1,P,0,-1,U,1,30036,2250,32292,32798,32798,571,<up>,<up>,1,1
204-4-1,P,0,-1,D,2,35452,2250,37707,37914,37914,633,<down>,<down>,1,1
204-4-1,P,0,-1,D,2,38557,3250,41813,42020,42020,524,<down>,<up>,0,1
204-4-1,P,0,-1,R,1,42559,2750,45315,45522,45522,520,<right>,<right>,1,1
204-4-1,P,0,1,L,1,46057,1750,47812,48019,48019,548,<left>,<left>,1,1
204-4-1,P,0,1,D,1,48584,1500,50088,50295,50295,480,<down>,<down>,1,1
204-4-1,P,0,-1,U,1,50791,1750,52546,52753,52753,609,<up>,<up>,1,1
204-4-1,P,0,1,L,2,53371,2000,55375,55580,55581,555,<left>,<left>,1,1
204-4-1,P,0,1,R,1,56151,2750,58907,59114,59115,529,<right>,<right>,1,1
204-4-1,T,1,1,L,1,61081,1500,62587,62794,62794,577,<left>,<left>,1,1
204-4-1,T,2,1,R,1,63387,2750,66142,66348,66349,525,<right>,<right>,1,1
204-4-1,T,3,-1,D,2,66891,3250,70145,70350,70351,708,<down>,<down>,1,1
204-4-1,T,4,-1,U,1,71075,2000,73080,73285,73286,507,<up>,<up>,1,1
204-4-1,T,5,1,L,1,73808,3000,76813,77018,77019,497,<left>,<left>,1,1
