subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
202-4-4,P,0,-1,D,2,2169,3000,5175,5681,5681,447,<down>,<down>,1,1
202-4-4,P,0,-1,R,1,6151,2750,8906,9412,9413,363,<right>,<right>,1,1
202-4-4,P,0,-1,R,1,9798,3250,13053,13558,13559,324,<right>,<right>,1,1
202-4-4,P,0,-1,U,1,13903,3250,17157,17663,17664,431,<up>,<up>,1,1
202-4-4,P,0,-1,D,1,18117,2000,20121,20627,20628,447,<down>,<down>,1,1
202-4-4,P,0,-1,R,1,21097,3500,24602,25109,25109,380,<right>,<right>,1,1
202-4-4,P,0,-1,D,1,25509,3500,29015,29521,29521,485,<down>,<down>,1,1
202-4-4,P,0,-1,D,2,30035,2500,32539,33046,33047,378,<down>,<down>,1,1
202-4-4,P,0,-1,R,1,34802,1500,36307,36514,36514,516,<right>,<right>,1,1
202-4-4,P,0,-1,U,1,37044,2500,39550,39757,39757,399,<up>,<up>,1,1
202-4-4,P,0,1,U,2,40178,1750,41932,42137,42138,505,<up>,<up>,1,1
202-4-4,P,0,1,R,2,42660,3250,45914,46119,46120,482,<right>,<right>,1,1
202-4-4,P,0,1,D,2,46624,2500,49129,49334,49335,600,<down>,<down>,1,1
202-4-4,P,0,1,U,1,49961,3500,53466,53673,53673,415,<up>,<up>,1,1
202-4-4,P,0,1,D,1,54111,1750,55866,56071,56072,501,<down>,<down>,1,1
202-4-4,P,0,1,U,2,56588,2500,59092,59299,59299,456,<up>,<down>,0,1
202-4-4,T,1,1,L,1,61235,2000,63240,63445,63445,435,<left>,<left>,1,1
202-4-4,T,2,-1,D,1,63902,3250,67157,67362,67363,504,<down>,<down>,1,1
202-4-4,T,3,-1,L,1,67884,2250,70139,70345,70345,493,<left>,<left>,1,1
202-4-4,T,4,-1,R,2,70851,3250,74107,74313,74314,616,<right>,<right>,1,1
202-4-4,T,5,1,L,2,74948,1750,76703,76909,76909,658,<left>,<left>,1,1
202-4-4,T,6,-1,U,1,77581,3250,80836,81043,81044,697,<up>,<up>,1,1
202-4-4,T,7,-1,L,1,81755,3500,85260,85466,85467,493,<left>,<left>,1,1
202-4-4,T,8,1,D,2,85975,2250,88230,88436,88436,569,<down>,<down>,1,1
202-4-4,T,9,1,D,2,89028,3500,92532,92738,92739,521,<down>,<down>,1,1
202-4-4,T,10,-1,L,1,93273,1750,95027,95232,95232,483,<left>,<left>,1,1
202-4-4,T,11,1,R,2,95736,3000,98740,98945,98946,510,<right>,<right>,1,1
202-4-4,T,12,-1,R,2,99468,3500,102974,103180,103181,492,<right>,<left>,0,1
202-4-4,T,13,-1,U,2,103688,1750,105443,105649,105649,618,<up>,<up>,1,1
202-4-4,T,14,-1,L,2,106280,2500,108785,108991,108992,547,<left>,<left>,1,1
202-4-4,T,15,-1,U,2,109558,3500,113063,113269,113270,475,<up>,<up>,1,1
202-4-4,T,16,1,L,2,113761,2250,116015,116222,116222,596,<left>,<left>,1,1
202-4-4,T,17,-1,D,1,116833,3500,120339,120545,120545,482,<down>,<down>,1,1
202-4-4,T,18,-1,U,2,121045,2750,123801,124008,124008,615,<up>,<up>,1,1
202-4-4,T,19,1,D,2,124646,3250,127902,128108,128109,571,<down>,<down>,1,1
202-4-4,T,20,-1,U,1,128706,3250,131961,132167,132168,499,<up>,<up>,1,1
202-4-4,T,21,1,L,1,132682,2250,134938,135145,135145,556,<left>,<left>,1,1
202-4-4,T,22,1,R,1,135715,3500,139221,139428,139428,547,<right>,<right>,1,1
202-4-4,T,23,1,R,1,139991,3250,143246,143451,143452,501,<right>,<right>,1,1
202-4-4,T,24,1,L,2,143965,1500,145470,145675,145676,662,<left>,<left>,1,1
202-4-4,T,25,-1,U,2,146352,2750,149106,149311,149312,474,<up>,<up>,1,1
202-4-4,T,26,1,R,2,149803,1750,151557,151764,151765,515,<right>,<right>,1,1
202-4-4,T,27,1,L,2,152296,2750,155051,155256,155256,514,<left>,<left>,1,1
202-4-4,T,28,-1,U,1,155781,3000,158786,158993,158993,451,<up>,<up>,1,1
202-4-4,T,29,1,L,1,159466,2250,161720,161926,161926,457,<left>,<left>,1,1
202-4-4,T,30,-1,R,2,162402,2750,165157,165362,165363,577,<right>,<right>,1,1
202-4-4,T,31,1,L,2,165950,1500,167455,167661,167661,501,<left>,<left>,1,1
202-4-4,T,32,1,L,2,168177,1500,169682,169889,169889,488,<left>,<left>,1,1
202-4-4,T,33,1,D,2,170392,2750,173147,173354,173355,502,<down>,<down>,1,1
202-4-4,T,34,-1,L,2,173869,1500,175373,175578,175579,624,<left>,<left>,1,1
202-4-4,T,35,-1,D,1,176220,2750,178975,179181,179181,567,<down>,<down>,1,1
202-4-4,T,36,-1,R,1,179770,2250,182025,182233,182233,528,<right>,<right>,1,1
202-4-4,T,37,1,R,1,182777,1750,184532,184737,184738,487,<right>,<right>,1,1
202-4-4,T,38,1,R,1,185240,2500,187746,187953,187953,565,<right>,<right>,1,1
202-4-4,T,39,-1,D,2,188526,3250,191780,191985,191986,567,<down>,<down>,1,1
202-4-4,T,40,1,D,1,192571,1750,194325,194530,194530,671,<down>,<down>,1,1
202-4-4,T,41,-1,R,2,195217,1500,196721,196926,196927,937,<right>,<right>,1,1
202-4-4,T,42,1,U,2,197880,2250,200135,200342,200342,533,<up>,<up>,1,1
202-4-4,T,43,1,L,2,200886,2750,203641,203846,203847,474,<left>,<left>,1,1
202-4-4,T,44,1,R,1,204335,2750,207089,207294,207295,452,<right>,<right>,1,1
202-4-4,T,45,-1,U,2,207762,3500,211266,211471,211472,474,<up>,<up>,1,1
202-4-4,T,46,-1,D,1,211973,1500,213480,213687,213687,497,<down>,<down>,1,1
202-4-4,T,47,1,D,1,214194,3000,217200,217407,217407,458,<down>,<down>,1,1
202-4-4,T,48,1,U,1,217880,3500,221386,221593,221593,465,<up>,<up>,1,1
202-4-4,T,49,1,L,2,222071,2250,224326,224533,224534,581,<left>,<left>,1,1
202-4-4,T,50,1,U,1,225127,2500,227631,227837,227837,457,<up>,<up>,1,1
