subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
109-1-3,4,1,PRACTICE,-25,1,3,1,0,8359,1,515,1,NA,0,0,0
109-1-3,4,1,PRACTICE,-24,1,2,0,1,10137,2,502,1,NA,0,0,0
109-1-3,4,1,PRACTICE,-23,1,4,0,0,11778,2,417,1,NA,0,0,0
109-1-3,4,1,PRACTICE,-22,1,1,1,1,13142,1,440,1,NA,0,0,0
109-1-3,4,1,PRACTICE,-21,1,1,1,1,14501,1,423,1,NA,0,0,0
109-1-3,4,1,PRACTICE,-20,1,4,0,0,15870,2,430,1,NA,0,0,0
109-1-3,4,1,PRACTICE,-19,1,2,0,1,17312,2,457,1,NA,0,0,0
109-1-3,4,1,PRACTICE,-18,1,3,1,0,19013,1,512,1,NA,0,0,0
109-1-3,4,1,TEST,1,1,4,0,0,20392,2,556,1,NA,0,0,0
109-1-3,4,1,TEST,2,1,1,1,1,21854,1,466,1,NA,0,0,0
109-1-3,4,1,TEST,3,1,2,0,1,23470,2,454,1,NA,0,0,0
109-1-3,4,1,TEST,4,1,3,1,0,24838,1,474,1,NA,0,0,0
109-1-3,4,1,TEST,5,1,1,1,1,26623,1,463,1,NA,0,0,0
109-1-3,4,1,TEST,6,1,2,0,1,28254,2,431,1,NA,0,0,0
109-1-3,4,1,TEST,7,1,3,1,0,30015,1,470,1,NA,0,0,0
109-1-3,4,1,TEST,8,1,4,0,0,31710,2,525,1,NA,0,0,0
109-1-3,4,1,TEST,9,1,1,1,1,33108,1,535,1,NA,0,0,0
109-1-3,4,1,TEST,10,1,4,0,0,34887,2,395,1,NA,0,0,0
109-1-3,4,1,TEST,11,1,3,1,0,36374,1,371,1,NA,0,0,0
109-1-3,4,1,TEST,12,1,2,0,1,38002,2,436,1,NA,0,0,0
109-1-3,4,1,TEST,13,1,1,1,1,39514,1,477,1,NA,0,0,0
109-1-3,4,1,TEST,14,1,2,0,1,41046,2,474,1,NA,0,0,0
109-1-3,4,1,TEST,15,1,4,0,0,42392,2,466,1,NA,0,0,0
109-1-3,4,1,TEST,16,1,3,1,0,44074,1,585,1,NA,0,0,0
109-1-3,4,1,TEST,17,1,1,1,1,45570,2,496,0,NA,0,0,0
109-1-3,4,1,TEST,18,1,3,1,0,47640,1,474,1,NA,0,0,0
109-1-3,4,1,TEST,19,1,4,0,0,49393,2,456,1,NA,0,0,0
109-1-3,4,1,TEST,20,1,2,0,1,50866,2,388,1,NA,0,0,0
109-1-3,4,1,TEST,21,1,1,1,1,52423,1,489,1,NA,0,0,0
109-1-3,4,1,TEST,22,1,3,1,0,53965,1,437,1,NA,0,0,0
109-1-3,4,1,TEST,23,1,2,0,1,55280,2,504,1,NA,0,0,0
109-1-3,4,1,TEST,24,1,4,0,0,57014,2,363,1,NA,0,0,0
109-1-3,4,1,TEST,25,1,1,1,1,58540,1,472,1,NA,0,0,0
109-1-3,4,2,PRACTICE,-25,2,1,1,1,64175,NA,0,0,9,530,1,0
