subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
114-2-3,4,1,PRACTICE,-25,1,1,1,1,7942,1,722,1,NA,0,0,0
114-2-3,4,1,PRACTICE,-24,1,3,1,0,9686,1,525,1,NA,0,0,0
114-2-3,4,1,PRACTICE,-23,1,4,0,0,11189,2,392,1,NA,0,0,0
114-2-3,4,1,PRACTICE,-22,1,2,0,1,12567,2,364,1,NA,0,0,0
114-2-3,4,1,PRACTICE,-21,1,4,0,0,13933,2,344,1,NA,0,0,0
114-2-3,4,1,PRACTICE,-20,1,2,0,1,15342,2,318,1,NA,0,0,0
114-2-3,4,1,PRACTICE,-19,1,1,1,1,16719,1,400,1,NA,0,0,0
114-2-3,4,1,PRACTICE,-18,1,3,1,0,18355,1,443,1,NA,0,0,0
114-2-3,4,1,TEST,1,1,1,1,1,20112,1,425,1,NA,0,0,0
114-2-3,4,1,TEST,2,1,4,0,0,21799,2,486,1,NA,0,0,0
114-2-3,4,1,TEST,3,1,2,0,1,23469,2,328,1,NA,0,0,0
114-2-3,4,1,TEST,4,1,3,1,0,24858,1,378,1,NA,0,0,0
114-2-3,4,1,TEST,5,1,2,0,1,26146,2,412,1,NA,0,0,0
114-2-3,4,1,TEST,6,1,3,1,0,27425,1,405,1,NA,0,0,0
114-2-3,4,1,TEST,7,1,4,0,0,28810,2,327,1,NA,0,0,0
114-2-3,4,1,TEST,8,1,1,1,1,30134,1,406,1,NA,0,0,0
114-2-3,4,1,TEST,9,1,4,0,0,31642,2,450,1,NA,0,0,0
114-2-3,4,1,TEST,10,1,3,1,0,32974,1,428,1,NA,0,0,0
114-2-3,4,1,TEST,11,1,2,0,1,34248,2,353,1,NA,0,0,0
114-2-3,4,1,TEST,12,1,1,1,1,35577,1,370,1,NA,0,0,0
114-2-3,4,1,TEST,13,1,4,0,0,36939,2,293,1,NA,0,0,0
114-2-3,4,1,TEST,14,1,3,1,0,38306,2,302,0,NA,0,0,0
114-2-3,4,1,TEST,15,1,1,1,1,40223,1,398,1,NA,0,0,0
114-2-3,4,1,TEST,16,1,2,0,1,41458,2,458,1,NA,0,0,0
114-2-3,4,1,TEST,17,1,3,1,0,43177,1,391,1,NA,0,0,0
114-2-3,4,1,TEST,18,1,4,0,0,44638,2,358,1,NA,0,0,0
114-2-3,4,1,TEST,19,1,1,1,1,46094,1,351,1,NA,0,0,0
114-2-3,4,1,TEST,20,1,2,0,1,47760,2,324,1,NA,0,0,0
114-2-3,4,1,TEST,21,1,1,1,1,49090,1,378,1,NA,0,0,0
114-2-3,4,1,TEST,22,1,4,0,0,50439,2,386,1,NA,0,0,0
114-2-3,4,1,TEST,23,1,2,0,1,51898,2,398,1,NA,0,0,0
114-2-3,4,1,TEST,24,1,3,1,0,53396,1,378,1,NA,0,0,0
114-2-3,4,1,TEST,25,1,4,0,0,55089,2,293,1,NA,0,0,0
114-2-3,4,2,PRACTICE,-25,2,3,1,0,59835,NA,0,0,9,638,0,0
114-2-3,4,2,PRACTICE,-24,2,1,1,1,61971,NA,0,0,9,424,1,0
114-2-3,4,2,PRACTICE,-23,2,4,0,0,63562,NA,0,0,0,369,1,0
114-2-3,4,2,PRACTICE,-22,2,2,0,1,64821,NA,0,0,9,430,1,0
114-2-3,4,2,PRACTICE,-21,2,1,1,1,66211,NA,0,0,9,384,1,0
114-2-3,4,2,PRACTICE,-20,2,2,0,1,67584,NA,0,0,9,418,1,0
114-2-3,4,2,PRACTICE,-19,2,4,0,0,69039,NA,0,0,0,383,1,0
114-2-3,4,2,PRACTICE,-18,2,3,1,0,70542,NA,0,0,0,371,1,0
114-2-3,4,2,TEST,1,2,3,1,0,71962,NA,0,0,0,421,1,0
114-2-3,4,2,TEST,2,2,2,0,1,73283,NA,0,0,9,390,1,0
114-2-3,4,2,TEST,3,2,4,0,0,74900,NA,0,0,0,358,1,0
114-2-3,4,2,TEST,4,2,1,1,1,76270,NA,0,0,9,352,1,0
114-2-3,4,2,TEST,5,2,2,0,1,77472,NA,0,0,9,354,1,0
114-2-3,4,2,TEST,6,2,4,0,0,78860,NA,0,0,0,370,1,0
114-2-3,4,2,TEST,7,2,3,1,0,80489,NA,0,0,9,298,0,0
114-2-3,4,2,TEST,8,2,1,1,1,82240,NA,0,0,9,436,1,0
114-2-3,4,2,TEST,9,2,3,1,0,83727,NA,0,0,0,412,1,0
114-2-3,4,2,TEST,10,2,2,0,1,85201,NA,0,0,9,479,1,0
114-2-3,4,2,TEST,11,2,1,1,1,86936,NA,0,0,9,385,1,0
114-2-3,4,2,TEST,12,2,4,0,0,88629,NA,0,0,0,363,1,0
114-2-3,4,2,TEST,13,2,1,1,1,90040,NA,0,0,9,576,1,0
114-2-3,4,2,TEST,14,2,4,0,0,91638,NA,0,0,0,414,1,0
114-2-3,4,2,TEST,15,2,3,1,0,93156,NA,0,0,0,405,1,0
114-2-3,4,2,TEST,16,2,2,0,1,94859,NA,0,0,9,484,1,0
114-2-3,4,2,TEST,17,2,4,0,0,96216,NA,0,0,0,734,1,0
114-2-3,4,2,TEST,18,2,1,1,1,97943,NA,0,0,9,374,1,0
114-2-3,4,2,TEST,19,2,2,0,1,99192,NA,0,0,9,676,1,0
114-2-3,4,2,TEST,20,2,3,1,0,100806,NA,0,0,0,385,1,0
114-2-3,4,2,TEST,21,2,1,1,1,102163,NA,0,0,9,336,1,0
114-2-3,4,2,TEST,22,2,2,0,1,103424,NA,0,0,9,431,1,0
114-2-3,4,2,TEST,23,2,4,0,0,104861,NA,0,0,0,377,1,0
114-2-3,4,2,TEST,24,2,3,1,0,106177,NA,0,0,0,409,1,0
114-2-3,4,2,TEST,25,2,4,0,0,107600,NA,0,0,0,350,1,0
114-2-3,4,3,PRACTICE,-25,3,3,1,0,112446,1,526,1,0,530,1,0
114-2-3,4,3,PRACTICE,-24,3,1,1,1,113830,1,478,1,9,474,1,0
114-2-3,4,3,PRACTICE,-23,3,2,0,1,115629,2,433,1,9,429,1,0
114-2-3,4,3,PRACTICE,-22,3,4,0,0,117078,2,489,1,0,493,1,0
114-2-3,4,3,PRACTICE,-21,3,1,1,1,118566,1,452,1,9,420,1,0
114-2-3,4,3,PRACTICE,-20,3,3,1,0,120088,1,548,1,0,566,1,0
114-2-3,4,3,PRACTICE,-19,3,2,0,1,121544,2,641,1,9,652,1,0
114-2-3,4,3,PRACTICE,-18,3,4,0,0,123409,1,346,0,0,361,1,0
114-2-3,4,3,TEST,1,3,3,1,0,125160,1,525,1,0,515,1,0
114-2-3,4,3,TEST,2,3,2,0,1,126920,2,418,1,9,421,1,0
114-2-3,4,3,TEST,3,3,1,1,1,128291,1,505,1,9,513,1,0
114-2-3,4,3,TEST,4,3,4,0,0,130080,2,434,1,0,440,1,0
114-2-3,4,3,TEST,5,3,2,0,1,131439,2,462,1,9,450,1,0
114-2-3,4,3,TEST,6,3,3,1,0,133110,1,442,1,0,449,1,0
114-2-3,4,3,TEST,7,3,4,0,0,134738,2,511,1,0,507,1,0
114-2-3,4,3,TEST,8,3,1,1,1,136211,1,399,1,9,391,1,0
114-2-3,4,3,TEST,9,3,2,0,1,137715,2,391,1,9,387,1,0
114-2-3,4,3,TEST,10,3,1,1,1,139335,1,529,1,9,535,1,0
114-2-3,4,3,TEST,11,3,4,0,0,141198,2,458,1,0,438,1,0
114-2-3,4,3,TEST,12,3,3,1,0,142701,1,546,1,0,522,1,0
114-2-3,4,3,TEST,13,3,1,1,1,144112,1,511,1,9,506,1,0
114-2-3,4,3,TEST,14,3,2,0,1,145830,2,486,1,9,478,1,0
114-2-3,4,3,TEST,15,3,4,0,0,147273,2,509,1,0,501,1,0
114-2-3,4,3,TEST,16,3,3,1,0,148915,1,504,1,0,500,1,0
114-2-3,4,3,TEST,17,3,1,1,1,150658,1,471,1,9,442,1,0
114-2-3,4,3,TEST,18,3,3,1,0,152159,1,548,1,0,544,1,0
114-2-3,4,3,TEST,19,3,2,0,1,153649,2,501,1,9,494,1,0
114-2-3,4,3,TEST,20,3,4,0,0,155346,2,473,1,0,453,1,0
114-2-3,4,3,TEST,21,3,2,0,1,157048,2,530,1,9,510,1,0
114-2-3,4,3,TEST,22,3,1,1,1,158891,1,492,1,9,488,1,0
114-2-3,4,3,TEST,23,3,4,0,0,160438,2,532,1,0,520,1,0
114-2-3,4,3,TEST,24,3,3,1,0,161916,1,545,1,0,529,1,0
114-2-3,4,3,TEST,25,3,1,1,1,163363,1,532,1,9,518,1,0
