subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
106-1-3,4,1,PRACTICE,-25,1,4,0,0,15770,2,650,1,NA,0,0,0
106-1-3,4,1,PRACTICE,-24,1,2,0,1,17607,2,482,1,NA,0,0,0
106-1-3,4,1,PRACTICE,-23,1,1,1,1,19284,1,491,1,NA,0,0,0
106-1-3,4,1,PRACTICE,-22,1,3,1,0,21036,1,482,1,NA,0,0,0
106-1-3,4,1,PRACTICE,-21,1,4,0,0,22524,2,538,1,NA,0,0,0
106-1-3,4,1,PRACTICE,-20,1,2,0,1,23963,2,559,1,NA,0,0,0
106-1-3,4,1,PRACTICE,-19,1,3,1,0,25721,1,414,1,NA,0,0,0
106-1-3,4,1,PRACTICE,-18,1,1,1,1,27184,1,433,1,NA,0,0,0
106-1-3,4,1,TEST,1,1,4,0,0,28555,2,540,1,NA,0,0,0
106-1-3,4,1,TEST,2,1,3,1,0,30287,1,363,1,NA,0,0,0
106-1-3,4,1,TEST,3,1,1,1,1,31949,1,386,1,NA,0,0,0
106-1-3,4,1,TEST,4,1,2,0,1,33619,2,447,1,NA,0,0,0
106-1-3,4,1,TEST,5,1,1,1,1,34995,1,340,1,NA,0,0,0
106-1-3,4,1,TEST,6,1,2,0,1,36197,2,420,1,NA,0,0,0
106-1-3,4,1,TEST,7,1,4,0,0,37882,2,502,1,NA,0,0,0
106-1-3,4,1,TEST,8,1,3,1,0,39611,1,366,1,NA,0,0,0
106-1-3,4,1,TEST,9,1,4,0,0,41118,2,367,1,NA,0,0,0
106-1-3,4,1,TEST,10,1,2,0,1,42764,2,398,1,NA,0,0,0
106-1-3,4,1,TEST,11,1,3,1,0,44345,1,522,1,NA,0,0,0
106-1-3,4,1,TEST,12,1,1,1,1,45788,1,446,1,NA,0,0,0
106-1-3,4,1,TEST,13,1,3,1,0,47149,1,456,1,NA,0,0,0
106-1-3,4,1,TEST,14,1,1,1,1,48499,1,433,1,NA,0,0,0
106-1-3,4,1,TEST,15,1,2,0,1,50028,2,365,1,NA,0,0,0
106-1-3,4,1,TEST,16,1,4,0,0,51626,2,470,1,NA,0,0,0
106-1-3,4,1,TEST,17,1,2,0,1,52940,2,493,1,NA,0,0,0
106-1-3,4,1,TEST,18,1,1,1,1,54426,1,358,1,NA,0,0,0
106-1-3,4,1,TEST,19,1,4,0,0,55915,2,544,1,NA,0,0,0
106-1-3,4,1,TEST,20,1,3,1,0,57529,1,427,1,NA,0,0,0
106-1-3,4,1,TEST,21,1,4,0,0,58996,2,426,1,NA,0,0,0
106-1-3,4,1,TEST,22,1,1,1,1,60469,1,406,1,NA,0,0,0
106-1-3,4,1,TEST,23,1,2,0,1,62125,2,489,1,NA,0,0,0
106-1-3,4,1,TEST,24,1,3,1,0,63875,1,496,1,NA,0,0,0
106-1-3,4,1,TEST,25,1,2,0,1,65615,2,306,1,NA,0,0,0
106-1-3,4,2,PRACTICE,-25,2,2,0,1,71806,NA,0,0,9,642,1,0
106-1-3,4,2,PRACTICE,-24,2,1,1,1,73476,NA,0,0,9,485,1,0
106-1-3,4,2,PRACTICE,-23,2,3,1,0,74833,NA,0,0,0,386,1,0
106-1-3,4,2,PRACTICE,-22,2,4,0,0,76319,NA,0,0,0,367,1,0
106-1-3,4,2,PRACTICE,-21,2,2,0,1,77953,NA,0,0,9,378,1,0
106-1-3,4,2,PRACTICE,-20,2,1,1,1,79353,NA,0,0,9,456,1,0
106-1-3,4,2,PRACTICE,-19,2,4,0,0,80665,NA,0,0,0,460,1,0
106-1-3,4,2,PRACTICE,-18,2,3,1,0,82406,NA,0,0,0,390,1,0
106-1-3,4,2,TEST,1,2,1,1,1,84090,NA,0,0,9,398,1,0
106-1-3,4,2,TEST,2,2,2,0,1,85375,NA,0,0,9,491,1,0
106-1-3,4,2,TEST,3,2,3,1,0,86854,NA,0,0,0,388,1,0
106-1-3,4,2,TEST,4,2,4,0,0,88297,NA,0,0,0,369,1,0
106-1-3,4,2,TEST,5,2,3,1,0,89619,NA,0,0,0,526,1,0
106-1-3,4,2,TEST,6,2,2,0,1,91261,NA,0,0,9,408,1,0
106-1-3,4,2,TEST,7,2,4,0,0,92546,NA,0,0,0,403,1,0
106-1-3,4,2,TEST,8,2,1,1,1,94062,NA,0,0,9,358,1,0
106-1-3,4,2,TEST,9,2,2,0,1,95316,NA,0,0,9,393,1,0
106-1-3,4,2,TEST,10,2,3,1,0,96938,NA,0,0,0,386,1,0
106-1-3,4,2,TEST,11,2,4,0,0,98592,NA,0,0,0,352,1,0
106-1-3,4,2,TEST,12,2,1,1,1,99880,NA,0,0,9,434,1,0
106-1-3,4,2,TEST,13,2,3,1,0,101415,NA,0,0,0,470,1,0
106-1-3,4,2,TEST,14,2,4,0,0,102730,NA,0,0,0,496,1,0
106-1-3,4,2,TEST,15,2,2,0,1,104187,NA,0,0,9,433,1,0
106-1-3,4,2,TEST,16,2,1,1,1,105709,NA,0,0,9,718,1,0
106-1-3,4,2,TEST,17,2,4,0,0,107421,NA,0,0,0,544,1,0
106-1-3,4,2,TEST,18,2,1,1,1,109066,NA,0,0,9,480,1,0
106-1-3,4,2,TEST,19,2,3,1,0,110559,NA,0,0,0,417,1,0
106-1-3,4,2,TEST,20,2,2,0,1,112130,NA,0,0,9,452,1,0
106-1-3,4,2,TEST,21,2,1,1,1,113750,NA,0,0,9,532,1,0
106-1-3,4,2,TEST,22,2,3,1,0,115609,NA,0,0,0,363,1,0
106-1-3,4,2,TEST,23,2,4,0,0,116811,NA,0,0,0,689,1,0
106-1-3,4,2,TEST,24,2,2,0,1,118382,NA,0,0,9,432,1,0
106-1-3,4,2,TEST,25,2,3,1,0,119957,NA,0,0,0,598,1,0
106-1-3,4,3,PRACTICE,-25,3,1,1,1,128999,1,1104,1,9,1108,1,0
106-1-3,4,3,PRACTICE,-24,3,4,0,0,131070,2,385,1,0,399,1,0
106-1-3,4,3,PRACTICE,-23,3,3,1,0,132514,1,427,1,0,431,1,0
