subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
105-2-4,P,0,1,L,2,4466,3250,7721,8227,8228,668,<left>,<left>,1,1
105-2-4,P,0,1,R,2,8911,3500,12416,12924,12924,667,<right>,<right>,1,1
105-2-4,P,0,-1,L,1,13610,3000,16615,17122,17122,488,<left>,<left>,1,1
105-2-4,P,0,-1,U,2,17631,1750,19387,19893,19894,555,<up>,<up>,1,1
105-2-4,P,0,1,D,1,20467,3250,23722,24227,24228,607,<down>,<down>,1,1
105-2-4,P,0,1,R,2,24855,2500,27360,27867,27867,600,<right>,<right>,1,1
105-2-4,P,0,-1,L,1,28491,2250,30746,31252,31253,434,<left>,<left>,1,1
105-2-4,P,0,-1,L,1,31720,2250,33976,34483,34483,410,<left>,<left>,1,1
105-2-4,P,0,-1,L,2,37669,1750,39424,39630,39631,529,<left>,<left>,1,1
105-2-4,P,0,-1,R,2,40171,3000,43177,43383,43384,531,<right>,<right>,1,1
105-2-4,P,0,1,R,2,43932,2000,45936,46143,46143,586,<right>,<right>,1,1
105-2-4,P,0,1,U,2,46746,1750,48502,48709,48709,540,<up>,<up>,1,1
105-2-4,P,0,1,L,2,49265,1750,51020,51227,51227,569,<left>,<left>,1,1
105-2-4,P,0,1,D,1,51808,1500,53312,53518,53519,484,<down>,<down>,1,1
105-2-4,P,0,-1,U,1,54021,3250,57275,57480,57481,476,<up>,<up>,1,1
105-2-4,P,0,1,D,1,57971,1500,59475,59680,59681,480,<down>,<down>,1,1
105-2-4,T,1,1,R,1,61863,2000,63869,64075,64075,382,<right>,<right>,1,1
105-2-4,T,2,1,R,1,64477,3500,67982,68189,68189,506,<right>,<right>,1,1
105-2-4,T,3,1,L,1,68709,2000,70715,70922,70922,442,<left>,<left>,1,1
105-2-4,T,4,1,L,1,71385,3250,74642,74853,74854,440,<left>,<left>,1,1
105-2-4,T,5,-1,R,1,75305,2250,77560,77765,77766,519,<right>,<left>,0,1
105-2-4,T,6,1,L,1,78299,2000,80304,80511,80511,469,<left>,<left>,1,1
105-2-4,T,7,-1,D,2,80995,3500,84500,84707,84708,638,<down>,<down>,1,1
105-2-4,T,8,-1,R,1,85359,1500,86865,87072,87072,557,<right>,<right>,1,1
105-2-4,T,9,-1,U,1,87644,2000,89649,89856,89856,429,<up>,<up>,1,1
105-2-4,T,10,1,R,1,90299,3250,93554,93761,93761,539,<right>,<right>,1,1
105-2-4,T,11,-1,D,1,94320,2500,96826,97032,97033,492,<down>,<down>,1,1
105-2-4,T,12,-1,L,2,97538,1500,99043,99250,99251,562,<left>,<left>,1,1
105-2-4,T,13,1,U,1,99825,3000,102830,103037,103037,551,<up>,<up>,1,1
105-2-4,T,14,-1,L,1,103603,3000,106609,106815,106816,608,<left>,<left>,1,1
105-2-4,T,15,-1,U,2,107444,3500,110950,111155,111156,571,<up>,<up>,1,1
105-2-4,T,16,-1,R,2,111741,1500,113247,113454,113454,628,<right>,<right>,1,1
105-2-4,T,17,1,L,1,114094,3500,117599,117806,117806,568,<left>,<left>,1,1
105-2-4,T,18,1,L,1,118386,3500,121892,122098,122098,518,<left>,<left>,1,1
105-2-4,T,19,-1,R,2,122631,2000,124637,124844,124844,609,<right>,<right>,1,1
105-2-4,T,20,1,U,1,125473,3250,128728,128935,128936,572,<up>,<up>,1,1
105-2-4,T,21,1,R,1,129522,2750,132278,132485,132485,469,<right>,<right>,1,1
105-2-4,T,22,1,U,1,132969,1500,134475,134682,134682,452,<up>,<up>,1,1
105-2-4,T,23,-1,U,1,135155,3250,138411,138618,138618,580,<up>,<up>,1,1
105-2-4,T,24,1,U,1,139221,2500,141727,141934,141934,493,<up>,<up>,1,1
105-2-4,T,25,1,R,2,142441,2000,144446,144651,144652,530,<right>,<right>,1,1
105-2-4,T,26,1,R,1,145198,1750,146952,147160,147160,403,<right>,<right>,1,1
105-2-4,T,27,-1,D,2,147588,2000,149594,149801,149801,681,<down>,<down>,1,1
105-2-4,T,28,-1,L,2,150496,2750,153250,153457,153457,580,<left>,<left>,1,1
105-2-4,T,29,-1,L,1,154057,1750,155812,156017,156018,578,<left>,<left>,1,1
105-2-4,T,30,1,D,1,156609,3000,159615,159822,159822,670,<down>,<down>,1,1
105-2-4,T,31,1,R,1,160505,2750,163260,163465,163466,499,<right>,<right>,1,1
105-2-4,T,32,-1,L,2,163980,1500,165485,165692,165692,596,<left>,<left>,1,1
105-2-4,T,33,1,U,1,166302,3000,169307,169514,169514,464,<up>,<up>,1,1
105-2-4,T,34,1,U,1,169994,2250,172250,172456,172456,534,<up>,<up>,1,1
105-2-4,T,35,-1,U,1,173008,2250,175263,175468,175469,586,<up>,<up>,1,1
105-2-4,T,36,1,U,2,176071,2250,178326,178534,178534,581,<up>,<up>,1,1
105-2-4,T,37,-1,U,1,179129,3500,182633,182840,182840,598,<up>,<up>,1,1
105-2-4,T,38,1,R,1,183458,3250,186712,186920,186920,743,<right>,<right>,1,1
105-2-4,T,39,-1,L,2,187684,2750,190439,190646,190646,606,<left>,<left>,1,1
105-2-4,T,40,-1,U,2,191268,3000,194274,194481,194481,577,<up>,<up>,1,1
105-2-4,T,41,-1,R,1,195076,1750,196831,197036,197037,491,<right>,<right>,1,1
105-2-4,T,42,1,D,2,197542,3500,201049,201255,201255,586,<down>,<down>,1,1
105-2-4,T,43,1,U,2,201863,2500,204368,204573,204574,533,<up>,<up>,1,1
105-2-4,T,44,1,D,2,205119,2500,207623,207830,207831,580,<down>,<down>,1,1
105-2-4,T,45,1,D,2,208429,2500,210933,211138,211138,558,<down>,<down>,1,1
105-2-4,T,46,1,L,2,211710,2000,213716,213923,213923,633,<left>,<left>,1,1
105-2-4,T,47,1,U,2,214570,1500,216076,216283,216283,483,<up>,<up>,1,1
105-2-4,T,48,-1,U,1,216785,1750,218540,218745,218746,691,<up>,<down>,0,1
105-2-4,T,49,-1,R,1,219451,1750,221205,221412,221413,475,<right>,<right>,1,1
105-2-4,T,50,-1,U,1,221902,2000,223907,224114,224114,526,<up>,<up>,1,1
