subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
200-2-4,4,1,PRACTICE,-25,1,4,0,0,9081,2,453,1,NA,0,0,0
200-2-4,4,1,PRACTICE,-24,1,2,0,1,10861,2,434,1,NA,0,0,0
200-2-4,4,1,PRACTICE,-23,1,3,1,0,12185,1,448,1,NA,0,0,0
200-2-4,4,1,PRACTICE,-22,1,1,1,1,13590,1,392,1,NA,0,0,0
200-2-4,4,1,PRACTICE,-21,1,1,1,1,15159,1,376,1,NA,0,0,0
200-2-4,4,1,PRACTICE,-20,1,2,0,1,16485,2,384,1,NA,0,0,0
200-2-4,4,1,PRACTICE,-19,1,4,0,0,17777,2,403,1,NA,0,0,0
200-2-4,4,1,PRACTICE,-18,1,3,1,0,19404,1,348,1,NA,0,0,0
200-2-4,4,1,TEST,1,1,4,0,0,20699,2,363,1,NA,0,0,0
200-2-4,4,1,TEST,2,1,3,1,0,21913,1,442,1,NA,0,0,0
200-2-4,4,1,TEST,3,1,2,0,1,23245,2,408,1,NA,0,0,0
200-2-4,4,1,TEST,4,1,1,1,1,24516,1,404,1,NA,0,0,0
200-2-4,4,1,TEST,5,1,4,0,0,25792,2,345,1,NA,0,0,0
200-2-4,4,1,TEST,6,1,3,1,0,27358,1,321,1,NA,0,0,0
200-2-4,4,1,TEST,7,1,2,0,1,28519,2,398,1,NA,0,0,0
200-2-4,4,1,TEST,8,1,1,1,1,29785,1,458,1,NA,0,0,0
200-2-4,4,1,TEST,9,1,3,1,0,31484,1,482,1,NA,0,0,0
200-2-4,4,1,TEST,10,1,4,0,0,33117,2,331,1,NA,0,0,0
200-2-4,4,1,TEST,11,1,2,0,1,34325,2,417,1,NA,0,0,0
200-2-4,4,1,TEST,12,1,1,1,1,35650,1,373,1,NA,0,0,0
200-2-4,4,1,TEST,13,1,2,0,1,37171,2,350,1,NA,0,0,0
200-2-4,4,1,TEST,14,1,3,1,0,38781,1,336,1,NA,0,0,0
200-2-4,4,1,TEST,15,1,4,0,0,40310,2,319,1,NA,0,0,0
200-2-4,4,1,TEST,16,1,1,1,1,41726,1,286,1,NA,0,0,0
200-2-4,4,1,TEST,17,1,2,0,1,43069,2,431,1,NA,0,0,0
200-2-4,4,1,TEST,18,1,3,1,0,44584,1,366,1,NA,0,0,0
200-2-4,4,1,TEST,19,1,4,0,0,46086,2,301,1,NA,0,0,0
200-2-4,4,1,TEST,20,1,1,1,1,47569,1,303,1,NA,0,0,0
200-2-4,4,1,TEST,21,1,2,0,1,48820,2,529,1,NA,0,0,0
200-2-4,4,1,TEST,22,1,3,1,0,50560,1,405,1,NA,0,0,0
200-2-4,4,1,TEST,23,1,4,0,0,52144,2,409,1,NA,0,0,0
200-2-4,4,1,TEST,24,1,1,1,1,53404,1,396,1,NA,0,0,0
