subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
110-4-2,P,0,1,D,1,12483,2000,14489,14995,14995,652,<down>,<down>,1,1
110-4-2,P,0,1,R,2,15669,1500,17176,17682,17683,649,<right>,<right>,1,1
110-4-2,P,0,-1,D,2,18352,3500,21858,22367,22367,723,<down>,<down>,1,1
110-4-2,P,0,1,L,1,23105,3250,26362,26869,26870,729,<left>,<left>,1,1
110-4-2,P,0,1,D,2,27611,3250,30867,31373,31374,664,<down>,<down>,1,1
110-4-2,P,0,1,L,1,32056,1500,33561,34067,34068,757,<left>,<left>,1,1
110-4-2,P,0,1,U,1,34840,2500,37346,37852,37852,539,<up>,<up>,1,1
110-4-2,P,0,-1,R,2,38420,1500,39926,40433,40434,666,<right>,<right>,1,1
110-4-2,P,0,-1,U,2,54050,1500,55555,55761,55762,641,<up>,<up>,1,1
110-4-2,P,0,-1,R,2,56416,2500,58921,59128,59129,597,<right>,<right>,1,1
110-4-2,P,0,1,L,1,59738,1500,61244,61451,61451,841,<left>,<left>,1,1
110-4-2,P,0,-1,D,1,62305,1750,64061,64267,64268,640,<down>,<down>,1,1
110-4-2,P,0,-1,U,2,64920,2250,67176,67385,67385,694,<up>,<up>,1,1
110-4-2,P,0,1,L,2,68095,2000,70100,70307,70307,611,<left>,<left>,1,1
110-4-2,P,0,-1,R,1,70929,1750,72684,72890,72890,621,<right>,<right>,1,1
110-4-2,P,0,-1,U,1,73523,2250,75778,75984,75984,510,<up>,<up>,1,1
110-4-2,T,1,1,R,1,80731,2000,82737,82944,82945,665,<right>,<right>,1,1
110-4-2,T,2,1,L,2,83621,2250,85876,86084,86085,744,<left>,<left>,1,1
110-4-2,T,3,-1,D,1,86841,1500,88346,88553,88554,777,<down>,<down>,1,1
110-4-2,T,4,-1,D,2,89345,3500,92850,93059,93059,691,<down>,<down>,1,1
110-4-2,T,5,1,R,1,93766,2250,96021,96227,96228,710,<right>,<right>,1,1
110-4-2,T,6,1,U,2,96951,1500,98457,98664,98665,788,<up>,<up>,1,1
110-4-2,T,7,1,D,2,99466,2000,101471,101677,101678,670,<down>,<down>,1,1
110-4-2,T,8,1,R,2,102359,1500,103865,104071,104072,670,<right>,<right>,1,1
110-4-2,T,9,-1,U,1,104756,2750,107511,107717,107718,658,<up>,<up>,1,1
110-4-2,T,10,-1,U,2,108390,2500,110895,111103,111103,625,<up>,<up>,1,1
110-4-2,T,11,-1,R,1,111740,1750,113497,113703,113703,607,<right>,<right>,1,1
110-4-2,T,12,1,R,2,114328,3500,117834,118040,118041,787,<right>,<right>,1,1
110-4-2,T,13,-1,L,1,118841,2750,121597,121803,121804,808,<left>,<left>,1,1
110-4-2,T,14,1,R,1,122627,1750,124383,124589,124590,679,<right>,<right>,1,1
110-4-2,T,15,-1,L,2,125283,3500,128788,128995,128995,766,<left>,<left>,1,1
110-4-2,T,16,-1,L,1,129778,1750,131534,131740,131740,800,<left>,<left>,1,1
110-4-2,T,17,1,L,2,132550,3250,135807,136015,136015,793,<left>,<left>,1,1
110-4-2,T,18,1,U,1,136822,2250,139077,139283,139284,629,<up>,<up>,1,1
110-4-2,T,19,-1,U,1,139927,3250,143185,143391,143392,595,<up>,<up>,1,1
110-4-2,T,20,1,D,2,144001,2250,146257,146463,146464,818,<down>,<down>,1,1
110-4-2,T,21,1,U,2,147294,2000,149299,149505,149505,690,<up>,<up>,1,1
110-4-2,T,22,-1,R,1,150210,1500,151716,151923,151924,683,<right>,<right>,1,1
110-4-2,T,23,-1,U,2,152620,3000,155625,155831,155831,709,<up>,<up>,1,1
110-4-2,T,24,1,D,1,156553,3250,159809,160015,160016,713,<down>,<down>,1,1
110-4-2,T,25,1,U,2,160743,3000,163749,163955,163955,722,<up>,<up>,1,1
110-4-2,T,26,-1,D,1,164690,2750,167445,167651,167651,761,<down>,<down>,1,1
110-4-2,T,27,1,U,1,168423,3000,171428,171634,171635,651,<up>,<up>,1,1
110-4-2,T,28,1,D,2,172300,3250,175555,175761,175761,778,<down>,<down>,1,1
110-4-2,T,29,1,D,1,176551,3500,180057,180263,180263,664,<down>,<down>,1,1
110-4-2,T,30,-1,L,2,180940,2250,183196,183402,183402,786,<left>,<left>,1,1
110-4-2,T,31,-1,D,1,184201,3000,187207,187413,187414,658,<down>,<down>,1,1
110-4-2,T,32,1,R,2,188083,2250,190337,190544,190545,787,<right>,<right>,1,1
110-4-2,T,33,-1,L,2,191345,2000,193351,193558,193559,4299,<left>,<left>,1,1
110-4-2,T,34,-1,L,1,197872,2500,200378,200585,200585,751,<left>,<left>,1,1
110-4-2,T,35,1,L,2,201350,1750,203105,203312,203313,845,<left>,<left>,1,1
110-4-2,T,36,-1,U,2,204171,1750,205926,206132,206133,660,<up>,<up>,1,1
110-4-2,T,37,-1,D,2,206806,2000,208811,209017,209018,843,<down>,<down>,1,1
110-4-2,T,38,1,U,2,209875,1500,211381,211588,211589,724,<up>,<up>,1,1
110-4-2,T,39,-1,R,2,212333,2500,214838,215044,215044,823,<right>,<right>,1,1
110-4-2,T,40,1,R,1,215878,3500,219383,219591,219592,623,<right>,<right>,1,1
110-4-2,T,41,-1,D,1,220228,2500,222734,222940,222940,704,<down>,<down>,1,1
