subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
202-2-4,P,0,1,L,1,2312,2000,4317,4823,4823,838,<left>,<left>,1,1
202-2-4,P,0,1,U,2,5671,2750,8427,8933,8933,662,<up>,<up>,1,1
202-2-4,P,0,-1,U,2,9607,1750,11362,11867,11867,552,<up>,<up>,1,1
202-2-4,P,0,-1,U,1,12435,1500,13939,14446,14447,384,<up>,<up>,1,1
202-2-4,P,0,-1,U,1,14854,3500,18359,18865,18865,400,<up>,<up>,1,1
202-2-4,P,0,1,R,2,19288,1500,20793,21299,21299,446,<right>,<right>,1,1
202-2-4,P,0,-1,R,1,21767,2000,23772,24278,24279,370,<right>,<right>,1,1
202-2-4,P,0,-1,L,1,24672,2000,26677,27183,27183,440,<left>,<left>,1,1
202-2-4,P,0,-1,D,1,29191,2250,31445,31650,31651,474,<down>,<down>,1,1
202-2-4,P,0,1,U,2,32136,1750,33891,34098,34099,436,<up>,<up>,1,1
202-2-4,P,0,-1,U,1,34546,2750,37302,37509,37509,490,<up>,<up>,1,1
202-2-4,P,0,-1,U,1,38011,1750,39768,39975,39975,549,<up>,<up>,1,1
202-2-4,P,0,-1,U,1,40537,2500,43042,43249,43250,412,<up>,<up>,1,1
202-2-4,P,0,1,L,1,43674,2000,45680,45885,45886,500,<left>,<left>,1,1
202-2-4,P,0,-1,U,2,46399,2250,48655,48862,48863,489,<up>,<up>,1,1
202-2-4,P,0,-1,R,2,49365,3250,52621,52827,52827,622,<right>,<right>,1,1
202-2-4,T,1,-1,U,1,55106,2500,57612,57818,57818,587,<up>,<up>,1,1
202-2-4,T,2,-1,R,1,58420,2750,61174,61381,61381,553,<right>,<right>,1,1
202-2-4,T,3,1,L,2,61945,1500,63450,63656,63656,552,<left>,<right>,0,1
202-2-4,T,4,1,D,1,64217,1500,65724,65930,65931,584,<down>,<down>,1,1
202-2-4,T,5,1,R,1,66526,3500,70031,70239,70240,510,<right>,<right>,1,1
202-2-4,T,6,1,U,1,70759,3250,74016,74222,74222,601,<up>,<up>,1,1
202-2-4,T,7,-1,U,2,74835,3250,78091,78297,78297,571,<up>,<up>,1,1
202-2-4,T,8,1,R,2,78880,1750,80635,80841,80841,782,<right>,<right>,1,1
202-2-4,T,9,1,L,2,81632,2500,84136,84341,84341,790,<left>,<left>,1,1
202-2-4,T,10,1,L,1,85151,3000,88157,88364,88364,558,<left>,<left>,1,1
202-2-4,T,11,-1,L,1,88932,1500,90438,90644,90644,643,<left>,<left>,1,1
202-2-4,T,12,1,D,1,91300,1750,93056,93262,93263,621,<down>,<down>,1,1
202-2-4,T,13,-1,R,1,93898,1500,95403,95609,95610,561,<right>,<right>,1,1
202-2-4,T,14,-1,U,1,96180,1500,97685,97888,97888,676,<up>,<up>,1,1
202-2-4,T,15,1,R,2,98578,2750,101333,101539,101539,572,<right>,<right>,1,1
202-2-4,T,16,1,D,1,102122,1500,103628,103834,103834,499,<down>,<down>,1,1
202-2-4,T,17,1,R,1,104345,2500,106850,107056,107056,551,<right>,<right>,1,1
202-2-4,T,18,1,U,2,107618,1500,109124,109329,109330,658,<up>,<up>,1,1
202-2-4,T,19,-1,U,1,109998,1750,111753,111959,111960,594,<up>,<up>,1,1
202-2-4,T,20,1,U,1,112565,2000,114570,114776,114776,442,<up>,<up>,1,1
202-2-4,T,21,1,U,1,115228,1500,116732,116938,116939,425,<up>,<up>,1,1
202-2-4,T,22,-1,R,2,117373,2500,119878,120084,120085,502,<right>,<right>,1,1
202-2-4,T,23,1,U,2,120598,3250,123854,124060,124060,592,<up>,<up>,1,1
202-2-4,T,24,-1,D,1,124663,2250,126918,127124,127125,636,<down>,<down>,1,1
202-2-4,T,25,1,L,1,127773,1750,129529,129735,129735,479,<left>,<left>,1,1
202-2-4,T,26,1,U,2,130223,1750,131979,132185,132186,555,<up>,<up>,1,1
202-2-4,T,27,1,R,2,132751,1500,134257,134464,134464,621,<right>,<right>,1,1
202-2-4,T,28,-1,L,2,135096,3000,138102,138307,138308,553,<left>,<left>,1,1
202-2-4,T,29,-1,D,2,138873,2750,141627,141833,141833,579,<down>,<down>,1,1
202-2-4,T,30,1,R,2,142423,1750,144179,144385,144386,566,<right>,<right>,1,1
202-2-4,T,31,1,U,2,144962,2250,147218,147424,147424,563,<up>,<up>,1,1
202-2-4,T,32,-1,D,1,147998,3250,151253,151458,151459,633,<down>,<down>,1,1
202-2-4,T,33,1,D,1,152101,2500,154605,154813,154813,567,<down>,<down>,1,1
202-2-4,T,34,1,U,2,155391,3000,158397,158603,158603,599,<up>,<up>,1,1
202-2-4,T,35,-1,D,2,159212,3000,162218,162423,162424,488,<down>,<down>,1,1
202-2-4,T,36,-1,L,1,162922,2250,165177,165383,165384,519,<left>,<left>,1,1
202-2-4,T,37,-1,U,1,165914,2000,167919,168125,168126,606,<up>,<up>,1,1
202-2-4,T,38,-1,U,2,168742,3000,171748,171955,171955,668,<up>,<up>,1,1
202-2-4,T,39,-1,U,1,172635,3500,176140,176346,176346,616,<up>,<up>,1,1
202-2-4,T,40,1,L,2,176971,2000,178977,179182,179183,599,<left>,<left>,1,1
202-2-4,T,41,-1,D,2,179795,3500,183300,183506,183506,773,<down>,<down>,1,1
202-2-4,T,42,-1,U,1,184289,3250,187545,187751,187751,585,<up>,<up>,1,1
202-2-4,T,43,1,D,2,188348,3000,191355,191561,191561,726,<down>,<down>,1,1
202-2-4,T,44,-1,U,2,192299,2000,194304,194509,194510,629,<up>,<up>,1,1
202-2-4,T,45,1,R,1,195149,1500,196655,196861,196861,787,<right>,<left>,0,1
202-2-4,T,46,-1,D,2,197659,2750,200415,200620,200621,656,<down>,<down>,1,1
202-2-4,T,47,-1,U,1,201288,2500,203793,203998,203999,615,<up>,<up>,1,1
202-2-4,T,48,-1,U,1,204623,3500,208128,208335,208336,573,<up>,<up>,1,1
202-2-4,T,49,-1,R,1,208918,2000,210924,211130,211130,589,<right>,<right>,1,1
202-2-4,T,50,-1,R,1,211730,1500,213236,213441,213442,511,<right>,<right>,1,1
