subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
208-4-3,4,1,PRACTICE,-25,1,2,0,1,6970,2,476,1,NA,0,0,0
208-4-3,4,1,PRACTICE,-24,1,4,0,0,8529,2,430,1,NA,0,0,0
208-4-3,4,1,PRACTICE,-23,1,3,1,0,9886,1,438,1,NA,0,0,0
208-4-3,4,1,PRACTICE,-22,1,1,1,1,11653,1,366,1,NA,0,0,0
208-4-3,4,1,PRACTICE,-21,1,1,1,1,13154,1,378,1,NA,0,0,0
208-4-3,4,1,PRACTICE,-20,1,4,0,0,14546,2,370,1,NA,0,0,0
208-4-3,4,1,PRACTICE,-19,1,3,1,0,16111,1,883,1,NA,0,0,0
208-4-3,4,1,PRACTICE,-18,1,2,0,1,18304,2,442,1,NA,0,0,0
208-4-3,4,1,TEST,1,1,3,1,0,19722,1,654,1,NA,0,0,0
208-4-3,4,1,TEST,2,1,2,0,1,21557,2,700,1,NA,0,0,0
208-4-3,4,1,TEST,3,1,1,1,1,23277,1,294,1,NA,0,0,0
208-4-3,4,1,TEST,4,1,4,0,0,24433,2,402,1,NA,0,0,0
208-4-3,4,1,TEST,5,1,3,1,0,25688,1,359,1,NA,0,0,0
208-4-3,4,1,TEST,6,1,1,1,1,27211,1,434,1,NA,0,0,0
208-4-3,4,1,TEST,7,1,2,0,1,28767,2,454,1,NA,0,0,0
208-4-3,4,1,TEST,8,1,4,0,0,30290,2,422,1,NA,0,0,0
208-4-3,4,1,TEST,9,1,1,1,1,31668,1,463,1,NA,0,0,0
208-4-3,4,1,TEST,10,1,4,0,0,33364,2,323,1,NA,0,0,0
208-4-3,4,1,TEST,11,1,3,1,0,34710,1,332,1,NA,0,0,0
208-4-3,4,1,TEST,12,1,2,0,1,36330,2,416,1,NA,0,0,0
208-4-3,4,1,TEST,13,1,1,1,1,38033,1,302,1,NA,0,0,0
208-4-3,4,1,TEST,14,1,4,0,0,39341,2,340,1,NA,0,0,0
208-4-3,4,1,TEST,15,1,3,1,0,40907,1,315,1,NA,0,0,0
208-4-3,4,1,TEST,16,1,2,0,1,42343,2,358,1,NA,0,0,0
208-4-3,4,1,TEST,17,1,3,1,0,43655,1,371,1,NA,0,0,0
208-4-3,4,1,TEST,18,1,4,0,0,45174,2,338,1,NA,0,0,0
208-4-3,4,1,TEST,19,1,1,1,1,46546,1,293,1,NA,0,0,0
208-4-3,4,1,TEST,20,1,2,0,1,47851,2,310,1,NA,0,0,0
208-4-3,4,1,TEST,21,1,1,1,1,49374,1,328,1,NA,0,0,0
208-4-3,4,1,TEST,22,1,4,0,0,51000,2,281,1,NA,0,0,0
208-4-3,4,1,TEST,23,1,3,1,0,52328,1,342,1,NA,0,0,0
208-4-3,4,1,TEST,24,1,2,0,1,53573,1,338,0,NA,0,0,0
208-4-3,4,1,TEST,25,1,3,1,0,55303,1,320,1,NA,0,0,0
208-4-3,4,2,PRACTICE,-25,2,2,0,1,60338,NA,0,0,0,578,0,0
208-4-3,4,2,PRACTICE,-24,2,4,0,0,62459,NA,0,0,0,350,1,0
208-4-3,4,2,PRACTICE,-23,2,3,1,0,63982,NA,0,0,9,377,0,0
208-4-3,4,2,PRACTICE,-22,2,1,1,1,65988,NA,0,0,9,401,1,0
208-4-3,4,2,PRACTICE,-21,2,2,0,1,67276,NA,0,0,9,396,1,0
208-4-3,4,2,PRACTICE,-20,2,4,0,0,68609,NA,0,0,0,365,1,0
208-4-3,4,2,PRACTICE,-19,2,3,1,0,69944,NA,0,0,0,341,1,0
208-4-3,4,2,PRACTICE,-18,2,1,1,1,71394,NA,0,0,9,372,1,0
208-4-3,4,2,TEST,1,2,1,1,1,73025,NA,0,0,9,383,1,0
208-4-3,4,2,TEST,2,2,2,0,1,74458,NA,0,0,9,417,1,0
208-4-3,4,2,TEST,3,2,4,0,0,75793,NA,0,0,0,519,1,0
208-4-3,4,2,TEST,4,2,3,1,0,77320,NA,0,0,0,416,1,0
208-4-3,4,2,TEST,5,2,1,1,1,78942,NA,0,0,9,358,1,0
208-4-3,4,2,TEST,6,2,4,0,0,80581,NA,0,0,0,491,1,0
208-4-3,4,2,TEST,7,2,3,1,0,82073,NA,0,0,0,436,1,0
208-4-3,4,2,TEST,8,2,2,0,1,83457,NA,0,0,9,539,1,0
208-4-3,4,2,TEST,9,2,4,0,0,85302,NA,0,0,0,468,1,0
208-4-3,4,2,TEST,10,2,3,1,0,86618,NA,0,0,0,368,1,0
208-4-3,4,2,TEST,11,2,2,0,1,87975,NA,0,0,9,369,1,0
208-4-3,4,2,TEST,12,2,1,1,1,89461,NA,0,0,9,696,1,0
208-4-3,4,2,TEST,13,2,3,1,0,91426,NA,0,0,0,360,1,0
208-4-3,4,2,TEST,14,2,4,0,0,92724,NA,0,0,0,487,1,0
208-4-3,4,2,TEST,15,2,2,0,1,94230,NA,0,0,9,346,1,0
208-4-3,4,2,TEST,16,2,1,1,1,95849,NA,0,0,9,386,1,0
208-4-3,4,2,TEST,17,2,4,0,0,97298,NA,0,0,0,296,1,0
208-4-3,4,2,TEST,18,2,1,1,1,98853,NA,0,0,9,371,1,0
