subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
207-2-3,P,0,1,L,1,6298,3250,9559,10072,10073,720,<left>,<left>,1,1
207-2-3,P,0,1,R,2,10845,2250,13104,13614,13615,475,<right>,<left>,0,1
207-2-3,P,0,1,R,2,14149,2250,16409,16919,16921,581,<right>,<right>,1,1
207-2-3,P,0,-1,L,2,17552,1500,19062,19574,19575,509,<left>,<left>,1,1
207-2-3,P,0,1,R,1,20140,2500,22650,23167,23168,660,<right>,<right>,1,1
207-2-3,P,0,-1,U,1,23891,1750,25652,26163,26164,695,<up>,<up>,1,1
207-2-3,P,0,-1,U,1,26922,3000,29933,30444,30445,645,<up>,<up>,1,1
207-2-3,P,0,-1,U,2,31153,1750,32912,33422,33424,604,<up>,<up>,1,1
207-2-3,P,0,-1,R,1,36481,3250,39740,39951,39953,556,<right>,<right>,1,1
207-2-3,P,0,1,R,2,40571,3500,44080,44291,44292,693,<right>,<right>,1,1
207-2-3,P,0,1,L,1,45047,2250,47306,47517,47518,635,<left>,<left>,1,1
207-2-3,P,0,-1,L,2,48212,1500,49721,49935,49936,677,<left>,<right>,0,1
207-2-3,P,0,1,R,1,50672,3250,53932,54144,54145,599,<right>,<right>,1,1
207-2-3,P,0,1,R,2,54802,3250,58065,58277,58279,719,<right>,<right>,1,1
207-2-3,P,0,1,L,1,59065,2250,61325,61537,61538,695,<left>,<left>,1,1
207-2-3,P,0,-1,R,2,62294,2500,64803,65015,65017,611,<right>,<right>,1,1
207-2-3,T,1,-1,L,2,67534,3500,71045,71258,71260,685,<left>,<left>,1,1
207-2-3,T,2,1,R,1,72008,2750,74767,74979,74980,628,<right>,<right>,1,1
207-2-3,T,3,-1,R,1,75668,2250,77927,78138,78139,653,<right>,<right>,1,1
207-2-3,T,4,-1,U,2,78855,1750,80614,80827,80829,716,<up>,<up>,1,1
207-2-3,T,5,-1,R,1,81606,1500,83115,83326,83327,572,<right>,<right>,1,1
207-2-3,T,6,-1,D,2,83961,1500,85471,85682,85684,645,<down>,<down>,1,1
207-2-3,T,7,-1,R,1,86387,3250,89647,89860,89861,558,<right>,<right>,1,1
