subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
105-2-3,P,0,1,L,1,4064,3500,7570,8075,8076,623,<left>,<left>,1,1
105-2-3,P,0,-1,U,2,8725,3500,12229,12737,12737,590,<up>,<up>,1,1
105-2-3,P,0,1,R,2,13346,2750,16102,16608,16608,643,<right>,<right>,1,1
105-2-3,P,0,-1,L,1,17272,1750,19026,19531,19532,658,<left>,<left>,1,1
105-2-3,P,0,-1,R,2,20201,2000,22206,22713,22713,600,<right>,<right>,1,1
105-2-3,P,0,-1,R,1,23335,2750,26089,26595,26595,398,<right>,<right>,1,1
105-2-3,P,0,-1,U,1,27020,2750,29775,30281,30281,468,<up>,<up>,1,1
105-2-3,P,0,1,L,1,30771,3000,33777,34284,34284,502,<left>,<left>,1,1
105-2-3,P,0,1,L,2,38582,2250,40837,41045,41045,523,<left>,<left>,1,1
105-2-3,P,0,-1,D,1,41586,1750,43340,43547,43547,579,<down>,<down>,1,1
105-2-3,P,0,1,L,2,44140,2000,46145,46350,46351,521,<left>,<left>,1,1
105-2-3,P,0,1,L,2,46885,1750,48640,48847,48848,505,<left>,<left>,1,1
105-2-3,P,0,-1,L,1,49365,2000,51370,51577,51578,462,<left>,<right>,0,1
105-2-3,P,0,1,D,2,52049,2750,54804,55011,55011,718,<down>,<down>,1,1
105-2-3,P,0,1,R,2,55746,1750,57501,57708,57708,666,<right>,<left>,0,1
105-2-3,P,0,-1,R,2,58387,3500,61892,62099,62099,623,<right>,<right>,1,1
105-2-3,T,1,1,D,2,64580,3500,68085,68292,68292,621,<down>,<down>,1,1
105-2-3,T,2,-1,U,2,68926,2250,71182,71387,71388,600,<up>,<up>,1,1
105-2-3,T,3,1,D,2,72003,3250,75258,75464,75464,773,<down>,<down>,1,1
105-2-3,T,4,-1,L,2,76255,1750,78009,78216,78217,515,<left>,<left>,1,1
105-2-3,T,5,1,U,2,78747,3000,81753,81960,81960,569,<up>,<up>,1,1
105-2-3,T,6,1,R,1,82545,2000,84551,84758,84758,466,<right>,<right>,1,1
105-2-3,T,7,1,L,1,85238,2000,87243,87448,87449,477,<left>,<left>,1,1
105-2-3,T,8,-1,L,2,87951,2250,90206,90413,90414,574,<left>,<left>,1,1
105-2-3,T,9,-1,L,1,91013,2250,93268,93476,93476,391,<left>,<left>,1,1
105-2-3,T,10,1,D,1,93892,3500,97396,97601,97602,569,<down>,<down>,1,1
105-2-3,T,11,1,D,1,98188,2000,100193,100400,100400,471,<down>,<down>,1,1
105-2-3,T,12,1,U,1,100887,1500,102391,102599,102599,533,<up>,<up>,1,1
105-2-3,T,13,1,D,1,103151,3500,106656,106862,106862,463,<down>,<down>,1,1
105-2-3,T,14,-1,D,1,107337,3500,110842,111049,111050,549,<down>,<down>,1,1
105-2-3,T,15,1,R,2,111611,2000,113617,113824,113825,535,<right>,<right>,1,1
105-2-3,T,16,-1,R,1,114373,2500,116878,117085,117085,508,<right>,<right>,1,1
105-2-3,T,17,-1,R,2,117607,2250,119861,120066,120067,576,<right>,<right>,1,1
105-2-3,T,18,1,R,1,120653,1500,122158,122366,122366,558,<right>,<right>,1,1
105-2-3,T,19,-1,U,2,122941,2750,125695,125900,125901,578,<up>,<up>,1,1
105-2-3,T,20,-1,R,1,126491,3500,129997,130204,130204,482,<right>,<right>,1,1
105-2-3,T,21,1,L,1,130702,3250,133957,134163,134164,508,<left>,<left>,1,1
105-2-3,T,22,-1,U,2,134689,2500,137194,137399,137400,621,<up>,<up>,1,1
105-2-3,T,23,1,R,2,138032,2750,140787,140992,140993,798,<right>,<right>,1,1
105-2-3,T,24,1,U,1,141804,1500,143310,143515,143516,474,<up>,<up>,1,1
105-2-3,T,25,-1,L,1,144016,1500,145522,145729,145729,462,<left>,<left>,1,1
105-2-3,T,26,-1,D,2,146217,3250,149473,149680,149680,672,<down>,<down>,1,1
105-2-3,T,27,-1,R,1,150370,1750,152124,152329,152330,438,<right>,<left>,0,1
105-2-3,T,28,1,D,1,152795,2000,154800,155007,155008,571,<down>,<down>,1,1
105-2-3,T,29,1,R,1,155591,3250,158847,159053,159053,505,<right>,<right>,1,1
105-2-3,T,30,-1,D,1,159570,2250,161825,162032,162032,524,<down>,<down>,1,1
105-2-3,T,31,1,R,1,162569,1750,164323,164530,164530,442,<right>,<right>,1,1
105-2-3,T,32,1,L,1,164988,2000,166992,167199,167200,473,<left>,<left>,1,1
105-2-3,T,33,-1,U,1,167684,3000,170689,170896,170896,565,<up>,<up>,1,1
105-2-3,T,34,-1,R,1,171476,3250,174732,174938,174938,497,<right>,<right>,1,1
105-2-3,T,35,1,L,2,175451,2750,178207,178414,178414,522,<left>,<right>,0,1
105-2-3,T,36,-1,U,1,178953,3500,182458,182664,182665,567,<up>,<up>,1,1
105-2-3,T,37,1,R,2,183245,3250,186501,186708,186708,552,<right>,<right>,1,1
105-2-3,T,38,-1,R,2,187274,1500,188778,188986,188986,838,<right>,<right>,1,1
105-2-3,T,39,1,D,1,189837,3000,192843,193050,193050,576,<down>,<down>,1,1
105-2-3,T,40,1,D,2,193642,2250,195898,196105,196105,612,<down>,<down>,1,1
