subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
202-4-3,P,0,1,U,1,2202,3000,5208,5715,5715,389,<up>,<up>,1,1
202-4-3,P,0,-1,D,2,6129,3500,9633,10140,10140,1003,<down>,<down>,1,1
202-4-3,P,0,1,U,2,11161,3500,14667,15171,15172,532,<up>,<up>,1,1
202-4-3,P,0,-1,U,1,15729,2500,18233,18739,18740,689,<up>,<up>,1,1
202-4-3,P,0,1,D,1,19448,2000,21454,21961,21961,822,<down>,<down>,1,1
202-4-3,P,0,1,R,1,22795,3500,26301,26807,26808,425,<right>,<right>,1,1
202-4-3,P,0,-1,R,1,27255,2500,29760,30268,30268,511,<right>,<right>,1,1
202-4-3,P,0,-1,L,2,30805,3000,33809,34315,34316,579,<left>,<left>,1,1
202-4-3,P,0,1,U,2,36724,1500,38229,38434,38435,655,<up>,<up>,1,1
202-4-3,P,0,1,L,2,39104,1750,40859,41064,41065,638,<left>,<left>,1,1
202-4-3,P,0,1,U,2,41718,2250,43972,44177,44178,515,<up>,<up>,1,1
202-4-3,P,0,1,R,1,44715,1500,46220,46426,46427,437,<right>,<left>,0,1
202-4-3,P,0,-1,U,1,46887,1500,48392,48600,48600,459,<up>,<up>,1,1
202-4-3,P,0,1,L,2,49081,2000,51086,51291,51291,460,<left>,<left>,1,1
202-4-3,P,0,-1,U,1,51770,1750,53524,53731,53732,472,<up>,<up>,1,1
202-4-3,P,0,1,D,1,54224,1500,55729,55936,55936,498,<down>,<down>,1,1
202-4-3,T,1,-1,L,2,62487,3500,65993,66200,66200,521,<left>,<left>,1,1
202-4-3,T,2,1,L,1,66741,2750,69496,69701,69702,433,<left>,<left>,1,1
202-4-3,T,3,1,R,1,70158,1500,71663,71868,71868,499,<right>,<right>,1,1
202-4-3,T,4,-1,R,1,72392,3000,75398,75605,75605,398,<right>,<left>,0,1
202-4-3,T,5,1,L,2,76021,3250,79276,79482,79483,460,<left>,<left>,1,1
202-4-3,T,6,-1,R,2,79963,2250,82218,82424,82424,591,<right>,<right>,1,1
202-4-3,T,7,-1,U,2,83032,2500,85537,85744,85744,546,<up>,<up>,1,1
202-4-3,T,8,-1,U,1,86303,2750,89057,89262,89262,575,<up>,<up>,1,1
202-4-3,T,9,1,R,1,89855,1750,91610,91816,91817,611,<right>,<right>,1,1
202-4-3,T,10,1,R,2,92442,1500,93947,94153,94153,596,<right>,<right>,1,1
202-4-3,T,11,1,U,1,94762,2250,97016,97221,97222,556,<up>,<up>,1,1
202-4-3,T,12,-1,D,1,97795,2750,100550,100757,100757,587,<down>,<down>,1,1
202-4-3,T,13,1,D,1,101366,2250,103621,103827,103828,510,<down>,<down>,1,1
202-4-3,T,14,-1,L,1,104356,3250,107611,107816,107817,472,<left>,<left>,1,1
202-4-3,T,15,1,D,2,108311,3000,111317,111523,111523,593,<down>,<down>,1,1
202-4-3,T,16,1,R,2,112137,3000,115141,115348,115349,513,<right>,<right>,1,1
202-4-3,T,17,-1,U,2,115875,2750,118630,118837,118837,461,<up>,<up>,1,1
202-4-3,T,18,-1,U,1,119313,3250,122569,122774,122775,510,<up>,<up>,1,1
