subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
201-3-2,4,1,PRACTICE,-25,1,2,0,1,11360,2,464,1,NA,0,0,0
201-3-2,4,1,PRACTICE,-24,1,3,1,0,12977,1,375,1,NA,0,0,0
201-3-2,4,1,PRACTICE,-23,1,4,0,0,14219,2,358,1,NA,0,0,0
201-3-2,4,1,PRACTICE,-22,1,1,1,1,15802,1,294,1,NA,0,0,0
201-3-2,4,1,PRACTICE,-21,1,4,0,0,17406,2,347,1,NA,0,0,0
201-3-2,4,1,PRACTICE,-20,1,3,1,0,19045,1,350,1,NA,0,0,0
201-3-2,4,1,PRACTICE,-19,1,2,0,1,20243,2,435,1,NA,0,0,0
201-3-2,4,1,PRACTICE,-18,1,1,1,1,21976,1,293,1,NA,0,0,0
201-3-2,4,1,TEST,1,1,3,1,0,23190,1,539,1,NA,0,0,0
201-3-2,4,1,TEST,2,1,2,0,1,24615,2,372,1,NA,0,0,0
201-3-2,4,1,TEST,3,1,4,0,0,25928,2,412,1,NA,0,0,0
201-3-2,4,1,TEST,4,1,1,1,1,27242,1,387,1,NA,0,0,0
201-3-2,4,1,TEST,5,1,3,1,0,28658,1,428,1,NA,0,0,0
201-3-2,4,1,TEST,6,1,2,0,1,30260,2,336,1,NA,0,0,0
201-3-2,4,1,TEST,7,1,4,0,0,31842,2,410,1,NA,0,0,0
201-3-2,4,1,TEST,8,1,1,1,1,33214,1,360,1,NA,0,0,0
201-3-2,4,1,TEST,9,1,2,0,1,34506,2,387,1,NA,0,0,0
201-3-2,4,1,TEST,10,1,1,1,1,36083,1,308,1,NA,0,0,0
201-3-2,4,1,TEST,11,1,3,1,0,37520,1,382,1,NA,0,0,0
201-3-2,4,1,TEST,12,1,4,0,0,39207,2,350,1,NA,0,0,0
201-3-2,4,1,TEST,13,1,2,0,1,40708,2,417,1,NA,0,0,0
201-3-2,4,1,TEST,14,1,3,1,0,42281,1,389,1,NA,0,0,0
201-3-2,4,1,TEST,15,1,4,0,0,43927,2,386,1,NA,0,0,0
201-3-2,4,1,TEST,16,1,1,1,1,45429,1,453,1,NA,0,0,0
201-3-2,4,1,TEST,17,1,2,0,1,47181,2,326,1,NA,0,0,0
201-3-2,4,1,TEST,18,1,1,1,1,48474,1,316,1,NA,0,0,0
201-3-2,4,1,TEST,19,1,3,1,0,49819,1,432,1,NA,0,0,0
201-3-2,4,1,TEST,20,1,4,0,0,51473,2,326,1,NA,0,0,0
201-3-2,4,1,TEST,21,1,3,1,0,52871,1,364,1,NA,0,0,0
201-3-2,4,1,TEST,22,1,1,1,1,54484,1,395,1,NA,0,0,0
201-3-2,4,1,TEST,23,1,2,0,1,56053,2,364,1,NA,0,0,0
201-3-2,4,1,TEST,24,1,4,0,0,57274,2,482,1,NA,0,0,0
201-3-2,4,1,TEST,25,1,2,0,1,59026,2,464,1,NA,0,0,0
201-3-2,4,2,PRACTICE,-25,2,2,0,1,64368,NA,0,0,9,409,1,0
201-3-2,4,2,PRACTICE,-24,2,4,0,0,65939,NA,0,0,0,358,1,0
201-3-2,4,2,PRACTICE,-23,2,1,1,1,67225,NA,0,0,9,323,1,0
201-3-2,4,2,PRACTICE,-22,2,3,1,0,68552,NA,0,0,0,315,1,0
201-3-2,4,2,PRACTICE,-21,2,4,0,0,69741,NA,0,0,0,378,1,0
201-3-2,4,2,PRACTICE,-20,2,2,0,1,71211,NA,0,0,9,308,1,0
201-3-2,4,2,PRACTICE,-19,2,1,1,1,72348,NA,0,0,9,387,1,0
201-3-2,4,2,PRACTICE,-18,2,3,1,0,73747,NA,0,0,0,358,1,0
