subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
110-4-3,P,0,-1,U,1,38832,2750,41588,42095,42095,649,<up>,<up>,1,1
110-4-3,P,0,1,R,2,42761,2000,44767,45273,45274,707,<right>,<right>,1,1
110-4-3,P,0,1,D,1,45996,3250,49251,49756,49757,573,<down>,<down>,1,1
110-4-3,P,0,1,L,1,50347,2000,52353,52858,52859,618,<left>,<left>,1,1
110-4-3,P,0,-1,D,1,53494,2750,56250,56757,56758,645,<down>,<down>,1,1
110-4-3,P,0,-1,R,2,57418,3250,60674,61180,61180,1059,<right>,<right>,1,1
110-4-3,P,0,-1,L,1,62251,3250,65508,66014,66014,1426,<left>,<left>,1,1
110-4-3,P,0,1,R,1,67453,2500,69958,70465,70465,1338,<right>,<right>,1,1
110-4-3,P,0,1,D,2,74773,2750,77529,77735,77735,1447,<down>,<down>,1,1
110-4-3,P,0,-1,D,2,79197,3250,82452,82660,82661,1000,<down>,<down>,1,1
110-4-3,P,0,1,D,2,83672,3250,86928,87134,87135,919,<down>,<down>,1,1
110-4-3,P,0,1,L,1,88068,2000,90075,90281,90282,609,<left>,<left>,1,1
110-4-3,P,0,1,L,1,90909,3000,93914,94120,94121,573,<left>,<left>,1,1
110-4-3,P,0,-1,R,2,94709,3000,97714,97920,97921,882,<right>,<right>,1,1
110-4-3,P,0,-1,R,1,98815,2500,101322,101530,101530,551,<right>,<right>,1,1
110-4-3,P,0,-1,R,1,102096,2750,104851,105060,105060,554,<right>,<right>,1,1
110-4-3,T,1,1,U,2,144963,1750,146719,146925,146926,823,<up>,<down>,0,1
110-4-3,T,2,1,U,2,147761,3250,151017,151223,151224,689,<up>,<up>,1,1
110-4-3,T,3,-1,L,2,151926,3000,154931,155137,155137,697,<left>,<left>,1,1
110-4-3,T,4,1,D,1,155844,2500,158349,158555,158556,595,<down>,<down>,1,1
110-4-3,T,5,1,D,2,159168,3500,162674,162880,162881,660,<down>,<down>,1,1
110-4-3,T,6,-1,L,1,163559,2750,166315,166522,166522,680,<left>,<left>,1,1
110-4-3,T,7,1,D,2,167211,2750,169966,170172,170172,701,<down>,<down>,1,1
110-4-3,T,8,-1,D,2,170887,1750,172643,172849,172850,822,<down>,<down>,1,1
110-4-3,T,9,-1,L,1,173686,3000,176691,176897,176898,768,<left>,<left>,1,1
110-4-3,T,10,-1,D,1,177680,1500,179186,179391,179391,656,<down>,<down>,1,1
110-4-3,T,11,1,R,2,180063,2250,182319,182524,182525,771,<right>,<right>,1,1
110-4-3,T,12,1,L,2,183320,2750,186075,186279,186280,932,<left>,<left>,1,1
110-4-3,T,13,1,L,1,187222,1750,188976,189183,189184,668,<left>,<left>,1,1
110-4-3,T,14,1,D,2,189863,2250,192119,192326,192326,741,<down>,<down>,1,1
110-4-3,T,15,-1,D,2,193079,3000,196083,196288,196288,740,<down>,<down>,1,1
110-4-3,T,16,-1,U,1,197045,3000,200049,200254,200254,626,<up>,<up>,1,1
110-4-3,T,17,-1,R,1,200897,1500,202403,202610,202611,666,<right>,<right>,1,1
110-4-3,T,18,1,D,2,203287,3000,206292,206499,206499,843,<down>,<down>,1,1
110-4-3,T,19,-1,L,2,207360,3250,210615,210821,210822,740,<left>,<left>,1,1
110-4-3,T,20,-1,R,1,211579,1500,213085,213292,213292,634,<right>,<right>,1,1
110-4-3,T,21,-1,L,2,213943,3500,217448,217654,217655,763,<left>,<left>,1,1
110-4-3,T,22,-1,U,2,218431,1500,219936,220143,220144,673,<up>,<up>,1,1
110-4-3,T,23,-1,U,2,220829,2000,222835,223042,223043,683,<up>,<up>,1,1
110-4-3,T,24,1,U,1,223742,2500,226248,226455,226455,645,<up>,<up>,1,1
110-4-3,T,25,1,R,2,227117,2000,229121,229327,229327,760,<right>,<right>,1,1
110-4-3,T,26,-1,L,1,230102,2750,232857,233063,233063,661,<left>,<left>,1,1
110-4-3,T,27,-1,R,2,233742,3000,236748,236954,236955,777,<right>,<right>,1,1
110-4-3,T,28,1,D,1,237748,3000,240754,240960,240961,721,<down>,<down>,1,1
110-4-3,T,29,1,D,1,241706,3500,245211,245417,245417,723,<down>,<down>,1,1
110-4-3,T,30,-1,D,1,246150,1750,247907,248114,248114,717,<down>,<down>,1,1
110-4-3,T,31,1,D,2,248845,3500,252350,252556,252556,816,<down>,<down>,1,1
110-4-3,T,32,-1,D,1,253388,2250,255644,255851,255851,665,<down>,<down>,1,1
110-4-3,T,33,-1,L,1,256527,2500,259032,259239,259240,668,<left>,<left>,1,1
110-4-3,T,34,1,U,1,259923,2500,262429,262633,262633,688,<up>,<up>,1,1
110-4-3,T,35,-1,U,2,263342,3000,266347,266553,266554,713,<up>,<up>,1,1
110-4-3,T,36,-1,U,2,267280,2750,270035,270241,270242,636,<up>,<up>,1,1
110-4-3,T,37,-1,U,2,270890,3500,274395,274601,274601,671,<up>,<up>,1,1
110-4-3,T,38,1,L,2,275286,2500,277791,277998,277998,778,<left>,<left>,1,1
