subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
113-3-3,4,1,PRACTICE,-25,1,4,0,0,7433,2,501,1,NA,0,0,0
113-3-3,4,1,PRACTICE,-24,1,2,0,1,8915,2,387,1,NA,0,0,0
113-3-3,4,1,PRACTICE,-23,1,3,1,0,10586,1,324,1,NA,0,0,0
113-3-3,4,1,PRACTICE,-22,1,1,1,1,11764,1,373,1,NA,0,0,0
113-3-3,4,1,PRACTICE,-21,1,4,0,0,13415,2,323,1,NA,0,0,0
113-3-3,4,1,PRACTICE,-20,1,1,1,1,14934,1,310,1,NA,0,0,0
113-3-3,4,1,PRACTICE,-19,1,2,0,1,16573,2,311,1,NA,0,0,0
113-3-3,4,1,PRACTICE,-18,1,3,1,0,18001,1,384,1,NA,0,0,0
113-3-3,4,1,TEST,1,1,2,0,1,19260,2,320,1,NA,0,0,0
113-3-3,4,1,TEST,2,1,3,1,0,20560,1,332,1,NA,0,0,0
113-3-3,4,1,TEST,3,1,1,1,1,22005,1,276,1,NA,0,0,0
113-3-3,4,1,TEST,4,1,4,0,0,23246,2,341,1,NA,0,0,0
113-3-3,4,1,TEST,5,1,2,0,1,24695,1,300,0,NA,0,0,0
113-3-3,4,1,TEST,6,1,4,0,0,26413,2,338,1,NA,0,0,0
113-3-3,4,1,TEST,7,1,1,1,1,27802,1,356,1,NA,0,0,0
113-3-3,4,1,TEST,8,1,3,1,0,29372,1,413,1,NA,0,0,0
113-3-3,4,1,TEST,9,1,4,0,0,30836,2,319,1,NA,0,0,0
113-3-3,4,1,TEST,10,1,1,1,1,32046,1,324,1,NA,0,0,0
113-3-3,4,1,TEST,11,1,2,0,1,33477,2,358,1,NA,0,0,0
113-3-3,4,1,TEST,12,1,3,1,0,34962,1,380,1,NA,0,0,0
113-3-3,4,1,TEST,13,1,4,0,0,36550,2,368,1,NA,0,0,0
113-3-3,4,1,TEST,14,1,2,0,1,38235,2,338,1,NA,0,0,0
113-3-3,4,1,TEST,15,1,1,1,1,39429,1,344,1,NA,0,0,0
113-3-3,4,1,TEST,16,1,3,1,0,40827,1,356,1,NA,0,0,0
113-3-3,4,1,TEST,17,1,4,0,0,42235,2,366,1,NA,0,0,0
113-3-3,4,1,TEST,18,1,3,1,0,43539,1,323,1,NA,0,0,0
113-3-3,4,1,TEST,19,1,2,0,1,44787,2,335,1,NA,0,0,0
113-3-3,4,1,TEST,20,1,1,1,1,46033,1,342,1,NA,0,0,0
113-3-3,4,1,TEST,21,1,4,0,0,47594,2,346,1,NA,0,0,0
113-3-3,4,1,TEST,22,1,1,1,1,48918,1,294,1,NA,0,0,0
113-3-3,4,1,TEST,23,1,3,1,0,50149,1,329,1,NA,0,0,0
113-3-3,4,1,TEST,24,1,2,0,1,51626,2,391,1,NA,0,0,0
113-3-3,4,1,TEST,25,1,4,0,0,53107,2,349,1,NA,0,0,0
113-3-3,4,2,PRACTICE,-25,2,3,1,0,58156,NA,0,0,9,508,0,0
113-3-3,4,2,PRACTICE,-24,2,1,1,1,60460,NA,0,0,9,444,1,0
113-3-3,4,2,PRACTICE,-23,2,4,0,0,61904,NA,0,0,0,376,1,0
113-3-3,4,2,PRACTICE,-22,2,2,0,1,63163,NA,0,0,9,334,1,0
113-3-3,4,2,PRACTICE,-21,2,3,1,0,64661,NA,0,0,0,347,1,0
113-3-3,4,2,PRACTICE,-20,2,1,1,1,66045,NA,0,0,9,355,1,0
113-3-3,4,2,PRACTICE,-19,2,4,0,0,67449,NA,0,0,0,403,1,0
113-3-3,4,2,PRACTICE,-18,2,2,0,1,68882,NA,0,0,9,400,1,0
113-3-3,4,2,TEST,1,2,3,1,0,70297,NA,0,0,0,376,1,0
113-3-3,4,2,TEST,2,2,4,0,0,71719,NA,0,0,0,445,1,0
113-3-3,4,2,TEST,3,2,2,0,1,73122,NA,0,0,9,430,1,0
113-3-3,4,2,TEST,4,2,1,1,1,74703,NA,0,0,9,439,1,0
113-3-3,4,2,TEST,5,2,4,0,0,76455,NA,0,0,0,425,1,0
113-3-3,4,2,TEST,6,2,3,1,0,78164,NA,0,0,0,456,1,0
113-3-3,4,2,TEST,7,2,2,0,1,79686,NA,0,0,9,470,1,0
113-3-3,4,2,TEST,8,2,1,1,1,81413,NA,0,0,9,419,1,0
113-3-3,4,2,TEST,9,2,3,1,0,82857,NA,0,0,0,374,1,0
113-3-3,4,2,TEST,10,2,4,0,0,84277,NA,0,0,0,395,1,0
113-3-3,4,2,TEST,11,2,2,0,1,85790,NA,0,0,9,383,1,0
113-3-3,4,2,TEST,12,2,1,1,1,87161,NA,0,0,9,396,1,0
113-3-3,4,2,TEST,13,2,4,0,0,88508,NA,0,0,0,375,1,0
113-3-3,4,2,TEST,14,2,1,1,1,89947,NA,0,0,9,383,1,0
113-3-3,4,2,TEST,15,2,2,0,1,91599,NA,0,0,9,389,1,0
113-3-3,4,2,TEST,16,2,3,1,0,93046,NA,0,0,0,366,1,0
113-3-3,4,2,TEST,17,2,1,1,1,94544,NA,0,0,9,412,1,0
113-3-3,4,2,TEST,18,2,2,0,1,95800,NA,0,0,9,425,1,0
113-3-3,4,2,TEST,19,2,4,0,0,97138,NA,0,0,0,420,1,0
113-3-3,4,2,TEST,20,2,3,1,0,98431,NA,0,0,0,426,1,0
113-3-3,4,2,TEST,21,2,1,1,1,99760,NA,0,0,9,383,1,0
113-3-3,4,2,TEST,22,2,3,1,0,101180,NA,0,0,0,366,1,0
113-3-3,4,2,TEST,23,2,4,0,0,102858,NA,0,0,0,419,1,0
113-3-3,4,2,TEST,24,2,2,0,1,104439,NA,0,0,9,405,1,0
113-3-3,4,2,TEST,25,2,4,0,0,106089,NA,0,0,0,383,1,0
113-3-3,4,3,PRACTICE,-25,3,2,0,1,110997,2,482,1,9,485,1,0
113-3-3,4,3,PRACTICE,-24,3,1,1,1,112438,1,388,1,9,408,1,0
113-3-3,4,3,PRACTICE,-23,3,4,0,0,113715,2,356,1,0,382,1,0
113-3-3,4,3,PRACTICE,-22,3,3,1,0,115129,1,477,1,0,489,1,0
113-3-3,4,3,PRACTICE,-21,3,1,1,1,116656,1,420,1,9,434,1,0
113-3-3,4,3,PRACTICE,-20,3,4,0,0,118236,2,398,1,0,582,1,0
113-3-3,4,3,PRACTICE,-19,3,3,1,0,120136,1,406,1,0,422,1,0
113-3-3,4,3,PRACTICE,-18,3,2,0,1,121565,2,410,1,9,414,1,0
113-3-3,4,3,TEST,1,3,2,0,1,122956,2,457,1,9,453,1,0
113-3-3,4,3,TEST,2,3,3,1,0,124616,1,428,1,0,444,1,0
113-3-3,4,3,TEST,3,3,1,1,1,126248,1,492,1,9,510,1,0
113-3-3,4,3,TEST,4,3,4,0,0,127639,2,480,1,0,488,1,0
113-3-3,4,3,TEST,5,3,3,1,0,129312,1,443,1,0,437,1,0
113-3-3,4,3,TEST,6,3,4,0,0,130644,2,452,1,0,455,1,0
113-3-3,4,3,TEST,7,3,2,0,1,131945,2,471,1,9,460,1,0
