subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
108-4-3,4,1,PRACTICE,-25,1,3,1,0,7189,1,458,1,NA,0,0,0
108-4-3,4,1,PRACTICE,-24,1,4,0,0,8512,2,490,1,NA,0,0,0
108-4-3,4,1,PRACTICE,-23,1,2,0,1,10131,2,516,1,NA,0,0,0
108-4-3,4,1,PRACTICE,-22,1,1,1,1,11699,1,363,1,NA,0,0,0
108-4-3,4,1,PRACTICE,-21,1,3,1,0,13016,1,462,1,NA,0,0,0
108-4-3,4,1,PRACTICE,-20,1,2,0,1,14436,2,542,1,NA,0,0,0
108-4-3,4,1,PRACTICE,-19,1,1,1,1,15943,1,362,1,NA,0,0,0
108-4-3,4,1,PRACTICE,-18,1,4,0,0,17488,2,525,1,NA,0,0,0
108-4-3,4,1,TEST,1,1,4,0,0,19240,2,578,1,NA,0,0,0
108-4-3,4,1,TEST,2,1,3,1,0,20930,1,414,1,NA,0,0,0
108-4-3,4,1,TEST,3,1,2,0,1,22667,2,408,1,NA,0,0,0
108-4-3,4,1,TEST,4,1,1,1,1,24236,1,389,1,NA,0,0,0
108-4-3,4,1,TEST,5,1,2,0,1,25914,2,514,1,NA,0,0,0
108-4-3,4,1,TEST,6,1,4,0,0,27371,2,460,1,NA,0,0,0
108-4-3,4,1,TEST,7,1,3,1,0,29022,1,408,1,NA,0,0,0
108-4-3,4,1,TEST,8,1,1,1,1,30512,1,490,1,NA,0,0,0
108-4-3,4,1,TEST,9,1,3,1,0,32021,1,484,1,NA,0,0,0
108-4-3,4,1,TEST,10,1,4,0,0,33620,2,462,1,NA,0,0,0
108-4-3,4,1,TEST,11,1,1,1,1,35147,1,402,1,NA,0,0,0
108-4-3,4,1,TEST,12,1,2,0,1,36456,2,431,1,NA,0,0,0
108-4-3,4,1,TEST,13,1,4,0,0,37753,2,406,1,NA,0,0,0
108-4-3,4,1,TEST,14,1,2,0,1,39180,2,555,1,NA,0,0,0
108-4-3,4,1,TEST,15,1,1,1,1,40967,1,338,1,NA,0,0,0
108-4-3,4,1,TEST,16,1,3,1,0,42333,1,440,1,NA,0,0,0
108-4-3,4,1,TEST,17,1,2,0,1,44005,2,600,1,NA,0,0,0
108-4-3,4,1,TEST,18,1,3,1,0,45585,1,406,1,NA,0,0,0
108-4-3,4,1,TEST,19,1,4,0,0,46914,2,529,1,NA,0,0,0
108-4-3,4,1,TEST,20,1,1,1,1,48467,1,535,1,NA,0,0,0
108-4-3,4,1,TEST,21,1,2,0,1,50268,2,504,1,NA,0,0,0
108-4-3,4,1,TEST,22,1,3,1,0,51950,1,456,1,NA,0,0,0
108-4-3,4,1,TEST,23,1,4,0,0,53318,2,538,1,NA,0,0,0
108-4-3,4,1,TEST,24,1,1,1,1,55114,1,502,1,NA,0,0,0
108-4-3,4,1,TEST,25,1,2,0,1,56693,2,431,1,NA,0,0,0
108-4-3,4,2,PRACTICE,-25,2,3,1,0,63183,NA,0,0,0,458,1,0
108-4-3,4,2,PRACTICE,-24,2,2,0,1,64933,NA,0,0,9,369,1,0
108-4-3,4,2,PRACTICE,-23,2,1,1,1,66482,NA,0,0,9,418,1,0
108-4-3,4,2,PRACTICE,-22,2,4,0,0,68071,NA,0,0,0,406,1,0
108-4-3,4,2,PRACTICE,-21,2,3,1,0,69505,NA,0,0,0,300,1,0
108-4-3,4,2,PRACTICE,-20,2,4,0,0,71104,NA,0,0,0,356,1,0
108-4-3,4,2,PRACTICE,-19,2,1,1,1,72672,NA,0,0,9,454,1,0
108-4-3,4,2,PRACTICE,-18,2,2,0,1,74448,NA,0,0,9,443,1,0
108-4-3,4,2,TEST,1,2,1,1,1,75991,NA,0,0,9,342,1,0
108-4-3,4,2,TEST,2,2,2,0,1,77534,NA,0,0,9,511,1,0
108-4-3,4,2,TEST,3,2,4,0,0,79082,NA,0,0,0,386,1,0
108-4-3,4,2,TEST,4,2,3,1,0,80491,NA,0,0,0,618,1,0
108-4-3,4,2,TEST,5,2,2,0,1,82145,NA,0,0,9,501,1,0
108-4-3,4,2,TEST,6,2,3,1,0,83630,NA,0,0,0,448,1,0
108-4-3,4,2,TEST,7,2,1,1,1,85329,NA,0,0,9,440,1,0
108-4-3,4,2,TEST,8,2,4,0,0,86940,NA,0,0,0,361,1,0
108-4-3,4,2,TEST,9,2,1,1,1,88255,NA,0,0,9,391,1,0
108-4-3,4,2,TEST,10,2,2,0,1,89786,NA,0,0,9,482,1,0
108-4-3,4,2,TEST,11,2,4,0,0,91412,NA,0,0,0,420,1,0
108-4-3,4,2,TEST,12,2,3,1,0,93049,NA,0,0,0,479,1,0
108-4-3,4,2,TEST,13,2,1,1,1,94628,NA,0,0,9,432,1,0
108-4-3,4,2,TEST,14,2,3,1,0,95924,NA,0,0,0,428,1,0
108-4-3,4,2,TEST,15,2,2,0,1,97347,NA,0,0,9,440,1,0
108-4-3,4,2,TEST,16,2,4,0,0,98847,NA,0,0,0,471,1,0
108-4-3,4,2,TEST,17,2,3,1,0,100269,NA,0,0,0,419,1,0
108-4-3,4,2,TEST,18,2,2,0,1,101587,NA,0,0,9,476,1,0
108-4-3,4,2,TEST,19,2,1,1,1,103383,NA,0,0,9,421,1,0
108-4-3,4,2,TEST,20,2,4,0,0,104990,NA,0,0,0,472,1,0
108-4-3,4,2,TEST,21,2,1,1,1,106645,NA,0,0,9,435,1,0
108-4-3,4,2,TEST,22,2,3,1,0,108260,NA,0,0,0,459,1,0
108-4-3,4,2,TEST,23,2,4,0,0,109934,NA,0,0,0,423,1,0
108-4-3,4,2,TEST,24,2,2,0,1,111652,NA,0,0,9,397,1,0
108-4-3,4,2,TEST,25,2,3,1,0,113058,NA,0,0,0,380,1,0
108-4-3,4,3,PRACTICE,-25,3,2,0,1,117993,2,950,1,9,1102,1,0
108-4-3,4,3,PRACTICE,-24,3,4,0,0,119963,2,464,1,0,540,1,0
108-4-3,4,3,PRACTICE,-23,3,1,1,1,121620,1,378,1,9,534,1,0
108-4-3,4,3,PRACTICE,-22,3,3,1,0,123127,1,598,1,0,758,1,0
108-4-3,4,3,PRACTICE,-21,3,3,1,0,125183,1,581,1,0,662,1,0
108-4-3,4,3,PRACTICE,-20,3,4,0,0,127142,2,479,1,0,570,1,0
108-4-3,4,3,PRACTICE,-19,3,2,0,1,128985,2,546,1,9,681,1,0
108-4-3,4,3,PRACTICE,-18,3,1,1,1,130698,1,567,1,9,703,1,0
108-4-3,4,3,TEST,1,3,3,1,0,132392,1,615,1,0,675,1,0
108-4-3,4,3,TEST,2,3,4,0,0,134248,2,577,1,0,729,1,0
108-4-3,4,3,TEST,3,3,2,0,1,135873,2,546,1,9,723,1,0
108-4-3,4,3,TEST,4,3,1,1,1,137860,1,457,1,9,692,1,0
108-4-3,4,3,TEST,5,3,3,1,0,139819,1,522,1,0,569,1,0
108-4-3,4,3,TEST,6,3,4,0,0,141668,2,410,1,0,499,1,0
108-4-3,4,3,TEST,7,3,2,0,1,143086,2,503,1,9,607,1,0
108-4-3,4,3,TEST,8,3,1,1,1,144704,1,448,1,9,560,1,0
108-4-3,4,3,TEST,9,3,3,1,0,146120,1,594,1,0,712,1,0
108-4-3,4,3,TEST,10,3,4,0,0,148130,2,701,1,0,805,1,0
108-4-3,4,3,TEST,11,3,2,0,1,150143,2,617,1,9,740,1,0
108-4-3,4,3,TEST,12,3,1,1,1,151798,1,1409,1,9,1171,1,0
108-4-3,4,3,TEST,13,3,2,0,1,154507,2,630,1,9,722,1,0
108-4-3,4,3,TEST,14,3,3,1,0,156154,1,547,1,0,593,1,0
108-4-3,4,3,TEST,15,3,4,0,0,157827,2,428,1,0,524,1,0
108-4-3,4,3,TEST,16,3,1,1,1,159585,1,526,1,9,968,1,0
108-4-3,4,3,TEST,17,3,2,0,1,161672,2,560,1,9,677,1,0
108-4-3,4,3,TEST,18,3,4,0,0,163421,2,536,1,0,836,1,0
108-4-3,4,3,TEST,19,3,3,1,0,165312,1,494,1,0,570,1,0
108-4-3,4,3,TEST,20,3,1,1,1,167123,1,583,1,9,1058,1,0
108-4-3,4,3,TEST,21,3,4,0,0,169234,2,421,1,0,467,1,0
108-4-3,4,3,TEST,22,3,2,0,1,170738,2,552,1,9,746,1,0
108-4-3,4,3,TEST,23,3,1,1,1,172541,1,506,1,9,602,1,0
108-4-3,4,3,TEST,24,3,3,1,0,174276,1,586,1,0,714,1,0
108-4-3,4,3,TEST,25,3,1,1,1,175991,1,560,1,9,683,1,0
