subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
102-4-2,4,1,PRACTICE,-25,1,3,1,0,12157,1,425,1,NA,0,0,0
102-4-2,4,1,PRACTICE,-24,1,2,0,1,13795,2,302,1,NA,0,0,0
102-4-2,4,1,PRACTICE,-23,1,1,1,1,15411,1,302,1,NA,0,0,0
102-4-2,4,1,PRACTICE,-22,1,4,0,0,16981,2,253,1,NA,0,0,0
102-4-2,4,1,PRACTICE,-21,1,2,0,1,18207,2,463,1,NA,0,0,0
102-4-2,4,1,PRACTICE,-20,1,1,1,1,19585,1,375,1,NA,0,0,0
102-4-2,4,1,PRACTICE,-19,1,3,1,0,20825,1,358,1,NA,0,0,0
102-4-2,4,1,PRACTICE,-18,1,4,0,0,22284,2,251,1,NA,0,0,0
102-4-2,4,1,TEST,1,1,1,1,1,23742,1,226,1,NA,0,0,0
102-4-2,4,1,TEST,2,1,3,1,0,24986,2,272,0,NA,0,0,0
102-4-2,4,1,TEST,3,1,2,0,1,26982,2,400,1,NA,0,0,0
102-4-2,4,1,TEST,4,1,4,0,0,28274,2,471,1,NA,0,0,0
102-4-2,4,1,TEST,5,1,1,1,1,29977,1,325,1,NA,0,0,0
102-4-2,4,1,TEST,6,1,2,0,1,31534,2,337,1,NA,0,0,0
102-4-2,4,1,TEST,7,1,3,1,0,33082,2,342,0,NA,0,0,0
102-4-2,4,1,TEST,8,1,4,0,0,34915,2,461,1,NA,0,0,0
102-4-2,4,1,TEST,9,1,1,1,1,36209,1,358,1,NA,0,0,0
102-4-2,4,1,TEST,10,1,4,0,0,37581,2,272,1,NA,0,0,0
102-4-2,4,1,TEST,11,1,3,1,0,38697,1,321,1,NA,0,0,0
102-4-2,4,1,TEST,12,1,2,0,1,40039,2,295,1,NA,0,0,0
102-4-2,4,1,TEST,13,1,4,0,0,41195,2,500,1,NA,0,0,0
102-4-2,4,1,TEST,14,1,1,1,1,42555,1,358,1,NA,0,0,0
102-4-2,4,1,TEST,15,1,3,1,0,44084,1,593,1,NA,0,0,0
102-4-2,4,1,TEST,16,1,2,0,1,45616,2,342,1,NA,0,0,0
102-4-2,4,1,TEST,17,1,1,1,1,46851,1,300,1,NA,0,0,0
102-4-2,4,1,TEST,18,1,4,0,0,48097,2,266,1,NA,0,0,0
102-4-2,4,1,TEST,19,1,3,1,0,49599,1,525,1,NA,0,0,0
102-4-2,4,1,TEST,20,1,2,0,1,51324,2,271,1,NA,0,0,0
102-4-2,4,1,TEST,21,1,3,1,0,52645,2,299,0,NA,0,0,0
102-4-2,4,1,TEST,22,1,4,0,0,54654,2,644,1,NA,0,0,0
102-4-2,4,1,TEST,23,1,1,1,1,56363,1,447,1,NA,0,0,0
102-4-2,4,1,TEST,24,1,2,0,1,57677,2,551,1,NA,0,0,0
102-4-2,4,1,TEST,25,1,3,1,0,59210,1,333,1,NA,0,0,0
102-4-2,4,2,PRACTICE,-25,2,4,0,0,66093,NA,0,0,0,1239,1,0
102-4-2,4,2,PRACTICE,-24,2,2,0,1,68483,NA,0,0,9,319,1,0
102-4-2,4,2,PRACTICE,-23,2,1,1,1,69710,NA,0,0,9,439,1,0
102-4-2,4,2,PRACTICE,-22,2,3,1,0,71268,NA,0,0,0,393,1,0
102-4-2,4,2,PRACTICE,-21,2,3,1,0,72696,NA,0,0,0,374,1,0
102-4-2,4,2,PRACTICE,-20,2,2,0,1,73907,NA,0,0,9,322,1,0
102-4-2,4,2,PRACTICE,-19,2,4,0,0,75141,NA,0,0,0,272,1,0
102-4-2,4,2,PRACTICE,-18,2,1,1,1,76583,NA,0,0,9,341,1,0
102-4-2,4,2,TEST,1,2,4,0,0,77893,NA,0,0,0,372,1,0
102-4-2,4,2,TEST,2,2,1,1,1,79330,NA,0,0,9,421,1,0
102-4-2,4,2,TEST,3,2,3,1,0,80623,NA,0,0,0,355,1,0
102-4-2,4,2,TEST,4,2,2,0,1,82178,NA,0,0,9,354,1,0
102-4-2,4,2,TEST,5,2,1,1,1,83682,NA,0,0,0,252,0,0
102-4-2,4,2,TEST,6,2,2,0,1,85597,NA,0,0,9,393,1,0
102-4-2,4,2,TEST,7,2,4,0,0,87268,NA,0,0,0,434,1,0
102-4-2,4,2,TEST,8,2,3,1,0,88758,NA,0,0,9,536,0,0
102-4-2,4,2,TEST,9,2,1,1,1,90729,NA,0,0,0,913,0,0
102-4-2,4,2,TEST,10,2,3,1,0,93306,NA,0,0,0,510,1,0
102-4-2,4,2,TEST,11,2,4,0,0,94752,NA,0,0,0,422,1,0
102-4-2,4,2,TEST,12,2,2,0,1,96450,NA,0,0,9,393,1,0
102-4-2,4,2,TEST,13,2,4,0,0,97743,NA,0,0,0,514,1,0
102-4-2,4,2,TEST,14,2,1,1,1,99225,NA,0,0,9,409,1,0
102-4-2,4,2,TEST,15,2,2,0,1,100716,NA,0,0,9,481,1,0
102-4-2,4,2,TEST,16,2,3,1,0,102468,NA,0,0,0,637,1,0
102-4-2,4,2,TEST,17,2,1,1,1,104067,NA,0,0,9,433,1,0
102-4-2,4,2,TEST,18,2,3,1,0,105762,NA,0,0,0,471,1,0
102-4-2,4,2,TEST,19,2,2,0,1,107294,NA,0,0,0,300,0,0
102-4-2,4,2,TEST,20,2,4,0,0,108957,NA,0,0,0,1537,1,0
102-4-2,4,2,TEST,21,2,2,0,1,111673,NA,0,0,9,363,1,0
