subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
104-2-4,4,1,PRACTICE,-25,1,3,1,0,28836,1,416,1,NA,0,0,0
104-2-4,4,1,PRACTICE,-24,1,1,1,1,30261,1,410,1,NA,0,0,0
104-2-4,4,1,PRACTICE,-23,1,4,0,0,31530,2,383,1,NA,0,0,0
104-2-4,4,1,PRACTICE,-22,1,2,0,1,33096,2,298,1,NA,0,0,0
104-2-4,4,1,PRACTICE,-21,1,4,0,0,34360,2,374,1,NA,0,0,0
104-2-4,4,1,PRACTICE,-20,1,1,1,1,35675,1,322,1,NA,0,0,0
104-2-4,4,1,PRACTICE,-19,1,3,1,0,36995,1,454,1,NA,0,0,0
104-2-4,4,1,PRACTICE,-18,1,2,0,1,38735,2,372,1,NA,0,0,0
104-2-4,4,1,TEST,1,1,2,0,1,40152,2,394,1,NA,0,0,0
104-2-4,4,1,TEST,2,1,3,1,0,41765,1,439,1,NA,0,0,0
104-2-4,4,1,TEST,3,1,1,1,1,43447,1,390,1,NA,0,0,0
104-2-4,4,1,TEST,4,1,4,0,0,44916,2,357,1,NA,0,0,0
104-2-4,4,1,TEST,5,1,3,1,0,46595,1,384,1,NA,0,0,0
104-2-4,4,1,TEST,6,1,1,1,1,47958,1,411,1,NA,0,0,0
104-2-4,4,1,TEST,7,1,4,0,0,49538,2,321,1,NA,0,0,0
104-2-4,4,1,TEST,8,1,2,0,1,50905,2,349,1,NA,0,0,0
104-2-4,4,1,TEST,9,1,4,0,0,52353,2,401,1,NA,0,0,0
104-2-4,4,1,TEST,10,1,1,1,1,53851,1,348,1,NA,0,0,0
104-2-4,4,1,TEST,11,1,3,1,0,55392,1,367,1,NA,0,0,0
104-2-4,4,1,TEST,12,1,2,0,1,56849,2,332,1,NA,0,0,0
104-2-4,4,1,TEST,13,1,4,0,0,58479,2,400,1,NA,0,0,0
104-2-4,4,1,TEST,14,1,2,0,1,59833,2,422,1,NA,0,0,0
104-2-4,4,1,TEST,15,1,3,1,0,61274,1,366,1,NA,0,0,0
104-2-4,4,1,TEST,16,1,1,1,1,62482,1,446,1,NA,0,0,0
104-2-4,4,1,TEST,17,1,4,0,0,64030,2,390,1,NA,0,0,0
104-2-4,4,1,TEST,18,1,2,0,1,65463,2,396,1,NA,0,0,0
104-2-4,4,1,TEST,19,1,1,1,1,66988,1,384,1,NA,0,0,0
104-2-4,4,1,TEST,20,1,3,1,0,68591,1,416,1,NA,0,0,0
104-2-4,4,1,TEST,21,1,4,0,0,69988,2,392,1,NA,0,0,0
104-2-4,4,1,TEST,22,1,3,1,0,71491,1,444,1,NA,0,0,0
104-2-4,4,1,TEST,23,1,2,0,1,73107,2,448,1,NA,0,0,0
104-2-4,4,1,TEST,24,1,1,1,1,74828,1,370,1,NA,0,0,0
104-2-4,4,1,TEST,25,1,2,0,1,76148,2,347,1,NA,0,0,0
104-2-4,4,2,PRACTICE,-25,2,1,1,1,81081,NA,0,0,9,420,1,0
104-2-4,4,2,PRACTICE,-24,2,4,0,0,82610,NA,0,0,0,391,1,0
104-2-4,4,2,PRACTICE,-23,2,2,0,1,83937,NA,0,0,9,387,1,0
104-2-4,4,2,PRACTICE,-22,2,3,1,0,85311,NA,0,0,0,298,1,0
104-2-4,4,2,PRACTICE,-21,2,3,1,0,86560,NA,0,0,0,345,1,0
104-2-4,4,2,PRACTICE,-20,2,1,1,1,88169,NA,0,0,9,302,1,0
104-2-4,4,2,PRACTICE,-19,2,4,0,0,89704,NA,0,0,0,316,1,0
104-2-4,4,2,PRACTICE,-18,2,2,0,1,91325,NA,0,0,9,268,1,0
104-2-4,4,2,TEST,1,2,2,0,1,92840,NA,0,0,9,349,1,0
104-2-4,4,2,TEST,2,2,4,0,0,94115,NA,0,0,0,310,1,0
104-2-4,4,2,TEST,3,2,1,1,1,95650,NA,0,0,9,304,1,0
104-2-4,4,2,TEST,4,2,3,1,0,96969,NA,0,0,0,385,1,0
104-2-4,4,2,TEST,5,2,2,0,1,98607,NA,0,0,9,393,1,0
104-2-4,4,2,TEST,6,2,3,1,0,100043,NA,0,0,0,346,1,0
104-2-4,4,2,TEST,7,2,4,0,0,101446,NA,0,0,0,402,1,0
104-2-4,4,2,TEST,8,2,1,1,1,102781,NA,0,0,9,308,1,0
104-2-4,4,2,TEST,9,2,2,0,1,104029,NA,0,0,9,264,1,0
104-2-4,4,2,TEST,10,2,1,1,1,105337,NA,0,0,9,361,1,0
104-2-4,4,2,TEST,11,2,3,1,0,106672,NA,0,0,0,374,1,0
104-2-4,4,2,TEST,12,2,4,0,0,107980,NA,0,0,0,408,1,0
104-2-4,4,2,TEST,13,2,2,0,1,109522,NA,0,0,9,295,1,0
104-2-4,4,2,TEST,14,2,3,1,0,110848,NA,0,0,0,311,1,0
104-2-4,4,2,TEST,15,2,1,1,1,111991,NA,0,0,9,340,1,0
104-2-4,4,2,TEST,16,2,4,0,0,113557,NA,0,0,0,370,1,0
104-2-4,4,2,TEST,17,2,3,1,0,115038,NA,0,0,0,411,1,0
104-2-4,4,2,TEST,18,2,2,0,1,116594,NA,0,0,9,321,1,0
104-2-4,4,2,TEST,19,2,1,1,1,117979,NA,0,0,9,400,1,0
104-2-4,4,2,TEST,20,2,4,0,0,119651,NA,0,0,0,390,1,0
104-2-4,4,2,TEST,21,2,3,1,0,121039,NA,0,0,0,368,1,0
104-2-4,4,2,TEST,22,2,1,1,1,122636,NA,0,0,9,352,1,0
104-2-4,4,2,TEST,23,2,2,0,1,124175,NA,0,0,9,254,1,0
104-2-4,4,2,TEST,24,2,4,0,0,125457,NA,0,0,0,330,1,0
104-2-4,4,2,TEST,25,2,2,0,1,126857,NA,0,0,9,413,1,0
104-2-4,4,3,PRACTICE,-25,3,1,1,1,130860,1,656,1,9,638,1,0
104-2-4,4,3,PRACTICE,-24,3,2,0,1,132408,2,863,1,9,838,1,0
104-2-4,4,3,PRACTICE,-23,3,3,1,0,134607,1,481,1,0,477,1,0
104-2-4,4,3,PRACTICE,-22,3,4,0,0,136005,2,369,1,0,383,1,0
104-2-4,4,3,PRACTICE,-21,3,1,1,1,137466,1,524,1,9,506,1,0
104-2-4,4,3,PRACTICE,-20,3,2,0,1,139172,2,465,1,9,445,1,0
104-2-4,4,3,PRACTICE,-19,3,4,0,0,140607,2,331,1,0,337,1,0
104-2-4,4,3,PRACTICE,-18,3,3,1,0,141816,1,309,1,0,313,1,0
104-2-4,4,3,TEST,1,3,4,0,0,142988,2,469,1,0,465,1,0
104-2-4,4,3,TEST,2,3,3,1,0,144598,1,561,1,0,548,1,0
104-2-4,4,3,TEST,3,3,2,0,1,146059,2,450,1,9,465,1,0
104-2-4,4,3,TEST,4,3,1,1,1,147655,1,253,1,9,257,1,0
104-2-4,4,3,TEST,5,3,3,1,0,149093,1,473,1,0,477,1,0
104-2-4,4,3,TEST,6,3,4,0,0,150418,2,569,1,0,589,1,0
104-2-4,4,3,TEST,7,3,1,1,1,152053,1,488,1,9,485,1,0
104-2-4,4,3,TEST,8,3,2,0,1,153665,2,407,1,9,402,1,0
104-2-4,4,3,TEST,9,3,1,1,1,155361,1,578,1,9,594,1,0
104-2-4,4,3,TEST,10,3,4,0,0,156990,2,454,1,0,482,1,0
104-2-4,4,3,TEST,11,3,3,1,0,158503,1,451,1,0,464,1,0
104-2-4,4,3,TEST,12,3,2,0,1,160215,2,169,1,9,163,1,0
104-2-4,4,3,TEST,13,3,3,1,0,161445,1,476,1,0,472,1,0
104-2-4,4,3,TEST,14,3,1,1,1,163139,1,536,1,9,540,1,0
104-2-4,4,3,TEST,15,3,4,0,0,164814,2,397,1,0,400,1,0
104-2-4,4,3,TEST,16,3,2,0,1,166174,2,223,1,9,238,1,0
104-2-4,4,3,TEST,17,3,4,0,0,167315,2,522,1,0,559,1,0
104-2-4,4,3,TEST,18,3,1,1,1,168957,1,434,1,9,428,1,0
104-2-4,4,3,TEST,19,3,2,0,1,170284,2,484,1,9,460,1,0
104-2-4,4,3,TEST,20,3,3,1,0,171900,1,227,1,0,237,1,0
104-2-4,4,3,TEST,21,3,1,1,1,173205,1,434,1,9,437,1,0
104-2-4,4,3,TEST,22,3,2,0,1,174672,2,553,1,9,557,1,0
104-2-4,4,3,TEST,23,3,4,0,0,176514,2,505,1,0,535,1,0
104-2-4,4,3,TEST,24,3,3,1,0,178029,1,512,1,0,516,1,0
104-2-4,4,3,TEST,25,3,2,0,1,179667,2,481,1,9,478,1,0
