subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
108-3-4,P,0,-1,D,1,4346,1500,5852,6359,6360,697,<down>,<down>,1,1
108-3-4,P,0,-1,D,1,7086,1500,8592,9098,9098,719,<down>,<down>,1,1
108-3-4,P,0,1,U,1,9831,3250,13086,13592,13592,622,<up>,<up>,1,1
108-3-4,P,0,-1,U,2,14243,3250,17499,18006,18007,842,<up>,<up>,1,1
108-3-4,P,0,-1,D,2,18869,1500,20375,20881,20882,724,<down>,<down>,1,1
108-3-4,P,0,-1,R,1,21618,3500,25123,25629,25629,547,<right>,<right>,1,1
108-3-4,P,0,1,U,2,26199,1500,27705,28211,28212,768,<up>,<up>,1,1
108-3-4,P,0,-1,U,1,29001,1750,30757,31263,31263,531,<up>,<up>,1,1
108-3-4,P,0,-1,D,1,33902,3500,37407,37613,37613,750,<down>,<down>,1,1
108-3-4,P,0,-1,L,2,38380,1750,40134,40340,40341,603,<left>,<left>,1,1
108-3-4,P,0,1,R,2,40958,2000,42964,43170,43170,648,<right>,<right>,1,1
108-3-4,P,0,1,R,2,43829,2500,46334,46542,46542,632,<right>,<right>,1,1
108-3-4,P,0,-1,R,1,47188,2500,49694,49900,49901,564,<right>,<right>,1,1
108-3-4,P,0,1,U,2,50490,3250,53746,53952,53952,542,<up>,<up>,1,1
108-3-4,P,0,-1,D,1,54511,2750,57267,57474,57474,886,<down>,<down>,1,1
108-3-4,P,0,1,R,1,58374,3500,61879,62085,62085,488,<right>,<right>,1,1
108-3-4,T,1,1,D,1,64025,2000,66030,66239,66239,544,<down>,<down>,1,1
108-3-4,T,2,-1,R,2,66801,3000,69807,70013,70013,652,<right>,<right>,1,1
108-3-4,T,3,-1,R,2,70682,3250,73938,74144,74144,625,<right>,<right>,1,1
108-3-4,T,4,-1,L,2,74794,1750,76550,76756,76756,695,<left>,<left>,1,1
108-3-4,T,5,1,L,2,77469,3250,80725,80931,80932,754,<left>,<down>,0,0
108-3-4,T,6,-1,U,1,81700,1500,83206,83412,83412,646,<up>,<up>,1,1
108-3-4,T,7,-1,U,1,84069,1500,85574,85780,85780,792,<up>,<up>,1,1
108-3-4,T,8,1,L,1,86589,2250,88844,89052,89052,706,<left>,<left>,1,1
108-3-4,T,9,-1,U,1,89769,2250,92024,92230,92230,626,<up>,<up>,1,1
108-3-4,T,10,-1,L,1,92869,2500,95374,95581,95581,658,<left>,<left>,1,1
108-3-4,T,11,1,D,1,96257,1500,97763,97970,97970,855,<down>,<down>,1,1
108-3-4,T,12,1,U,1,98841,2000,100846,101053,101053,651,<up>,<up>,1,1
108-3-4,T,13,1,L,1,101713,2750,104468,104674,104675,684,<left>,<left>,1,1
108-3-4,T,14,1,U,2,105372,2500,107877,108083,108083,574,<up>,<up>,1,1
108-3-4,T,15,1,U,1,108672,2250,110927,111133,111133,544,<up>,<up>,1,1
