subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
108-3-1,P,0,1,L,2,4722,1750,6478,6985,6985,634,<left>,<left>,1,1
108-3-1,P,0,-1,D,2,7642,3500,11149,11654,11655,761,<down>,<down>,1,1
108-3-1,P,0,1,L,1,12430,2000,14436,14942,14942,672,<left>,<left>,1,1
108-3-1,P,0,-1,L,2,15625,3250,18881,19389,19389,676,<left>,<left>,1,1
108-3-1,P,0,1,D,2,20084,2750,22840,23346,23346,796,<down>,<down>,1,1
108-3-1,P,0,-1,R,1,24159,2500,26665,27172,27172,621,<right>,<right>,1,1
108-3-1,P,0,-1,L,2,27811,1750,29566,30074,30074,628,<left>,<left>,1,1
108-3-1,P,0,-1,U,1,30727,2250,32984,33490,33490,601,<up>,<up>,1,1
108-3-1,P,0,-1,R,1,37734,3250,40989,41195,41196,700,<right>,<right>,1,1
108-3-1,P,0,1,D,1,41910,1500,43414,43621,43621,681,<down>,<down>,1,1
108-3-1,P,0,-1,D,2,44320,2750,47076,47282,47282,796,<down>,<down>,1,1
108-3-1,P,0,1,L,2,48090,3500,51595,51801,51802,687,<left>,<left>,1,1
108-3-1,P,0,-1,R,1,52499,1750,54255,54463,54463,593,<right>,<right>,1,1
108-3-1,P,0,-1,U,2,55072,3250,58328,58534,58535,753,<up>,<up>,1,1
108-3-1,P,0,1,L,2,59302,3000,62307,62513,62513,643,<left>,<left>,1,1
108-3-1,P,0,-1,D,1,63168,1750,64924,65132,65132,769,<down>,<down>,1,1
108-3-1,T,1,-1,D,1,67563,2250,69819,70027,70027,594,<down>,<down>,1,1
108-3-1,T,2,-1,L,1,70637,1500,72143,72350,72350,461,<left>,<left>,1,1
108-3-1,T,3,-1,L,1,72823,2000,74829,75035,75036,645,<left>,<left>,1,1
108-3-1,T,4,-1,D,1,75697,2000,77703,77909,77910,714,<down>,<down>,1,1
108-3-1,T,5,1,U,2,78643,3000,81649,81855,81855,617,<up>,<up>,1,1
108-3-1,T,6,1,U,1,82483,3250,85739,85946,85946,731,<up>,<up>,1,1
108-3-1,T,7,-1,R,2,86689,3000,89695,89901,89902,709,<right>,<right>,1,1
108-3-1,T,8,1,D,2,90629,1500,92133,92340,92340,895,<down>,<down>,1,1
108-3-1,T,9,-1,D,1,93246,2250,95503,95710,95710,728,<down>,<down>,1,1
108-3-1,T,10,-1,U,1,96449,3000,99455,99662,99662,726,<up>,<up>,1,1
108-3-1,T,11,-1,R,2,100402,3250,103656,103863,103864,648,<right>,<right>,1,1
108-3-1,T,12,1,U,2,104523,2000,106529,106736,106737,609,<up>,<up>,1,1
108-3-1,T,13,1,D,2,107364,1750,109120,109326,109327,848,<down>,<down>,1,1
108-3-1,T,14,1,D,1,110191,3250,113446,113653,113653,616,<down>,<down>,1,1
108-3-1,T,15,-1,R,1,114282,3250,117536,117741,117741,783,<right>,<right>,1,1
108-3-1,T,16,1,L,2,118544,1750,120300,120507,120507,528,<left>,<left>,1,1
108-3-1,T,17,1,D,2,121049,2250,123305,123512,123513,683,<down>,<down>,1,1
108-3-1,T,18,-1,L,2,124209,2750,126965,127171,127171,733,<left>,<left>,1,1
108-3-1,T,19,1,R,2,127918,3250,131173,131381,131382,848,<right>,<right>,1,1
108-3-1,T,20,1,D,2,132241,2750,134996,135203,135203,845,<down>,<down>,1,1
108-3-1,T,21,-1,R,2,136064,3250,139320,139526,139527,596,<right>,<right>,1,1
108-3-1,T,22,1,R,2,140133,3250,143389,143595,143596,715,<right>,<right>,1,1
108-3-1,T,23,-1,U,2,144325,2750,147080,147286,147287,947,<up>,<up>,1,1
108-3-1,T,24,1,R,2,148246,1500,149751,149958,149958,628,<right>,<right>,1,1
108-3-1,T,25,1,L,1,150601,2750,153356,153563,153563,716,<left>,<left>,1,1
