subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
108-2-1,4,1,PRACTICE,-25,1,3,1,0,12742,1,526,1,NA,0,0,0
108-2-1,4,1,PRACTICE,-24,1,2,0,1,14296,2,552,1,NA,0,0,0
108-2-1,4,1,PRACTICE,-23,1,1,1,1,16096,1,372,1,NA,0,0,0
108-2-1,4,1,PRACTICE,-22,1,4,0,0,17573,2,416,1,NA,0,0,0
108-2-1,4,1,PRACTICE,-21,1,3,1,0,19270,1,400,1,NA,0,0,0
108-2-1,4,1,PRACTICE,-20,1,2,0,1,20546,2,409,1,NA,0,0,0
108-2-1,4,1,PRACTICE,-19,1,1,1,1,22271,1,415,1,NA,0,0,0
108-2-1,4,1,PRACTICE,-18,1,4,0,0,23907,2,360,1,NA,0,0,0
108-2-1,4,1,TEST,1,1,2,0,1,25142,2,439,1,NA,0,0,0
108-2-1,4,1,TEST,2,1,4,0,0,26449,2,530,1,NA,0,0,0
108-2-1,4,1,TEST,3,1,3,1,0,28009,1,423,1,NA,0,0,0
108-2-1,4,1,TEST,4,1,1,1,1,29419,1,423,1,NA,0,0,0
108-2-1,4,1,TEST,5,1,3,1,0,30858,1,647,1,NA,0,0,0
108-2-1,4,1,TEST,6,1,4,0,0,32725,2,491,1,NA,0,0,0
108-2-1,4,1,TEST,7,1,2,0,1,34196,2,555,1,NA,0,0,0
108-2-1,4,1,TEST,8,1,1,1,1,35806,1,442,1,NA,0,0,0
108-2-1,4,1,TEST,9,1,3,1,0,37420,1,398,1,NA,0,0,0
108-2-1,4,1,TEST,10,1,1,1,1,38688,1,713,1,NA,0,0,0
108-2-1,4,1,TEST,11,1,2,0,1,40541,2,477,1,NA,0,0,0
108-2-1,4,1,TEST,12,1,4,0,0,42018,2,508,1,NA,0,0,0
108-2-1,4,1,TEST,13,1,1,1,1,43384,1,502,1,NA,0,0,0
108-2-1,4,1,TEST,14,1,3,1,0,45207,1,443,1,NA,0,0,0
108-2-1,4,1,TEST,15,1,4,0,0,46666,2,426,1,NA,0,0,0
108-2-1,4,1,TEST,16,1,2,0,1,48067,2,496,1,NA,0,0,0
108-2-1,4,1,TEST,17,1,3,1,0,49479,1,505,1,NA,0,0,0
108-2-1,4,1,TEST,18,1,2,0,1,50922,2,502,1,NA,0,0,0
108-2-1,4,1,TEST,19,1,1,1,1,52541,1,476,1,NA,0,0,0
108-2-1,4,1,TEST,20,1,4,0,0,54298,2,472,1,NA,0,0,0
108-2-1,4,1,TEST,21,1,2,0,1,55869,2,404,1,NA,0,0,0
108-2-1,4,1,TEST,22,1,3,1,0,57459,1,452,1,NA,0,0,0
108-2-1,4,1,TEST,23,1,4,0,0,59035,2,410,1,NA,0,0,0
108-2-1,4,1,TEST,24,1,1,1,1,60473,1,482,1,NA,0,0,0
108-2-1,4,1,TEST,25,1,3,1,0,61905,1,496,1,NA,0,0,0
108-2-1,4,2,PRACTICE,-25,2,2,0,1,72484,NA,0,0,9,954,1,0
108-2-1,4,2,PRACTICE,-24,2,4,0,0,74709,NA,0,0,0,441,1,0
108-2-1,4,2,PRACTICE,-23,2,3,1,0,76240,NA,0,0,0,444,1,0
108-2-1,4,2,PRACTICE,-22,2,1,1,1,77935,NA,0,0,9,556,1,0
108-2-1,4,2,PRACTICE,-21,2,1,1,1,79427,NA,0,0,9,658,1,0
108-2-1,4,2,PRACTICE,-20,2,2,0,1,81158,NA,0,0,9,438,1,0
108-2-1,4,2,PRACTICE,-19,2,3,1,0,82436,NA,0,0,0,648,1,0
108-2-1,4,2,PRACTICE,-18,2,4,0,0,84043,NA,0,0,0,387,1,0
108-2-1,4,2,TEST,1,2,4,0,0,85707,NA,0,0,0,461,1,0
108-2-1,4,2,TEST,2,2,1,1,1,87434,NA,0,0,9,806,1,0
108-2-1,4,2,TEST,3,2,2,0,1,89126,NA,0,0,9,514,1,0
108-2-1,4,2,TEST,4,2,3,1,0,90920,NA,0,0,0,515,1,0
108-2-1,4,2,TEST,5,2,4,0,0,92287,NA,0,0,0,693,1,0
108-2-1,4,2,TEST,6,2,2,0,1,94010,NA,0,0,9,482,1,0
108-2-1,4,2,TEST,7,2,3,1,0,95515,NA,0,0,0,744,1,0
108-2-1,4,2,TEST,8,2,1,1,1,97420,NA,0,0,9,483,1,0
108-2-1,4,2,TEST,9,2,4,0,0,99138,NA,0,0,0,696,1,0
108-2-1,4,2,TEST,10,2,1,1,1,101157,NA,0,0,9,502,1,0
108-2-1,4,2,TEST,11,2,2,0,1,102502,NA,0,0,9,452,1,0
108-2-1,4,2,TEST,12,2,3,1,0,104076,NA,0,0,0,451,1,0
108-2-1,4,2,TEST,13,2,4,0,0,105574,NA,0,0,0,457,1,0
108-2-1,4,2,TEST,14,2,1,1,1,106964,NA,0,0,9,490,1,0
108-2-1,4,2,TEST,15,2,2,0,1,108595,NA,0,0,9,428,1,0
108-2-1,4,2,TEST,16,2,3,1,0,110080,NA,0,0,0,484,1,0
108-2-1,4,2,TEST,17,2,1,1,1,111683,NA,0,0,9,494,1,0
108-2-1,4,2,TEST,18,2,2,0,1,113155,NA,0,0,9,518,1,0
108-2-1,4,2,TEST,19,2,4,0,0,114685,NA,0,0,0,446,1,0
108-2-1,4,2,TEST,20,2,3,1,0,116203,NA,0,0,0,556,1,0
108-2-1,4,2,TEST,21,2,4,0,0,117886,NA,0,0,0,510,1,0
