subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
105-3-1,P,0,1,L,2,4318,3250,7574,8081,8082,670,<left>,<left>,1,1
105-3-1,P,0,-1,R,2,8781,2250,11035,11541,11542,530,<right>,<right>,1,1
105-3-1,P,0,1,D,1,12092,3500,15598,16106,16106,611,<down>,<down>,1,1
105-3-1,P,0,-1,U,1,16733,3000,19739,20245,20246,530,<up>,<up>,1,1
105-3-1,P,0,-1,U,1,20795,3500,24301,24807,24807,574,<up>,<up>,1,1
105-3-1,P,0,-1,R,2,25407,2750,28162,28667,28668,575,<right>,<right>,1,1
105-3-1,P,0,-1,L,2,29258,3000,32263,32770,32770,615,<left>,<left>,1,1
105-3-1,P,0,-1,L,2,33409,3500,36913,37422,37422,653,<left>,<left>,1,1
105-3-1,P,0,1,L,2,41090,1750,42844,43050,43050,604,<left>,<left>,1,1
105-3-1,P,0,-1,R,2,43673,1500,45178,45383,45384,574,<right>,<right>,1,1
105-3-1,P,0,1,U,1,45975,1500,47479,47684,47684,497,<up>,<up>,1,1
105-3-1,P,0,-1,D,2,48203,1500,49708,49913,49914,562,<down>,<up>,0,1
105-3-1,P,0,1,D,1,50487,3000,53491,53697,53698,485,<down>,<down>,1,1
105-3-1,P,0,-1,L,1,54197,1750,55953,56160,56160,477,<left>,<left>,1,1
105-3-1,P,0,-1,R,2,56650,2500,59156,59361,59362,565,<right>,<right>,1,1
105-3-1,P,0,1,U,2,59954,2500,62459,62666,62666,613,<up>,<up>,1,1
105-3-1,T,1,-1,R,1,65812,1500,67317,67523,67523,425,<right>,<right>,1,1
105-3-1,T,2,-1,R,2,67970,2250,70226,70433,70433,471,<right>,<right>,1,1
105-3-1,T,3,1,U,1,70922,2750,73677,73884,73884,657,<up>,<up>,1,1
105-3-1,T,4,1,R,1,74554,1500,76059,76266,76266,582,<right>,<right>,1,1
105-3-1,T,5,-1,R,2,76866,1500,78370,78575,78576,546,<right>,<right>,1,1
105-3-1,T,6,-1,U,1,79137,1500,80642,80849,80849,588,<up>,<up>,1,1
105-3-1,T,7,1,D,1,81456,1500,82960,83165,83166,468,<down>,<down>,1,1
105-3-1,T,8,-1,R,1,83650,1750,85404,85610,85610,557,<right>,<right>,1,1
105-3-1,T,9,-1,R,2,86184,2500,88690,88896,88897,527,<right>,<right>,1,1
105-3-1,T,10,1,U,1,89436,2750,92191,92396,92397,606,<up>,<up>,1,1
105-3-1,T,11,1,R,2,93017,2000,95021,95227,95228,678,<right>,<right>,1,1
