subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
108-4-3,P,0,1,U,2,3466,3250,6721,7228,7228,770,<up>,<up>,1,1
108-4-3,P,0,-1,L,1,8012,2250,10268,10774,10775,716,<left>,<left>,1,1
108-4-3,P,0,1,L,2,11504,2750,14260,14767,14767,655,<left>,<left>,1,1
108-4-3,P,0,-1,R,1,15436,1750,17192,17698,17699,585,<right>,<right>,1,1
108-4-3,P,0,-1,L,1,18298,2750,21054,21562,21563,583,<left>,<left>,1,1
108-4-3,P,0,1,L,1,22158,1750,23912,24419,24419,642,<left>,<left>,1,1
108-4-3,P,0,-1,U,2,25074,2000,27079,27586,27586,685,<up>,<up>,1,1
108-4-3,P,0,-1,U,2,28285,3500,31792,32298,32298,597,<up>,<up>,1,1
108-4-3,P,0,-1,R,1,36224,1750,37980,38186,38187,888,<right>,<right>,1,1
108-4-3,P,0,-1,D,1,39088,3250,42344,42550,42550,603,<down>,<down>,1,1
108-4-3,P,0,-1,L,1,43166,2750,45922,46128,46129,657,<left>,<left>,1,1
108-4-3,P,0,1,D,2,46799,3000,49805,50011,50011,585,<down>,<down>,1,1
108-4-3,P,0,-1,D,1,50609,2750,53364,53572,53572,513,<down>,<down>,1,1
108-4-3,P,0,1,R,1,54096,3250,57352,57560,57560,612,<right>,<right>,1,1
108-4-3,P,0,1,L,2,58185,3500,61690,61896,61897,716,<left>,<left>,1,1
108-4-3,P,0,1,U,1,62625,1750,64380,64586,64587,737,<up>,<up>,1,1
108-4-3,T,1,-1,U,2,68222,2750,70978,71186,71186,587,<up>,<up>,1,1
108-4-3,T,2,-1,L,1,71787,2000,73792,73998,73998,589,<left>,<left>,1,1
108-4-3,T,3,-1,U,2,74599,2250,76856,77064,77064,603,<up>,<up>,1,1
108-4-3,T,4,-1,L,2,77681,2250,79937,80143,80144,470,<left>,<left>,1,1
108-4-3,T,5,1,U,2,80629,2000,82634,82841,82841,513,<up>,<up>,1,1
108-4-3,T,6,1,U,1,83369,2000,85374,85581,85581,433,<up>,<up>,1,1
108-4-3,T,7,-1,L,1,86024,2250,88280,88486,88487,599,<left>,<left>,1,1
108-4-3,T,8,1,L,2,89099,1500,90604,90812,90813,522,<left>,<up>,0,0
108-4-3,T,9,-1,D,2,91347,2000,93353,93560,93560,805,<down>,<down>,1,1
108-4-3,T,10,-1,U,1,94379,2500,96885,97091,97091,662,<up>,<up>,1,1
108-4-3,T,11,1,U,2,97766,3500,101271,101479,101480,734,<up>,<up>,1,1
108-4-3,T,12,1,D,2,102226,2250,104481,104689,104689,730,<down>,<down>,1,1
108-4-3,T,13,-1,U,1,105433,2750,108189,108398,108398,464,<up>,<up>,1,1
108-4-3,T,14,-1,U,1,108876,2750,111631,111839,111840,456,<up>,<up>,1,1
108-4-3,T,15,-1,D,1,112307,2000,114312,114518,114519,754,<down>,<down>,1,1
108-4-3,T,16,-1,L,2,115286,1500,116791,116997,116997,608,<left>,<left>,1,1
108-4-3,T,17,-1,D,1,117618,3500,121123,121329,121330,617,<down>,<down>,1,1
108-4-3,T,18,-1,L,2,121960,2000,123969,124176,124177,570,<left>,<left>,1,1
108-4-3,T,19,-1,U,1,124760,3250,128017,128224,128225,632,<up>,<up>,1,1
108-4-3,T,20,1,R,2,128871,2250,131126,131334,131334,686,<right>,<right>,1,1
108-4-3,T,21,1,U,2,132033,2500,134539,134747,134747,603,<up>,<up>,1,1
108-4-3,T,22,1,R,1,135364,3000,138369,138577,138578,552,<right>,<right>,1,1
108-4-3,T,23,1,R,1,139144,3250,142400,142609,142609,555,<right>,<right>,1,1
108-4-3,T,24,1,U,2,143177,2000,145183,145391,145391,528,<up>,<up>,1,1
108-4-3,T,25,1,U,1,145932,3500,149437,149645,149645,448,<up>,<up>,1,1
108-4-3,T,26,-1,D,1,150105,2250,152362,152568,152569,799,<down>,<down>,1,1
