subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
100-2-3,P,0,-1,R,2,3507,3250,6764,7272,7272,1739,<right>,<right>,1,1
100-2-3,P,0,1,D,2,9026,1500,10532,11039,11040,762,<down>,<down>,1,1
100-2-3,P,0,1,D,1,11823,3000,14830,15338,15338,538,<down>,<down>,1,1
100-2-3,P,0,-1,L,1,15906,1500,17413,17920,17921,494,<left>,<left>,1,1
100-2-3,P,0,-1,D,1,18450,1500,19957,20464,20465,590,<down>,<down>,1,1
100-2-3,P,0,-1,U,2,21086,1500,22593,23101,23102,606,<up>,<up>,1,1
100-2-3,P,0,-1,R,1,23730,2500,26237,26745,26746,524,<right>,<right>,1,1
100-2-3,P,0,1,R,2,27305,1500,28811,29320,29320,648,<right>,<right>,1,1
100-2-3,P,0,-1,L,1,32900,3000,35907,36116,36117,585,<left>,<left>,1,1
100-2-3,P,0,-1,D,2,36737,2750,39494,39702,39703,609,<down>,<down>,1,1
100-2-3,P,0,1,L,1,40338,3250,43594,43803,43803,552,<left>,<left>,1,1
100-2-3,P,0,-1,D,1,44383,3000,47390,47598,47598,623,<down>,<down>,1,1
100-2-3,P,0,1,R,1,48238,1500,49744,49951,49952,684,<right>,<right>,1,1
100-2-3,P,0,1,U,2,50660,1500,52168,52376,52377,610,<up>,<up>,1,1
100-2-3,P,0,-1,U,2,53005,2500,55512,55721,55721,573,<up>,<up>,1,1
100-2-3,P,0,-1,U,1,56312,1750,58069,58276,58277,590,<up>,<up>,1,1
100-2-3,T,1,1,D,1,62050,3250,65306,65514,65514,603,<down>,<down>,1,1
100-2-3,T,2,-1,R,2,66133,3000,69139,69348,69348,574,<right>,<right>,1,1
100-2-3,T,3,1,L,1,69938,1750,71695,71903,71904,538,<left>,<left>,1,1
100-2-3,T,4,1,R,1,72459,3250,75716,75923,75924,535,<right>,<right>,1,1
100-2-3,T,5,-1,U,2,76480,2750,79236,79444,79445,662,<up>,<up>,1,1
100-2-3,T,6,-1,D,2,80122,2750,82879,83086,83087,659,<down>,<down>,1,1
100-2-3,T,7,1,U,1,83771,1500,85278,85486,85486,665,<up>,<up>,1,1
100-2-3,T,8,-1,U,2,86166,2500,88673,88880,88881,571,<up>,<up>,1,1
100-2-3,T,9,-1,L,2,89469,2250,91724,91932,91932,607,<left>,<left>,1,1
100-2-3,T,10,-1,L,2,92552,1500,94058,94266,94266,665,<left>,<left>,1,1
100-2-3,T,11,1,D,1,94946,2500,97452,97661,97662,585,<down>,<down>,1,1
100-2-3,T,12,-1,U,1,98266,2250,100522,100731,100732,593,<up>,<up>,1,1
100-2-3,T,13,-1,U,2,101340,2000,103347,103554,103555,505,<up>,<up>,1,1
100-2-3,T,14,-1,L,2,104073,3000,107081,107291,107292,610,<left>,<left>,1,1
100-2-3,T,15,-1,U,2,107919,3250,111176,111383,111384,510,<up>,<up>,1,1
100-2-3,T,16,-1,U,1,111913,2750,114669,114876,114876,513,<up>,<up>,1,1
100-2-3,T,17,1,L,2,115404,3000,118412,118622,118622,640,<left>,<left>,1,1
100-2-3,T,18,1,D,2,119282,3250,122539,122746,122747,682,<down>,<down>,1,1
100-2-3,T,19,1,L,1,123444,3250,126701,126909,126909,504,<left>,<left>,1,1
100-2-3,T,20,1,R,2,127435,1750,129191,129399,129400,623,<right>,<right>,1,1
100-2-3,T,21,1,R,2,130039,1750,131796,132006,132006,543,<right>,<right>,1,1
100-2-3,T,22,1,L,2,132570,3000,135576,135784,135785,616,<left>,<left>,1,1
100-2-3,T,23,-1,D,1,136421,2750,139177,139385,139385,577,<down>,<down>,1,1
100-2-3,T,24,-1,U,1,139985,1750,141741,141950,141951,493,<up>,<up>,1,1
100-2-3,T,25,-1,L,2,142471,3250,145727,145934,145934,571,<left>,<left>,1,1
100-2-3,T,26,1,L,2,146520,2500,149026,149234,149234,591,<left>,<left>,1,1
100-2-3,T,27,1,R,1,149844,2750,152600,152806,152807,631,<right>,<right>,1,1
100-2-3,T,28,1,U,1,153459,1750,155216,155424,155424,621,<up>,<up>,1,1
100-2-3,T,29,1,R,2,156072,2000,158078,158286,158287,510,<right>,<right>,1,1
100-2-3,T,30,-1,R,1,158819,2500,161327,161534,161535,539,<right>,<right>,1,1
100-2-3,T,31,-1,U,2,162097,3500,165605,165813,165814,637,<up>,<up>,1,1
100-2-3,T,32,-1,U,2,166477,2750,169235,169444,169445,537,<up>,<up>,1,1
100-2-3,T,33,-1,U,2,170004,3500,173510,173717,173718,641,<up>,<up>,1,1
100-2-3,T,34,-1,R,1,174383,2500,176889,177098,177098,532,<right>,<right>,1,1
100-2-3,T,35,-1,R,1,177650,3250,180906,181113,181114,477,<right>,<right>,1,1
100-2-3,T,36,1,U,2,181614,1750,183372,183579,183580,580,<up>,<up>,1,1
100-2-3,T,37,1,L,1,184190,2750,186947,187155,187155,650,<left>,<left>,1,1
100-2-3,T,38,1,U,1,187821,1750,189577,189784,189784,487,<up>,<up>,1,1
100-2-3,T,39,1,R,2,190304,3500,193810,194018,194019,690,<right>,<right>,1,1
100-2-3,T,40,1,U,2,194728,2750,197485,197693,197694,579,<up>,<up>,1,1
100-2-3,T,41,-1,U,1,198293,3250,201550,201757,201758,519,<up>,<up>,1,1
100-2-3,T,42,-1,R,2,202302,3250,205559,205766,205767,566,<right>,<right>,1,1
100-2-3,T,43,1,R,2,206351,3250,209607,209816,209817,631,<right>,<right>,1,1
100-2-3,T,44,-1,R,1,210466,2500,212972,213180,213181,539,<right>,<right>,1,1
100-2-3,T,45,-1,U,2,213739,1750,215496,215705,215706,604,<up>,<up>,1,1
100-2-3,T,46,1,L,1,216337,2500,218844,219053,219054,468,<left>,<right>,0,1
100-2-3,T,47,-1,R,1,219542,2250,221799,222006,222006,630,<right>,<right>,1,1
100-2-3,T,48,1,U,2,222660,2000,224667,224874,224875,836,<up>,<up>,1,1
100-2-3,T,49,1,L,1,225724,2750,228481,228689,228690,614,<left>,<left>,1,1
100-2-3,T,50,-1,L,1,229320,2250,231576,231783,231783,641,<left>,<left>,1,1
