subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
201-4-4,4,1,PRACTICE,-25,1,1,1,1,8980,1,351,1,NA,0,0,0
201-4-4,4,1,PRACTICE,-24,1,4,0,0,10486,2,360,1,NA,0,0,0
201-4-4,4,1,PRACTICE,-23,1,2,0,1,11744,2,336,1,NA,0,0,0
201-4-4,4,1,PRACTICE,-22,1,3,1,0,13209,1,305,1,NA,0,0,0
201-4-4,4,1,PRACTICE,-21,1,2,0,1,14346,2,408,1,NA,0,0,0
201-4-4,4,1,PRACTICE,-20,1,3,1,0,15681,1,318,1,NA,0,0,0
201-4-4,4,1,PRACTICE,-19,1,4,0,0,17049,2,283,1,NA,0,0,0
201-4-4,4,1,PRACTICE,-18,1,1,1,1,18479,1,300,1,NA,0,0,0
201-4-4,4,1,TEST,1,1,2,0,1,19986,2,306,1,NA,0,0,0
201-4-4,4,1,TEST,2,1,1,1,1,21229,1,319,1,NA,0,0,0
201-4-4,4,1,TEST,3,1,3,1,0,22446,1,372,1,NA,0,0,0
201-4-4,4,1,TEST,4,1,4,0,0,24072,2,369,1,NA,0,0,0
201-4-4,4,1,TEST,5,1,1,1,1,25548,1,300,1,NA,0,0,0
201-4-4,4,1,TEST,6,1,4,0,0,26861,2,358,1,NA,0,0,0
201-4-4,4,1,TEST,7,1,2,0,1,28243,2,379,1,NA,0,0,0
201-4-4,4,1,TEST,8,1,3,1,0,29826,1,302,1,NA,0,0,0
201-4-4,4,1,TEST,9,1,4,0,0,31199,2,308,1,NA,0,0,0
201-4-4,4,1,TEST,10,1,3,1,0,32410,1,332,1,NA,0,0,0
201-4-4,4,1,TEST,11,1,2,0,1,33676,2,348,1,NA,0,0,0
201-4-4,4,1,TEST,12,1,1,1,1,35071,1,290,1,NA,0,0,0
201-4-4,4,1,TEST,13,1,2,0,1,36260,2,301,1,NA,0,0,0
201-4-4,4,1,TEST,14,1,3,1,0,37612,1,366,1,NA,0,0,0
201-4-4,4,1,TEST,15,1,4,0,0,38913,2,348,1,NA,0,0,0
201-4-4,4,1,TEST,16,1,1,1,1,40419,1,257,1,NA,0,0,0
201-4-4,4,1,TEST,17,1,2,0,1,41597,2,300,1,NA,0,0,0
201-4-4,4,1,TEST,18,1,4,0,0,42824,1,288,0,NA,0,0,0
201-4-4,4,1,TEST,19,1,3,1,0,44639,1,329,1,NA,0,0,0
201-4-4,4,1,TEST,20,1,1,1,1,46001,1,387,1,NA,0,0,0
201-4-4,4,1,TEST,21,1,2,0,1,47229,2,342,1,NA,0,0,0
