subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
207-4-2,P,0,1,L,1,3791,2000,5797,6303,6304,805,<left>,<left>,1,1
207-4-2,P,0,1,R,1,7126,1750,8881,9386,9387,489,<right>,<right>,1,1
207-4-2,P,0,1,U,2,9901,2500,12407,12913,12914,596,<up>,<up>,1,1
207-4-2,P,0,1,L,2,13537,1750,15291,15800,15801,594,<left>,<left>,1,1
207-4-2,P,0,1,L,2,16413,1750,18169,18676,18676,551,<left>,<left>,1,1
207-4-2,P,0,-1,R,2,19252,2500,21758,22265,22265,726,<right>,<right>,1,1
207-4-2,P,0,-1,D,1,23010,1750,24766,25272,25272,691,<down>,<down>,1,1
207-4-2,P,0,-1,L,2,25981,2750,28736,29242,29242,623,<left>,<left>,1,1
207-4-2,P,0,-1,U,2,31815,2250,34070,34277,34277,737,<up>,<up>,1,1
207-4-2,P,0,-1,R,1,35028,2000,37034,37240,37241,600,<right>,<right>,1,1
207-4-2,P,0,1,U,2,37855,3000,40861,41067,41068,661,<up>,<up>,1,1
207-4-2,P,0,1,L,1,41746,2750,44502,44709,44709,620,<left>,<left>,1,1
207-4-2,P,0,1,U,1,45351,1750,47106,47312,47313,549,<up>,<up>,1,1
207-4-2,P,0,-1,R,2,47881,1750,49637,49843,49844,630,<right>,<right>,1,1
207-4-2,P,0,-1,R,2,50485,2250,52740,52947,52947,515,<right>,<right>,1,1
207-4-2,P,0,-1,D,1,53473,2000,55480,55686,55687,576,<down>,<down>,1,1
207-4-2,T,1,1,U,2,57899,3250,61155,61363,61363,593,<up>,<up>,1,1
207-4-2,T,2,-1,U,2,61979,2250,64236,64444,64445,583,<up>,<up>,1,1
207-4-2,T,3,1,D,1,65042,3250,68299,68506,68506,707,<down>,<down>,1,1
207-4-2,T,4,-1,L,2,69231,1500,70736,70943,70944,697,<left>,<left>,1,1
207-4-2,T,5,1,L,2,71654,3000,74659,74866,74866,542,<left>,<left>,1,1
207-4-2,T,6,-1,R,2,75419,2500,77925,78132,78132,630,<right>,<right>,1,1
207-4-2,T,7,-1,U,2,78778,1750,80533,80740,80740,584,<up>,<up>,1,1
207-4-2,T,8,-1,R,1,81338,2500,83844,84050,84051,651,<right>,<right>,1,1
207-4-2,T,9,-1,L,1,84713,2500,87218,87424,87425,564,<left>,<left>,1,1
207-4-2,T,10,-1,R,1,88004,2500,90510,90716,90717,597,<right>,<right>,1,1
207-4-2,T,11,1,D,1,91328,1750,93084,93292,93292,611,<down>,<down>,1,1
