subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
103-3-4,4,1,PRACTICE,-25,1,3,1,0,7753,1,451,1,NA,0,0,0
103-3-4,4,1,PRACTICE,-24,1,1,1,1,9314,1,463,1,NA,0,0,0
103-3-4,4,1,PRACTICE,-23,1,4,0,0,10915,2,382,1,NA,0,0,0
103-3-4,4,1,PRACTICE,-22,1,2,0,1,12327,2,422,1,NA,0,0,0
103-3-4,4,1,PRACTICE,-21,1,3,1,0,13673,1,455,1,NA,0,0,0
103-3-4,4,1,PRACTICE,-20,1,4,0,0,15457,2,414,1,NA,0,0,0
103-3-4,4,1,PRACTICE,-19,1,1,1,1,17145,1,473,1,NA,0,0,0
103-3-4,4,1,PRACTICE,-18,1,2,0,1,18544,2,310,1,NA,0,0,0
103-3-4,4,1,TEST,1,1,1,1,1,19722,1,348,1,NA,0,0,0
103-3-4,4,1,TEST,2,1,2,0,1,21090,2,351,1,NA,0,0,0
103-3-4,4,1,TEST,3,1,4,0,0,22686,2,634,1,NA,0,0,0
103-3-4,4,1,TEST,4,1,3,1,0,24247,1,359,1,NA,0,0,0
103-3-4,4,1,TEST,5,1,4,0,0,25544,2,324,1,NA,0,0,0
103-3-4,4,1,TEST,6,1,1,1,1,26914,1,372,1,NA,0,0,0
103-3-4,4,1,TEST,7,1,2,0,1,28338,2,254,1,NA,0,0,0
103-3-4,4,1,TEST,8,1,3,1,0,29604,1,505,1,NA,0,0,0
103-3-4,4,1,TEST,9,1,2,0,1,31183,2,322,1,NA,0,0,0
103-3-4,4,1,TEST,10,1,3,1,0,32712,1,317,1,NA,0,0,0
103-3-4,4,1,TEST,11,1,1,1,1,34196,1,426,1,NA,0,0,0
103-3-4,4,1,TEST,12,1,4,0,0,35591,2,377,1,NA,0,0,0
103-3-4,4,1,TEST,13,1,1,1,1,37031,1,433,1,NA,0,0,0
103-3-4,4,1,TEST,14,1,2,0,1,38398,2,450,1,NA,0,0,0
103-3-4,4,1,TEST,15,1,4,0,0,40044,2,380,1,NA,0,0,0
103-3-4,4,1,TEST,16,1,3,1,0,41386,1,332,1,NA,0,0,0
103-3-4,4,1,TEST,17,1,4,0,0,42882,2,379,1,NA,0,0,0
103-3-4,4,1,TEST,18,1,1,1,1,44164,1,435,1,NA,0,0,0
103-3-4,4,1,TEST,19,1,2,0,1,45517,2,468,1,NA,0,0,0
103-3-4,4,1,TEST,20,1,3,1,0,47010,1,348,1,NA,0,0,0
103-3-4,4,1,TEST,21,1,2,0,1,48294,2,330,1,NA,0,0,0
103-3-4,4,1,TEST,22,1,4,0,0,49833,2,466,1,NA,0,0,0
103-3-4,4,1,TEST,23,1,1,1,1,51326,1,394,1,NA,0,0,0
103-3-4,4,1,TEST,24,1,3,1,0,52585,1,598,1,NA,0,0,0
103-3-4,4,1,TEST,25,1,1,1,1,54346,1,412,1,NA,0,0,0
103-3-4,4,2,PRACTICE,-25,2,1,1,1,59671,NA,0,0,9,1091,1,0
103-3-4,4,2,PRACTICE,-24,2,4,0,0,61985,NA,0,0,0,419,1,0
103-3-4,4,2,PRACTICE,-23,2,2,0,1,63450,NA,0,0,9,476,1,0
103-3-4,4,2,PRACTICE,-22,2,3,1,0,64816,NA,0,0,0,469,1,0
103-3-4,4,2,PRACTICE,-21,2,1,1,1,66323,NA,0,0,9,442,1,0
103-3-4,4,2,PRACTICE,-20,2,2,0,1,67653,NA,0,0,9,444,1,0
103-3-4,4,2,PRACTICE,-19,2,3,1,0,69384,NA,0,0,0,474,1,0
103-3-4,4,2,PRACTICE,-18,2,4,0,0,70915,NA,0,0,0,386,1,0
103-3-4,4,2,TEST,1,2,3,1,0,72419,NA,0,0,0,490,1,0
103-3-4,4,2,TEST,2,2,1,1,1,74177,NA,0,0,9,406,1,0
103-3-4,4,2,TEST,3,2,4,0,0,75824,NA,0,0,0,420,1,0
103-3-4,4,2,TEST,4,2,2,0,1,77374,NA,0,0,9,442,1,0
103-3-4,4,2,TEST,5,2,4,0,0,78922,NA,0,0,0,479,1,0
103-3-4,4,2,TEST,6,2,2,0,1,80676,NA,0,0,9,428,1,0
103-3-4,4,2,TEST,7,2,1,1,1,82245,NA,0,0,9,465,1,0
103-3-4,4,2,TEST,8,2,3,1,0,83826,NA,0,0,0,434,1,0
103-3-4,4,2,TEST,9,2,2,0,1,85302,NA,0,0,9,425,1,0
103-3-4,4,2,TEST,10,2,1,1,1,86976,NA,0,0,9,503,1,0
103-3-4,4,2,TEST,11,2,3,1,0,88802,NA,0,0,0,466,1,0
103-3-4,4,2,TEST,12,2,4,0,0,90129,NA,0,0,0,558,1,0
103-3-4,4,2,TEST,13,2,1,1,1,91928,NA,0,0,9,373,1,0
103-3-4,4,2,TEST,14,2,2,0,1,93437,NA,0,0,9,514,1,0
103-3-4,4,2,TEST,15,2,4,0,0,95055,NA,0,0,0,404,1,0
103-3-4,4,2,TEST,16,2,3,1,0,96576,NA,0,0,0,422,1,0
