subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
103-1-3,P,0,1,R,1,28217,2250,30474,30980,30981,2453,<right>,<right>,1,1
103-1-3,P,0,1,U,2,33448,1500,34953,35460,35460,1177,<up>,<up>,1,1
103-1-3,P,0,-1,D,2,36650,3250,39907,40414,40414,766,<down>,<down>,1,1
103-1-3,P,0,-1,L,2,41202,3500,44708,45215,45215,606,<left>,<left>,1,1
103-1-3,P,0,-1,U,1,45835,2500,48340,48846,48846,654,<up>,<up>,1,1
103-1-3,P,0,1,U,2,49515,2000,51520,52026,52026,828,<up>,<up>,1,1
103-1-3,P,0,-1,U,2,52865,3000,55870,56376,56376,726,<up>,<up>,1,1
103-1-3,P,0,1,D,2,57118,2000,59124,59631,59631,801,<down>,<down>,1,1
103-1-3,P,0,1,L,2,68108,3500,71613,71819,71820,755,<left>,<left>,1,1
103-1-3,P,0,1,L,2,72590,2000,74595,74802,74802,660,<left>,<left>,1,1
103-1-3,P,0,1,L,2,75474,3250,78731,78937,78937,686,<left>,<left>,1,1
103-1-3,P,0,1,L,1,79633,2750,82389,82596,82596,658,<left>,<left>,1,1
103-1-3,P,0,1,L,2,83269,2750,86024,86230,86230,627,<left>,<left>,1,1
103-1-3,P,0,1,R,2,86872,3000,89877,90084,90085,657,<right>,<right>,1,1
103-1-3,P,0,-1,D,2,90761,1750,92516,92722,92722,791,<down>,<down>,1,1
103-1-3,P,0,1,R,1,93528,2250,95784,95990,95991,657,<right>,<right>,1,1
103-1-3,T,1,-1,D,2,101391,2000,103396,103603,103603,625,<down>,<down>,1,1
103-1-3,T,2,-1,D,1,104242,2500,106747,106954,106955,653,<down>,<down>,1,1
103-1-3,T,3,1,U,1,107618,2250,109874,110080,110081,725,<up>,<up>,1,1
103-1-3,T,4,1,R,2,110822,2000,112828,113034,113035,759,<right>,<right>,1,1
103-1-3,T,5,-1,R,2,113808,2250,116064,116273,116273,780,<right>,<right>,1,1
103-1-3,T,6,-1,L,1,117066,2250,119321,119527,119528,649,<left>,<left>,1,1
103-1-3,T,7,-1,R,2,120190,2500,122695,122904,122904,811,<right>,<right>,1,1
103-1-3,T,8,1,U,2,123729,2500,126234,126440,126440,711,<up>,<up>,1,1
103-1-3,T,9,1,L,2,127162,2500,129668,129874,129875,710,<left>,<left>,1,1
103-1-3,T,10,1,D,1,130601,3250,133857,134063,134064,707,<down>,<down>,1,1
103-1-3,T,11,-1,U,1,134784,1500,136290,136496,136497,688,<up>,<up>,1,1
103-1-3,T,12,1,R,1,137199,2000,139204,139410,139411,670,<right>,<right>,1,1
103-1-3,T,13,1,R,2,140095,2250,142351,142558,142558,975,<right>,<right>,1,1
103-1-3,T,14,1,D,2,143542,1500,145049,145255,145256,698,<down>,<down>,1,1
103-1-3,T,15,-1,D,2,145969,2250,148225,148432,148432,719,<down>,<down>,1,1
103-1-3,T,16,1,U,1,149166,1500,150672,150879,150879,570,<up>,<up>,1,1
103-1-3,T,17,1,D,2,151464,2500,153969,154176,154177,977,<down>,<down>,1,1
103-1-3,T,18,-1,U,1,155169,2250,157425,157632,157632,662,<up>,<up>,1,1
103-1-3,T,19,1,L,2,158318,2250,160573,160779,160780,725,<left>,<left>,1,1
103-1-3,T,20,-1,U,2,161519,1750,163275,163481,163482,673,<up>,<up>,1,1
103-1-3,T,21,1,U,1,164167,3000,167173,167379,167380,691,<up>,<up>,1,1
103-1-3,T,22,-1,U,2,168087,1750,169843,170050,170050,627,<up>,<up>,1,1
103-1-3,T,23,-1,D,1,170696,2750,173450,173659,173659,809,<down>,<down>,1,1
103-1-3,T,24,-1,L,2,174483,3250,177738,177944,177945,658,<left>,<left>,1,1
103-1-3,T,25,1,D,2,178617,3500,182122,182329,182329,791,<down>,<down>,1,1
103-1-3,T,26,-1,L,1,183134,2500,185640,185846,185847,661,<left>,<left>,1,1
103-1-3,T,27,-1,U,2,186526,2500,189031,189237,189238,718,<up>,<up>,1,1
103-1-3,T,28,1,R,1,189970,3500,193476,193684,193684,627,<right>,<right>,1,1
103-1-3,T,29,1,R,1,194326,3250,197583,197789,197789,652,<right>,<right>,1,1
103-1-3,T,30,-1,U,1,198455,1500,199962,200168,200169,634,<up>,<up>,1,1
103-1-3,T,31,-1,D,2,200817,1750,202573,202779,202780,719,<down>,<down>,1,1
103-1-3,T,32,-1,D,1,203514,3500,207019,207225,207226,713,<down>,<down>,1,1
103-1-3,T,33,-1,U,1,207952,1500,209458,209665,209666,600,<up>,<up>,1,1
103-1-3,T,34,1,L,1,210278,1500,211784,211990,211991,536,<left>,<left>,1,1
103-1-3,T,35,1,U,1,212539,2750,215295,215501,215501,555,<up>,<up>,1,1
103-1-3,T,36,1,D,1,216070,3250,219326,219533,219534,763,<down>,<down>,1,1
103-1-3,T,37,1,L,1,220312,3500,223818,224026,224026,631,<left>,<left>,1,1
103-1-3,T,38,1,L,2,224675,1500,226182,226390,226390,662,<left>,<left>,1,1
103-1-3,T,39,-1,L,1,227066,2000,229071,229277,229277,577,<left>,<left>,1,1
103-1-3,T,40,-1,D,2,229870,2750,232626,232835,232835,854,<down>,<down>,1,1
103-1-3,T,41,1,U,2,233702,2000,235707,235914,235914,693,<up>,<up>,1,1
103-1-3,T,42,1,L,2,236617,1750,238372,238578,238579,639,<left>,<left>,1,1
103-1-3,T,43,-1,U,2,239232,1750,240988,241194,241195,591,<up>,<up>,1,1
103-1-3,T,44,1,D,2,241801,1750,243558,243764,243764,796,<down>,<down>,1,1
103-1-3,T,45,1,U,2,244573,2250,246829,247035,247036,642,<up>,<up>,1,1
103-1-3,T,46,1,L,1,247689,3500,251195,251401,251402,663,<left>,<left>,1,1
103-1-3,T,47,1,D,2,252079,3500,255584,255790,255791,785,<down>,<down>,1,1
103-1-3,T,48,1,U,2,256590,2750,259347,259555,259555,718,<up>,<up>,1,1
103-1-3,T,49,-1,D,1,260286,3000,263292,263500,263500,652,<down>,<down>,1,1
103-1-3,T,50,1,D,1,264165,3500,267670,267877,267877,727,<down>,<down>,1,1
