subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
200-3-4,4,1,PRACTICE,-25,1,1,1,1,7041,1,498,1,NA,0,0,0
200-3-4,4,1,PRACTICE,-24,1,2,0,1,8784,2,408,1,NA,0,0,0
200-3-4,4,1,PRACTICE,-23,1,4,0,0,10252,2,368,1,NA,0,0,0
200-3-4,4,1,PRACTICE,-22,1,3,1,0,11758,1,334,1,NA,0,0,0
200-3-4,4,1,PRACTICE,-21,1,2,0,1,13262,2,394,1,NA,0,0,0
200-3-4,4,1,PRACTICE,-20,1,4,0,0,14628,2,366,1,NA,0,0,0
200-3-4,4,1,PRACTICE,-19,1,3,1,0,15990,1,352,1,NA,0,0,0
200-3-4,4,1,PRACTICE,-18,1,1,1,1,17297,1,424,1,NA,0,0,0
200-3-4,4,1,TEST,1,1,2,0,1,19001,2,317,1,NA,0,0,0
200-3-4,4,1,TEST,2,1,3,1,0,20375,1,321,1,NA,0,0,0
200-3-4,4,1,TEST,3,1,1,1,1,21866,2,278,0,NA,0,0,0
200-3-4,4,1,TEST,4,1,4,0,0,23846,2,271,1,NA,0,0,0
200-3-4,4,1,TEST,5,1,1,1,1,25284,1,355,1,NA,0,0,0
200-3-4,4,1,TEST,6,1,2,0,1,26911,2,380,1,NA,0,0,0
200-3-4,4,1,TEST,7,1,3,1,0,28411,1,350,1,NA,0,0,0
200-3-4,4,1,TEST,8,1,4,0,0,30089,2,264,1,NA,0,0,0
200-3-4,4,1,TEST,9,1,2,0,1,31313,2,419,1,NA,0,0,0
200-3-4,4,1,TEST,10,1,1,1,1,32742,1,366,1,NA,0,0,0
200-3-4,4,1,TEST,11,1,3,1,0,34231,2,344,0,NA,0,0,0
200-3-4,4,1,TEST,12,1,4,0,0,36086,2,380,1,NA,0,0,0
200-3-4,4,1,TEST,13,1,2,0,1,37419,2,447,1,NA,0,0,0
200-3-4,4,1,TEST,14,1,1,1,1,39080,1,361,1,NA,0,0,0
200-3-4,4,1,TEST,15,1,3,1,0,40530,1,459,1,NA,0,0,0
200-3-4,4,1,TEST,16,1,4,0,0,41912,2,436,1,NA,0,0,0
200-3-4,4,1,TEST,17,1,2,0,1,43395,2,400,1,NA,0,0,0
200-3-4,4,1,TEST,18,1,4,0,0,44935,2,341,1,NA,0,0,0
200-3-4,4,1,TEST,19,1,1,1,1,46493,1,535,1,NA,0,0,0
200-3-4,4,1,TEST,20,1,3,1,0,47972,1,399,1,NA,0,0,0
200-3-4,4,1,TEST,21,1,4,0,0,49351,2,335,1,NA,0,0,0
200-3-4,4,1,TEST,22,1,3,1,0,50823,1,392,1,NA,0,0,0
200-3-4,4,1,TEST,23,1,2,0,1,52533,2,218,1,NA,0,0,0
200-3-4,4,1,TEST,24,1,1,1,1,53940,1,348,1,NA,0,0,0
200-3-4,4,1,TEST,25,1,3,1,0,55346,1,401,1,NA,0,0,0
200-3-4,4,2,PRACTICE,-25,2,2,0,1,59934,NA,0,0,9,453,1,0
200-3-4,4,2,PRACTICE,-24,2,1,1,1,61381,NA,0,0,9,428,1,0
200-3-4,4,2,PRACTICE,-23,2,3,1,0,63084,NA,0,0,0,275,1,0
200-3-4,4,2,PRACTICE,-22,2,4,0,0,64684,NA,0,0,0,326,1,0
200-3-4,4,2,PRACTICE,-21,2,1,1,1,66298,NA,0,0,9,370,1,0
200-3-4,4,2,PRACTICE,-20,2,3,1,0,67585,NA,0,0,0,350,1,0
200-3-4,4,2,PRACTICE,-19,2,4,0,0,69057,NA,0,0,0,346,1,0
200-3-4,4,2,PRACTICE,-18,2,2,0,1,70489,NA,0,0,9,350,1,0
200-3-4,4,2,TEST,1,2,3,1,0,71934,NA,0,0,0,340,1,0
200-3-4,4,2,TEST,2,2,4,0,0,73484,NA,0,0,0,289,1,0
200-3-4,4,2,TEST,3,2,2,0,1,74882,NA,0,0,9,349,1,0
200-3-4,4,2,TEST,4,2,1,1,1,76114,NA,0,0,9,413,1,0
200-3-4,4,2,TEST,5,2,3,1,0,77388,NA,0,0,0,394,1,0
200-3-4,4,2,TEST,6,2,4,0,0,79075,NA,0,0,0,364,1,0
200-3-4,4,2,TEST,7,2,2,0,1,80737,NA,0,0,9,365,1,0
200-3-4,4,2,TEST,8,2,1,1,1,82005,NA,0,0,9,375,1,0
200-3-4,4,2,TEST,9,2,2,0,1,83510,NA,0,0,9,412,1,0
200-3-4,4,2,TEST,10,2,3,1,0,84784,NA,0,0,0,362,1,0
200-3-4,4,2,TEST,11,2,4,0,0,86448,NA,0,0,0,317,1,0
200-3-4,4,2,TEST,12,2,1,1,1,88003,NA,0,0,9,378,1,0
200-3-4,4,2,TEST,13,2,2,0,1,89298,NA,0,0,9,385,1,0
200-3-4,4,2,TEST,14,2,3,1,0,90543,NA,0,0,0,440,1,0
200-3-4,4,2,TEST,15,2,1,1,1,92062,NA,0,0,9,326,1,0
200-3-4,4,2,TEST,16,2,4,0,0,93432,NA,0,0,0,332,1,0
200-3-4,4,2,TEST,17,2,3,1,0,94934,NA,0,0,0,364,1,0
200-3-4,4,2,TEST,18,2,1,1,1,96206,NA,0,0,9,390,1,0
200-3-4,4,2,TEST,19,2,2,0,1,97735,NA,0,0,9,313,1,0
200-3-4,4,2,TEST,20,2,4,0,0,98993,NA,0,0,0,392,1,0
200-3-4,4,2,TEST,21,2,1,1,1,100548,NA,0,0,9,317,1,0
200-3-4,4,2,TEST,22,2,3,1,0,101788,NA,0,0,0,302,1,0
200-3-4,4,2,TEST,23,2,2,0,1,103302,NA,0,0,9,398,1,0
200-3-4,4,2,TEST,24,2,4,0,0,104730,NA,0,0,0,296,1,0
200-3-4,4,2,TEST,25,2,2,0,1,106169,NA,0,0,9,359,1,0
200-3-4,4,3,PRACTICE,-25,3,2,0,1,110880,2,445,1,9,452,1,0
200-3-4,4,3,PRACTICE,-24,3,4,0,0,112538,2,367,1,0,371,1,0
200-3-4,4,3,PRACTICE,-23,3,1,1,1,114027,1,362,1,9,366,1,0
200-3-4,4,3,PRACTICE,-22,3,3,1,0,115425,1,483,1,0,489,1,0
200-3-4,4,3,PRACTICE,-21,3,2,0,1,116764,2,507,1,9,495,1,0
200-3-4,4,3,PRACTICE,-20,3,1,1,1,118138,1,654,1,9,438,1,0
200-3-4,4,3,PRACTICE,-19,3,4,0,0,120053,2,389,1,0,399,1,0
200-3-4,4,3,PRACTICE,-18,3,3,1,0,121304,1,422,1,0,419,1,0
200-3-4,4,3,TEST,1,3,3,1,0,122977,1,415,1,0,411,1,0
200-3-4,4,3,TEST,2,3,1,1,1,124280,1,420,1,9,455,1,0
200-3-4,4,3,TEST,3,3,2,0,1,125848,2,372,1,9,367,1,0
200-3-4,4,3,TEST,4,3,4,0,0,127075,2,389,1,0,393,1,0
200-3-4,4,3,TEST,5,3,1,1,1,128680,1,432,1,9,464,1,0
200-3-4,4,3,TEST,6,3,2,0,1,130335,2,310,1,9,420,1,0
200-3-4,4,3,TEST,7,3,3,1,0,131710,1,429,1,0,425,1,0
200-3-4,4,3,TEST,8,3,4,0,0,133413,2,368,1,0,364,1,0
200-3-4,4,3,TEST,9,3,2,0,1,134852,2,410,1,9,406,1,0
200-3-4,4,3,TEST,10,3,3,1,0,136589,1,394,1,0,376,1,0
200-3-4,4,3,TEST,11,3,1,1,1,138104,1,430,1,9,427,1,0
200-3-4,4,3,TEST,12,3,4,0,0,139397,2,376,1,0,380,1,0
200-3-4,4,3,TEST,13,3,3,1,0,140908,1,462,1,9,467,0,0
200-3-4,4,3,TEST,14,3,1,1,1,142940,1,436,1,9,459,1,0
200-3-4,4,3,TEST,15,3,2,0,1,144491,2,434,1,9,438,1,0
200-3-4,4,3,TEST,16,3,4,0,0,146060,2,344,1,0,347,1,0
200-3-4,4,3,TEST,17,3,3,1,0,147547,1,363,1,0,359,1,0
200-3-4,4,3,TEST,18,3,2,0,1,148886,2,388,1,9,392,1,0
200-3-4,4,3,TEST,19,3,1,1,1,150217,1,448,1,9,455,1,0
200-3-4,4,3,TEST,20,3,4,0,0,151844,2,385,1,0,371,1,0
200-3-4,4,3,TEST,21,3,2,0,1,153470,2,429,1,9,422,1,0
200-3-4,4,3,TEST,22,3,1,1,1,155025,1,407,1,9,377,1,0
200-3-4,4,3,TEST,23,3,3,1,0,156634,1,417,1,0,389,1,0
200-3-4,4,3,TEST,24,3,4,0,0,158042,2,412,1,0,402,1,0
200-3-4,4,3,TEST,25,3,2,0,1,159702,2,423,1,9,419,1,0
