subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
205-1-3,P,0,-1,L,2,5251,2000,7257,7763,7764,605,<left>,<left>,1,1
205-1-3,P,0,-1,D,1,8389,1750,10143,10649,10649,561,<down>,<down>,1,1
205-1-3,P,0,-1,U,2,11228,1750,12983,13490,13490,653,<up>,<up>,1,1
205-1-3,P,0,-1,U,2,14157,2500,16661,17168,17169,430,<up>,<up>,1,1
205-1-3,P,0,1,R,1,17621,3500,21126,21632,21633,595,<right>,<right>,1,1
205-1-3,P,0,1,D,2,22251,3500,25756,26261,26262,649,<down>,<down>,1,1
205-1-3,P,0,1,R,2,26940,3500,30445,30952,30953,578,<right>,<right>,1,1
205-1-3,P,0,-1,U,2,31553,2750,34308,34815,34815,554,<up>,<up>,1,1
205-1-3,P,0,1,U,2,38681,2000,40687,40894,40894,579,<up>,<up>,1,1
205-1-3,P,0,-1,R,2,41488,1500,42992,43200,43200,1208,<right>,<left>,0,1
205-1-3,P,0,1,L,1,44419,3000,47425,47630,47631,600,<left>,<left>,1,1
205-1-3,P,0,1,U,2,48245,1750,49999,50205,50205,771,<up>,<up>,1,1
205-1-3,P,0,-1,U,1,50985,3000,53990,54197,54198,543,<up>,<up>,1,1
205-1-3,P,0,-1,D,1,54759,3500,58264,58469,58470,738,<down>,<down>,1,1
205-1-3,P,0,1,D,1,59219,2750,61976,62183,62184,660,<down>,<down>,1,1
205-1-3,P,0,-1,L,2,62855,3500,66359,66566,66567,572,<left>,<left>,1,1
205-1-3,T,1,-1,D,1,72641,1500,74146,74354,74354,634,<down>,<down>,1,1
205-1-3,T,2,1,L,1,75000,1500,76505,76710,76711,537,<left>,<left>,1,1
205-1-3,T,3,1,D,1,77258,1500,78763,78968,78969,602,<down>,<down>,1,1
205-1-3,T,4,-1,R,1,79584,3250,82838,83046,83046,546,<right>,<right>,1,1
205-1-3,T,5,-1,L,1,83609,3500,87114,87319,87320,548,<left>,<left>,1,1
205-1-3,T,6,-1,R,2,87886,2500,90390,90595,90596,639,<right>,<right>,1,1
205-1-3,T,7,-1,R,2,91250,2000,93255,93462,93462,590,<right>,<right>,1,1
205-1-3,T,8,1,U,2,94068,1500,95574,95781,95781,818,<up>,<up>,1,1
205-1-3,T,9,-1,L,1,96614,2250,98869,99074,99075,506,<left>,<left>,1,1
205-1-3,T,10,1,R,1,99599,2000,101605,101811,101812,579,<right>,<right>,1,1
205-1-3,T,11,-1,U,2,102406,3250,105660,105867,105868,502,<up>,<up>,1,1
205-1-3,T,12,1,D,2,106386,2750,109141,109346,109347,2367,<down>,<left>,0,0
205-1-3,T,13,-1,D,1,111727,2500,114233,114438,114439,556,<down>,<down>,1,1
205-1-3,T,14,-1,R,1,115012,2000,117016,117221,117222,553,<right>,<right>,1,1
205-1-3,T,15,-1,U,2,117788,2750,120542,120747,120748,598,<up>,<up>,1,1
205-1-3,T,16,-1,D,2,121356,3000,124360,124567,124567,599,<down>,<down>,1,1
205-1-3,T,17,1,L,2,125179,3000,128184,128390,128390,648,<left>,<left>,1,1
205-1-3,T,18,-1,L,2,129055,1750,130809,131016,131016,625,<left>,<left>,1,1
