subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
206-3-2,P,0,-1,D,2,2767,2750,5524,6029,6030,479,<down>,<down>,1,1
206-3-2,P,0,-1,U,1,6533,2000,8539,9044,9044,470,<up>,<up>,1,1
206-3-2,P,0,1,R,2,9538,2500,12044,12550,12551,551,<right>,<right>,1,1
206-3-2,P,0,1,L,2,13121,2750,15876,16381,16381,475,<left>,<left>,1,1
206-3-2,P,0,-1,R,2,16879,2250,19133,19640,19640,385,<right>,<right>,1,1
206-3-2,P,0,1,L,2,20045,3500,23551,24058,24058,373,<left>,<left>,1,1
206-3-2,P,0,-1,U,2,24454,1500,25958,26463,26464,478,<up>,<up>,1,1
206-3-2,P,0,-1,R,1,26969,3000,29974,30481,30481,367,<right>,<right>,1,1
206-3-2,P,0,-1,U,1,32379,1750,34134,34341,34341,411,<up>,<up>,1,1
206-3-2,P,0,1,L,2,34768,2000,36774,36981,36981,452,<left>,<left>,1,1
206-3-2,P,0,1,R,1,37449,2000,39454,39661,39661,463,<right>,<right>,1,1
206-3-2,P,0,1,D,1,40139,1750,41895,42102,42102,525,<down>,<down>,1,1
206-3-2,P,0,-1,U,1,42645,3000,45650,45857,45857,554,<up>,<up>,1,1
206-3-2,P,0,-1,U,2,46434,3000,49440,49646,49647,549,<up>,<up>,1,1
206-3-2,P,0,-1,D,1,50211,1500,51716,51921,51922,476,<down>,<down>,1,1
206-3-2,P,0,-1,U,1,52409,3500,55915,56120,56120,416,<up>,<up>,1,1
206-3-2,T,1,-1,R,1,58270,2000,60276,60481,60482,461,<right>,<right>,1,1
206-3-2,T,2,1,D,1,60953,2500,63457,63662,63663,479,<down>,<down>,1,1
206-3-2,T,3,-1,U,1,64160,3500,67665,67873,67873,410,<up>,<up>,1,1
206-3-2,T,4,1,L,1,68296,3000,71300,71507,71508,467,<left>,<left>,1,1
206-3-2,T,5,-1,R,1,71992,2250,74248,74454,74454,348,<right>,<right>,1,1
206-3-2,T,6,-1,U,1,74818,2750,77573,77780,77780,394,<up>,<up>,1,1
206-3-2,T,7,1,D,1,78194,3500,81700,81905,81906,433,<down>,<down>,1,1
206-3-2,T,8,1,L,1,82363,2000,84368,84575,84575,420,<left>,<left>,1,1
206-3-2,T,9,1,D,2,85007,3250,88261,88466,88467,546,<down>,<down>,1,1
206-3-2,T,10,-1,U,1,89030,3000,92036,92243,92243,405,<up>,<up>,1,1
206-3-2,T,11,1,U,2,92671,3000,95676,95881,95882,456,<up>,<up>,1,1
206-3-2,T,12,1,D,2,96362,2500,98866,99071,99072,523,<down>,<down>,1,1
206-3-2,T,13,1,U,1,99609,2250,101865,102072,102072,453,<up>,<up>,1,1
206-3-2,T,14,-1,L,2,102544,1750,104300,104507,104507,455,<left>,<right>,0,1
206-3-2,T,15,1,L,1,104978,2250,107233,107440,107440,510,<left>,<left>,1,1
206-3-2,T,16,-1,L,2,107963,1500,109467,109672,109672,567,<left>,<right>,0,1
206-3-2,T,17,1,D,2,110257,3250,113512,113719,113720,571,<down>,<down>,1,1
206-3-2,T,18,1,D,2,114310,2250,116566,116773,116773,571,<down>,<down>,1,1
206-3-2,T,19,-1,U,1,117361,3000,120367,120573,120574,436,<up>,<up>,1,1
206-3-2,T,20,1,L,1,121025,2500,123531,123738,123738,467,<left>,<left>,1,1
206-3-2,T,21,1,D,2,124223,3000,127229,127435,127435,514,<down>,<down>,1,1
206-3-2,T,22,1,D,2,127967,2250,130222,130429,130429,498,<down>,<down>,1,1
206-3-2,T,23,-1,D,2,130953,1750,132709,132916,132916,498,<down>,<down>,1,1
206-3-2,T,24,-1,U,2,133436,2500,135941,136146,136147,529,<up>,<up>,1,1
206-3-2,T,25,1,R,2,136695,2250,138950,139156,139156,558,<right>,<right>,1,1
206-3-2,T,26,1,D,1,139726,1750,141480,141688,141688,473,<down>,<down>,1,1
206-3-2,T,27,-1,U,2,142171,1500,143676,143881,143882,505,<up>,<up>,1,1
206-3-2,T,28,-1,R,2,144411,3000,147416,147621,147622,500,<right>,<right>,1,1
206-3-2,T,29,1,L,2,148140,2500,150646,150853,150854,828,<left>,<left>,1,1
206-3-2,T,30,-1,L,1,151709,3500,155215,155422,155422,456,<left>,<left>,1,1
206-3-2,T,31,-1,U,2,155906,3500,159410,159615,159616,503,<up>,<up>,1,1
206-3-2,T,32,-1,L,1,160133,3500,163638,163845,163845,444,<left>,<left>,1,1
206-3-2,T,33,1,R,2,164314,2250,166568,166775,166775,518,<right>,<right>,1,1
206-3-2,T,34,1,L,2,167309,2750,170064,170270,170271,533,<left>,<left>,1,1
