subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
105-1-3,4,1,PRACTICE,-25,1,4,0,0,9727,2,427,1,NA,0,0,0
105-1-3,4,1,PRACTICE,-24,1,2,0,1,11123,2,389,1,NA,0,0,0
105-1-3,4,1,PRACTICE,-23,1,1,1,1,12345,1,384,1,NA,0,0,0
105-1-3,4,1,PRACTICE,-22,1,3,1,0,13980,1,404,1,NA,0,0,0
105-1-3,4,1,PRACTICE,-21,1,3,1,0,15617,1,598,1,NA,0,0,0
105-1-3,4,1,PRACTICE,-20,1,1,1,1,17210,1,345,1,NA,0,0,0
105-1-3,4,1,PRACTICE,-19,1,4,0,0,18744,2,458,1,NA,0,0,0
105-1-3,4,1,PRACTICE,-18,1,2,0,1,20309,1,581,0,NA,0,0,0
105-1-3,4,1,TEST,1,1,3,1,0,22549,1,359,1,NA,0,0,0
105-1-3,4,1,TEST,2,1,4,0,0,23800,2,518,1,NA,0,0,0
105-1-3,4,1,TEST,3,1,1,1,1,25191,1,385,1,NA,0,0,0
105-1-3,4,1,TEST,4,1,2,0,1,26736,2,336,1,NA,0,0,0
105-1-3,4,1,TEST,5,1,4,0,0,28202,2,400,1,NA,0,0,0
105-1-3,4,1,TEST,6,1,2,0,1,29476,2,405,1,NA,0,0,0
105-1-3,4,1,TEST,7,1,1,1,1,30804,1,359,1,NA,0,0,0
105-1-3,4,1,TEST,8,1,3,1,0,32021,1,372,1,NA,0,0,0
105-1-3,4,1,TEST,9,1,1,1,1,33651,1,349,1,NA,0,0,0
105-1-3,4,1,TEST,10,1,2,0,1,34932,2,394,1,NA,0,0,0
105-1-3,4,1,TEST,11,1,3,1,0,36476,1,462,1,NA,0,0,0
105-1-3,4,1,TEST,12,1,4,0,0,37787,2,348,1,NA,0,0,0
105-1-3,4,1,TEST,13,1,3,1,0,39379,1,292,1,NA,0,0,0
105-1-3,4,1,TEST,14,1,1,1,1,40948,1,282,1,NA,0,0,0
105-1-3,4,1,TEST,15,1,2,0,1,42456,2,386,1,NA,0,0,0
105-1-3,4,1,TEST,16,1,4,0,0,43709,2,368,1,NA,0,0,0
105-1-3,4,1,TEST,17,1,1,1,1,45349,2,295,0,NA,0,0,0
105-1-3,4,1,TEST,18,1,4,0,0,47066,2,401,1,NA,0,0,0
105-1-3,4,1,TEST,19,1,3,1,0,48523,1,287,1,NA,0,0,0
105-1-3,4,1,TEST,20,1,2,0,1,49880,2,393,1,NA,0,0,0
105-1-3,4,1,TEST,21,1,3,1,0,51347,1,356,1,NA,0,0,0
105-1-3,4,1,TEST,22,1,4,0,0,52612,2,411,1,NA,0,0,0
105-1-3,4,1,TEST,23,1,1,1,1,54234,1,325,1,NA,0,0,0
105-1-3,4,1,TEST,24,1,2,0,1,55525,2,373,1,NA,0,0,0
105-1-3,4,1,TEST,25,1,3,1,0,57024,1,306,1,NA,0,0,0
105-1-3,4,2,PRACTICE,-25,2,2,0,1,63129,NA,0,0,9,938,1,0
105-1-3,4,2,PRACTICE,-24,2,4,0,0,64913,NA,0,0,0,370,1,0
105-1-3,4,2,PRACTICE,-23,2,1,1,1,66157,NA,0,0,9,298,1,0
105-1-3,4,2,PRACTICE,-22,2,3,1,0,67489,NA,0,0,0,324,1,0
105-1-3,4,2,PRACTICE,-21,2,3,1,0,69121,NA,0,0,0,361,1,0
105-1-3,4,2,PRACTICE,-20,2,2,0,1,70482,NA,0,0,9,336,1,0
105-1-3,4,2,PRACTICE,-19,2,1,1,1,72138,NA,0,0,9,456,1,0
105-1-3,4,2,PRACTICE,-18,2,4,0,0,73726,NA,0,0,0,422,1,0
105-1-3,4,2,TEST,1,2,1,1,1,75378,NA,0,0,9,358,1,0
105-1-3,4,2,TEST,2,2,3,1,0,76786,NA,0,0,0,460,1,0
105-1-3,4,2,TEST,3,2,4,0,0,78115,NA,0,0,0,478,1,0
105-1-3,4,2,TEST,4,2,2,0,1,79559,NA,0,0,9,342,1,0
105-1-3,4,2,TEST,5,2,3,1,0,81047,NA,0,0,0,372,1,0
105-1-3,4,2,TEST,6,2,1,1,1,82395,NA,0,0,9,306,1,0
105-1-3,4,2,TEST,7,2,4,0,0,83869,NA,0,0,0,322,1,0
105-1-3,4,2,TEST,8,2,2,0,1,85219,NA,0,0,9,328,1,0
105-1-3,4,2,TEST,9,2,3,1,0,86534,NA,0,0,0,320,1,0
105-1-3,4,2,TEST,10,2,1,1,1,87979,NA,0,0,9,405,1,0
105-1-3,4,2,TEST,11,2,4,0,0,89408,NA,0,0,0,370,1,0
105-1-3,4,2,TEST,12,2,2,0,1,90905,NA,0,0,9,268,1,0
105-1-3,4,2,TEST,13,2,4,0,0,92157,NA,0,0,0,313,1,0
105-1-3,4,2,TEST,14,2,2,0,1,93530,NA,0,0,9,409,1,0
105-1-3,4,2,TEST,15,2,1,1,1,95102,NA,0,0,9,308,1,0
105-1-3,4,2,TEST,16,2,3,1,0,96462,NA,0,0,0,423,1,0
105-1-3,4,2,TEST,17,2,2,0,1,97858,NA,0,0,9,372,1,0
105-1-3,4,2,TEST,18,2,1,1,1,99517,NA,0,0,9,344,1,0
105-1-3,4,2,TEST,19,2,4,0,0,100760,NA,0,0,9,334,0,0
105-1-3,4,2,TEST,20,2,3,1,0,102855,NA,0,0,0,390,1,0
105-1-3,4,2,TEST,21,2,4,0,0,104532,NA,0,0,0,350,1,0
105-1-3,4,2,TEST,22,2,1,1,1,105921,NA,0,0,9,371,1,0
105-1-3,4,2,TEST,23,2,2,0,1,107276,NA,0,0,9,378,1,0
105-1-3,4,2,TEST,24,2,3,1,0,108897,NA,0,0,0,372,1,0
105-1-3,4,2,TEST,25,2,2,0,1,110114,NA,0,0,9,430,1,0
105-1-3,4,3,PRACTICE,-25,3,3,1,0,115832,1,557,1,0,552,1,0
105-1-3,4,3,PRACTICE,-24,3,4,0,0,117484,2,481,1,0,475,1,0
105-1-3,4,3,PRACTICE,-23,3,2,0,1,118828,2,464,1,9,460,1,0
105-1-3,4,3,PRACTICE,-22,3,1,1,1,120176,1,423,1,9,411,1,0
105-1-3,4,3,PRACTICE,-21,3,1,1,1,121609,1,438,1,9,422,1,0
105-1-3,4,3,PRACTICE,-20,3,2,0,1,122929,2,467,1,9,463,1,0
105-1-3,4,3,PRACTICE,-19,3,3,1,0,124686,1,550,1,0,556,1,0
105-1-3,4,3,PRACTICE,-18,3,4,0,0,126081,2,474,1,0,496,1,0
105-1-3,4,3,TEST,1,3,2,0,1,127738,2,474,1,9,466,1,0
105-1-3,4,3,TEST,2,3,4,0,0,129461,2,438,1,0,434,1,0
105-1-3,4,3,TEST,3,3,1,1,1,131135,1,408,1,9,388,1,0
105-1-3,4,3,TEST,4,3,3,1,0,132606,1,764,1,0,458,1,0
105-1-3,4,3,TEST,5,3,2,0,1,134648,2,568,1,9,572,1,0
105-1-3,4,3,TEST,6,3,3,1,0,136286,1,420,1,0,392,1,0
105-1-3,4,3,TEST,7,3,4,0,0,137787,2,524,1,0,528,1,0
105-1-3,4,3,TEST,8,3,1,1,1,139465,1,551,1,9,559,1,0
105-1-3,4,3,TEST,9,3,4,0,0,141200,2,498,1,0,532,1,0
105-1-3,4,3,TEST,10,3,2,0,1,142639,2,567,1,9,601,1,0
105-1-3,4,3,TEST,11,3,1,1,1,144156,1,383,1,9,349,1,0
105-1-3,4,3,TEST,12,3,3,1,0,145655,1,445,1,0,439,1,0
105-1-3,4,3,TEST,13,3,1,1,1,147203,1,398,1,9,416,1,0
105-1-3,4,3,TEST,14,3,2,0,1,148504,2,338,1,9,334,1,0
105-1-3,4,3,TEST,15,3,4,0,0,149944,2,402,1,9,406,0,0
105-1-3,4,3,TEST,16,3,3,1,0,151991,1,594,1,0,584,1,0
105-1-3,4,3,TEST,17,3,2,0,1,153663,2,433,1,9,417,1,0
105-1-3,4,3,TEST,18,3,4,0,0,155071,2,444,1,0,441,1,0
105-1-3,4,3,TEST,19,3,3,1,0,156796,1,456,1,0,450,1,0
105-1-3,4,3,TEST,20,3,1,1,1,158474,1,417,1,9,422,1,0
105-1-3,4,3,TEST,21,3,2,0,1,159907,2,410,1,9,420,1,0
105-1-3,4,3,TEST,22,3,4,0,0,161334,2,443,1,0,395,1,0
105-1-3,4,3,TEST,23,3,3,1,0,162857,1,457,1,0,467,1,0
105-1-3,4,3,TEST,24,3,1,1,1,164310,1,404,1,9,408,1,0
105-1-3,4,3,TEST,25,3,2,0,1,166035,2,443,1,9,459,1,0
