subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
108-4-4,P,0,-1,D,2,7928,1750,9686,10193,10193,840,<down>,<down>,1,1
108-4-4,P,0,1,R,2,11049,3000,14056,14563,14564,472,<right>,<right>,1,1
108-4-4,P,0,-1,D,2,15059,1750,16814,17320,17321,699,<down>,<down>,1,1
108-4-4,P,0,1,L,1,18034,1750,19791,20296,20297,561,<left>,<left>,1,1
108-4-4,P,0,1,R,2,20885,3000,23890,24398,24399,549,<right>,<right>,1,1
108-4-4,P,0,1,D,2,24978,3250,28237,28744,28745,496,<down>,<down>,1,1
108-4-4,P,0,-1,R,2,29255,2500,31761,32270,32270,557,<right>,<right>,1,1
108-4-4,P,0,-1,D,1,32853,3000,35859,36366,36367,480,<down>,<down>,1,1
108-4-4,P,0,-1,L,2,38993,2000,40999,41206,41206,615,<left>,<left>,1,1
108-4-4,P,0,-1,U,1,41838,1750,43594,43800,43801,610,<up>,<up>,1,1
108-4-4,P,0,-1,R,1,44429,2750,47184,47391,47392,472,<right>,<right>,1,1
108-4-4,P,0,1,L,2,47887,3000,50892,51098,51099,602,<left>,<left>,1,1
108-4-4,P,0,1,R,1,51715,2750,54470,54676,54676,563,<right>,<right>,1,1
108-4-4,P,0,-1,L,1,55258,3000,58264,58472,58472,573,<left>,<left>,1,1
108-4-4,P,0,1,U,1,59056,3000,62063,62270,62271,529,<up>,<up>,1,1
108-4-4,P,0,1,R,2,62819,2250,65075,65281,65281,836,<right>,<right>,1,1
108-4-4,T,1,-1,D,2,67760,2000,69765,69973,69973,784,<down>,<down>,1,1
108-4-4,T,2,-1,L,2,70768,2750,73524,73730,73730,660,<left>,<left>,1,1
108-4-4,T,3,-1,R,1,74405,3250,77660,77866,77866,532,<right>,<right>,1,1
108-4-4,T,4,-1,D,1,78409,2500,80915,81122,81122,542,<down>,<down>,1,1
108-4-4,T,5,1,U,2,81677,3000,84684,84890,84890,566,<up>,<up>,1,1
108-4-4,T,6,-1,L,1,85470,2000,87476,87683,87683,657,<left>,<left>,1,1
108-4-4,T,7,-1,R,1,88360,2750,91116,91324,91324,621,<right>,<right>,1,1
108-4-4,T,8,-1,D,2,91957,3000,94962,95170,95170,755,<down>,<down>,1,1
108-4-4,T,9,1,L,2,95946,2000,97952,98159,98159,652,<left>,<left>,1,1
108-4-4,T,10,1,U,2,98830,3500,102335,102541,102541,794,<up>,<up>,1,1
108-4-4,T,11,-1,R,1,103353,1500,104858,105064,105064,525,<right>,<right>,1,1
108-4-4,T,12,-1,L,2,105607,2750,108363,108569,108569,589,<left>,<left>,1,1
108-4-4,T,13,-1,D,1,109172,1750,110927,111133,111134,646,<down>,<down>,1,1
108-4-4,T,14,1,D,1,111794,2500,114299,114505,114505,547,<down>,<down>,1,1
108-4-4,T,15,-1,D,2,115062,2000,117068,117274,117275,656,<down>,<down>,1,1
108-4-4,T,16,1,R,1,117942,2500,120448,120655,120655,574,<right>,<right>,1,1
108-4-4,T,17,-1,L,1,121249,2750,124003,124212,124212,559,<left>,<left>,1,1
108-4-4,T,18,1,L,2,124788,3250,128044,128250,128251,683,<left>,<left>,1,1
108-4-4,T,19,-1,R,2,128955,3250,132210,132416,132417,709,<right>,<right>,1,1
108-4-4,T,20,1,R,1,133139,1750,134894,135103,135103,562,<right>,<right>,1,1
108-4-4,T,21,-1,D,1,135675,3000,138680,138886,138886,509,<down>,<down>,1,1
108-4-4,T,22,1,L,2,139413,2250,141669,141875,141875,528,<left>,<left>,1,1
108-4-4,T,23,1,D,1,142419,3500,145924,146130,146130,595,<down>,<down>,1,1
