subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
110-3-1,4,1,PRACTICE,-25,1,2,0,1,10060,2,533,1,NA,0,0,0
110-3-1,4,1,PRACTICE,-24,1,1,1,1,11606,1,298,1,NA,0,0,0
110-3-1,4,1,PRACTICE,-23,1,3,1,0,12824,1,594,1,NA,0,0,0
110-3-1,4,1,PRACTICE,-22,1,4,0,0,14623,2,414,1,NA,0,0,0
110-3-1,4,1,PRACTICE,-21,1,2,0,1,16342,2,571,1,NA,0,0,0
110-3-1,4,1,PRACTICE,-20,1,1,1,1,17887,1,389,1,NA,0,0,0
110-3-1,4,1,PRACTICE,-19,1,4,0,0,19546,2,488,1,NA,0,0,0
110-3-1,4,1,PRACTICE,-18,1,3,1,0,21019,1,505,1,NA,0,0,0
110-3-1,4,1,TEST,1,1,4,0,0,22737,2,409,1,NA,0,0,0
110-3-1,4,1,TEST,2,1,2,0,1,24283,2,521,1,NA,0,0,0
110-3-1,4,1,TEST,3,1,1,1,1,26069,1,455,1,NA,0,0,0
110-3-1,4,1,TEST,4,1,3,1,0,27432,1,475,1,NA,0,0,0
110-3-1,4,1,TEST,5,1,4,0,0,28820,2,434,1,NA,0,0,0
110-3-1,4,1,TEST,6,1,1,1,1,30364,1,360,1,NA,0,0,0
110-3-1,4,1,TEST,7,1,3,1,0,31934,1,468,1,NA,0,0,0
110-3-1,4,1,TEST,8,1,2,0,1,33583,2,412,1,NA,0,0,0
110-3-1,4,1,TEST,9,1,3,1,0,35136,1,669,1,NA,0,0,0
110-3-1,4,1,TEST,10,1,1,1,1,36643,1,494,1,NA,0,0,0
110-3-1,4,1,TEST,11,1,2,0,1,38250,2,601,1,NA,0,0,0
110-3-1,4,1,TEST,12,1,4,0,0,39981,2,530,1,NA,0,0,0
110-3-1,4,1,TEST,13,1,2,0,1,41533,2,1074,1,NA,0,0,0
110-3-1,4,1,TEST,14,1,1,1,1,43519,1,559,1,NA,0,0,0
110-3-1,4,1,TEST,15,1,4,0,0,45201,2,460,1,NA,0,0,0
110-3-1,4,1,TEST,16,1,3,1,0,46951,1,400,1,NA,0,0,0
