subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
107-2-3,P,0,1,L,2,9546,2250,11803,12310,12311,671,<left>,<left>,1,1
107-2-3,P,0,-1,D,1,12997,2250,15253,15759,15759,611,<down>,<down>,1,1
107-2-3,P,0,1,L,2,16389,2750,19145,19651,19652,696,<left>,<left>,1,1
107-2-3,P,0,1,D,1,20362,3250,23617,24125,24126,540,<down>,<down>,1,1
107-2-3,P,0,-1,L,2,24691,2250,26946,27453,27453,583,<left>,<left>,1,1
107-2-3,P,0,1,U,2,28052,2750,30809,31316,31316,638,<up>,<up>,1,1
107-2-3,P,0,1,R,1,31967,3500,35472,35977,35978,594,<right>,<right>,1,1
107-2-3,P,0,-1,L,2,36590,3250,39845,40351,40351,621,<left>,<left>,1,1
107-2-3,P,0,-1,L,2,44510,1750,46267,46473,46473,520,<left>,<left>,1,1
107-2-3,P,0,-1,U,1,47010,3250,50265,50471,50471,544,<up>,<up>,1,1
107-2-3,P,0,1,D,1,51036,3000,54042,54249,54250,566,<down>,<down>,1,1
107-2-3,P,0,1,D,1,54827,2000,56831,57038,57038,526,<down>,<down>,1,1
107-2-3,P,0,1,L,1,57578,3250,60833,61040,61041,473,<left>,<left>,1,1
107-2-3,P,0,1,U,1,61528,1750,63283,63490,63490,514,<up>,<up>,1,1
107-2-3,P,0,1,R,1,64016,2250,66271,66477,66478,580,<right>,<right>,1,1
107-2-3,P,0,1,D,1,67074,2500,69579,69785,69786,570,<down>,<down>,1,1
107-2-3,T,1,1,R,1,75397,3500,78902,79109,79109,494,<right>,<right>,1,1
107-2-3,T,2,1,U,1,79614,2250,81869,82076,82076,551,<up>,<up>,1,1
107-2-3,T,3,1,L,1,82650,3500,86157,86363,86363,472,<left>,<left>,1,1
107-2-3,T,4,-1,U,2,86848,1750,88603,88809,88810,619,<up>,<down>,0,1
107-2-3,T,5,-1,D,2,89444,3250,92699,92905,92905,689,<down>,<down>,1,1
107-2-3,T,6,1,D,2,93607,2000,95612,95819,95819,699,<down>,<down>,1,1
107-2-3,T,7,1,D,2,96531,1750,98287,98493,98494,693,<down>,<down>,1,1
107-2-3,T,8,1,L,1,99200,2250,101455,101661,101661,582,<left>,<left>,1,1
107-2-3,T,9,-1,D,1,102254,2750,105010,105216,105217,556,<down>,<down>,1,1
107-2-3,T,10,1,U,2,105786,1500,107291,107497,107497,732,<up>,<up>,1,1
107-2-3,T,11,-1,U,1,108243,1750,109998,110204,110205,536,<up>,<up>,1,1
107-2-3,T,12,-1,L,2,110754,2250,113009,113215,113216,756,<left>,<left>,1,1
