subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
100-3-4,P,0,1,D,1,11186,1750,12942,13448,13448,667,<down>,<down>,1,1
100-3-4,P,0,1,D,1,14127,2500,16634,17143,17143,465,<down>,<down>,1,1
100-3-4,P,0,1,U,2,17629,3500,21134,21640,21641,574,<up>,<up>,1,1
100-3-4,P,0,-1,U,2,22238,2750,24993,25501,25501,622,<up>,<up>,1,1
100-3-4,P,0,-1,R,1,26145,3500,29650,30155,30155,450,<right>,<right>,1,1
100-3-4,P,0,1,D,2,30627,2750,33382,33888,33889,520,<down>,<down>,1,1
100-3-4,P,0,-1,D,1,34432,1750,36188,36695,36696,476,<down>,<down>,1,1
100-3-4,P,0,-1,D,1,37197,3250,40453,40960,40960,573,<down>,<down>,1,1
100-3-4,P,0,-1,U,2,46681,2750,49438,49645,49645,497,<up>,<up>,1,1
100-3-4,P,0,-1,L,2,50157,1750,51913,52118,52118,370,<left>,<up>,0,0
100-3-4,P,0,1,R,2,52504,1500,54009,54214,54215,572,<right>,<right>,1,1
100-3-4,P,0,1,L,2,54799,2750,57555,57762,57762,619,<left>,<left>,1,1
100-3-4,P,0,1,U,1,58395,2000,60400,60607,60607,521,<up>,<up>,1,1
100-3-4,P,0,-1,D,1,61140,3500,64645,64851,64851,679,<down>,<down>,1,1
100-3-4,P,0,-1,L,2,65546,3000,68551,68759,68759,593,<left>,<left>,1,1
100-3-4,P,0,1,U,1,69366,1500,70871,71076,71077,515,<up>,<up>,1,1
100-3-4,T,1,-1,R,1,74693,2750,77448,77656,77656,535,<right>,<right>,1,1
100-3-4,T,2,-1,R,2,78202,1500,79708,79915,79915,523,<right>,<right>,1,1
100-3-4,T,3,-1,U,2,80455,3250,83710,83917,83918,561,<up>,<up>,1,1
100-3-4,T,4,1,U,2,84502,3250,87758,87963,87964,525,<up>,<up>,1,1
100-3-4,T,5,-1,L,2,88512,3000,91517,91723,91723,589,<left>,<left>,1,1
100-3-4,T,6,1,L,1,92322,2500,94827,95034,95034,488,<left>,<left>,1,1
100-3-4,T,7,1,D,1,95536,1500,97041,97246,97246,595,<down>,<down>,1,1
100-3-4,T,8,1,D,1,97858,1500,99364,99571,99571,523,<down>,<down>,1,1
100-3-4,T,9,-1,R,1,100110,1750,101865,102072,102072,683,<right>,<right>,1,1
100-3-4,T,10,-1,U,1,102766,3500,106271,106477,106477,605,<up>,<up>,1,1
100-3-4,T,11,1,R,1,107099,3250,110353,110558,110559,518,<right>,<right>,1,1
100-3-4,T,12,-1,R,2,111086,3250,114341,114548,114548,618,<right>,<right>,1,1
100-3-4,T,13,1,L,1,115178,2750,117933,118138,118139,586,<left>,<left>,1,1
100-3-4,T,14,1,L,1,118737,1500,120242,120449,120449,543,<left>,<left>,1,1
100-3-4,T,15,-1,U,2,121004,3000,124010,124217,124217,619,<up>,<up>,1,1
100-3-4,T,16,1,D,1,124848,2500,127353,127558,127559,657,<down>,<down>,1,1
100-3-4,T,17,-1,D,2,128229,3500,131734,131940,131940,631,<down>,<down>,1,1
100-3-4,T,18,-1,U,2,132588,2750,135343,135548,135549,534,<up>,<up>,1,1
100-3-4,T,19,-1,R,2,136100,3000,139104,139310,139311,604,<right>,<right>,1,1
100-3-4,T,20,-1,U,2,139927,2750,142682,142888,142889,508,<up>,<up>,1,1
100-3-4,T,21,-1,R,1,143411,3250,146666,146874,146874,603,<right>,<right>,1,1
100-3-4,T,22,1,D,2,147489,2250,149743,149948,149949,622,<down>,<down>,1,1
100-3-4,T,23,1,D,1,150585,3000,153591,153798,153798,472,<down>,<down>,1,1
