subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
200-3-4,P,0,-1,D,2,2332,2750,5088,5594,5594,549,<down>,<down>,1,1
200-3-4,P,0,-1,R,1,6190,1500,7697,8204,8204,501,<right>,<right>,1,1
200-3-4,P,0,-1,R,2,8728,2000,10733,11239,11240,479,<right>,<right>,1,1
200-3-4,P,0,-1,D,2,11743,1750,13500,14006,14006,499,<down>,<down>,1,1
200-3-4,P,0,1,R,2,14532,2500,17037,17543,17544,466,<right>,<right>,1,1
200-3-4,P,0,-1,R,1,18033,2500,20539,21045,21045,489,<right>,<right>,1,1
200-3-4,P,0,1,U,2,21558,3500,25063,25571,25572,447,<up>,<up>,1,1
200-3-4,P,0,-1,D,2,26047,2000,28053,28560,28561,531,<down>,<down>,1,1
200-3-4,P,0,1,U,2,32637,2500,35142,35349,35349,469,<up>,<up>,1,1
200-3-4,P,0,1,D,2,35830,2250,38085,38292,38293,632,<down>,<down>,1,1
200-3-4,P,0,-1,U,2,38941,2750,41697,41904,41904,426,<up>,<right>,0,0
200-3-4,P,0,-1,R,2,42342,2500,44848,45054,45054,668,<right>,<right>,1,1
200-3-4,P,0,-1,U,1,45734,3250,48991,49200,49200,549,<up>,<up>,1,1
200-3-4,P,0,-1,U,2,49765,3000,52770,52976,52976,703,<up>,<up>,1,1
200-3-4,P,0,-1,L,1,53693,2000,55698,55904,55904,484,<left>,<right>,0,1
200-3-4,P,0,1,R,2,56407,2750,59162,59369,59369,518,<right>,<right>,1,1
200-3-4,T,1,1,U,2,62734,1750,64490,64697,64698,480,<up>,<up>,1,1
200-3-4,T,2,-1,L,2,65194,2500,67700,67906,67907,521,<left>,<up>,0,0
200-3-4,T,3,1,L,2,68453,3250,71706,71909,71910,546,<left>,<left>,1,1
200-3-4,T,4,1,D,1,72468,2500,74974,75181,75181,499,<down>,<down>,1,1
200-3-4,T,5,-1,L,1,75698,2250,77953,78159,78159,508,<left>,<left>,1,1
200-3-4,T,6,-1,D,2,78679,3500,82185,82391,82391,624,<down>,<down>,1,1
200-3-4,T,7,1,L,2,83037,1500,84542,84749,84749,574,<left>,<left>,1,1
200-3-4,T,8,1,U,2,85335,2500,87840,88046,88046,675,<up>,<up>,1,1
200-3-4,T,9,1,L,1,88732,3250,91985,92195,92195,446,<left>,<left>,1,1
200-3-4,T,10,-1,L,1,92659,2500,95165,95371,95372,502,<left>,<left>,1,1
200-3-4,T,11,1,U,1,95890,3500,99396,99604,99604,485,<up>,<up>,1,1
