subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
114-3-4,P,0,-1,D,2,2900,2000,4906,5413,5413,640,<down>,<down>,1,1
114-3-4,P,0,1,U,1,6067,3250,9323,9829,9829,602,<up>,<up>,1,1
114-3-4,P,0,1,L,2,10449,2500,12955,13461,13461,604,<left>,<left>,1,1
114-3-4,P,0,1,U,1,14084,2000,16089,16595,16596,540,<up>,<up>,1,1
114-3-4,P,0,1,U,2,17161,2500,19668,20175,20176,476,<up>,<up>,1,1
114-3-4,P,0,-1,R,2,20677,1500,22183,22688,22689,589,<right>,<right>,1,1
114-3-4,P,0,1,D,2,23304,2000,25310,25816,25817,559,<down>,<down>,1,1
114-3-4,P,0,1,L,2,26402,3000,29407,29913,29914,630,<left>,<left>,1,1
114-3-4,P,0,1,D,2,32484,2000,34489,34695,34696,593,<down>,<down>,1,1
114-3-4,P,0,1,D,2,35301,2000,37307,37513,37513,574,<down>,<up>,0,1
114-3-4,P,0,-1,L,2,38103,1500,39608,39814,39815,670,<left>,<left>,1,1
114-3-4,P,0,-1,U,1,40497,1500,42003,42210,42211,509,<up>,<up>,1,1
114-3-4,P,0,-1,R,2,42732,1500,44237,44446,44446,576,<right>,<right>,1,1
114-3-4,P,0,1,R,2,45035,2750,47790,47996,47997,646,<right>,<right>,1,1
114-3-4,P,0,-1,D,1,48659,3000,51665,51871,51871,544,<down>,<down>,1,1
114-3-4,P,0,-1,L,1,52426,2500,54931,55137,55138,620,<left>,<left>,1,1
114-3-4,T,1,-1,R,1,57101,3500,60607,60815,60815,537,<right>,<right>,1,1
114-3-4,T,2,1,D,1,61361,2750,64116,64323,64323,608,<down>,<down>,1,1
114-3-4,T,3,1,R,1,64949,2750,67704,67911,67911,523,<right>,<right>,1,1
114-3-4,T,4,1,D,1,68453,1500,69959,70166,70166,515,<down>,<down>,1,1
114-3-4,T,5,-1,U,1,70693,2250,72950,73156,73157,522,<up>,<up>,1,1
114-3-4,T,6,-1,D,2,73692,3000,76697,76905,76905,614,<down>,<down>,1,1
114-3-4,T,7,-1,D,1,77531,1750,79286,79493,79493,511,<down>,<down>,1,1
114-3-4,T,8,-1,D,1,80018,3000,83024,83230,83231,535,<down>,<down>,1,1
114-3-4,T,9,-1,U,1,83778,3000,86783,86989,86990,539,<up>,<up>,1,1
114-3-4,T,10,-1,L,1,87543,2000,89551,89758,89758,499,<left>,<left>,1,1
114-3-4,T,11,-1,U,2,90270,2000,92276,92483,92483,528,<up>,<up>,1,1
114-3-4,T,12,-1,R,2,93023,2500,95529,95735,95735,596,<right>,<right>,1,1
114-3-4,T,13,-1,L,1,96342,3000,99348,99554,99555,604,<left>,<left>,1,1
114-3-4,T,14,-1,R,2,100173,3000,103178,103387,103387,593,<right>,<right>,1,1
114-3-4,T,15,1,L,1,103991,3250,107247,107454,107454,532,<left>,<left>,1,1
114-3-4,T,16,1,L,1,107998,1500,109503,109712,109712,585,<left>,<left>,1,1
114-3-4,T,17,1,L,2,110308,2500,112814,113021,113021,618,<left>,<left>,1,1
114-3-4,T,18,-1,L,2,113649,1750,115405,115611,115612,705,<left>,<left>,1,1
114-3-4,T,19,1,R,2,116326,2000,118332,118539,118540,603,<right>,<right>,1,1
114-3-4,T,20,-1,R,2,119156,2250,121412,121619,121619,714,<right>,<right>,1,1
114-3-4,T,21,1,R,1,122346,2750,125102,125309,125309,642,<right>,<right>,1,1
114-3-4,T,22,1,R,1,125965,2250,128220,128426,128427,570,<right>,<right>,1,1
