subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
115-2-2,4,1,PRACTICE,-25,1,3,1,0,9842,1,911,1,NA,0,0,0
115-2-2,4,1,PRACTICE,-24,1,2,0,1,11993,2,409,1,NA,0,0,0
115-2-2,4,1,PRACTICE,-23,1,1,1,1,13697,1,382,1,NA,0,0,0
115-2-2,4,1,PRACTICE,-22,1,4,0,0,15236,2,370,1,NA,0,0,0
115-2-2,4,1,PRACTICE,-21,1,4,0,0,16627,2,571,1,NA,0,0,0
115-2-2,4,1,PRACTICE,-20,1,2,0,1,18350,2,491,1,NA,0,0,0
115-2-2,4,1,PRACTICE,-19,1,3,1,0,19913,1,521,1,NA,0,0,0
115-2-2,4,1,PRACTICE,-18,1,1,1,1,21722,1,367,1,NA,0,0,0
115-2-2,4,1,TEST,1,1,4,0,0,23318,2,403,1,NA,0,0,0
115-2-2,4,1,TEST,2,1,2,0,1,24572,2,488,1,NA,0,0,0
115-2-2,4,1,TEST,3,1,1,1,1,26360,1,431,1,NA,0,0,0
115-2-2,4,1,TEST,4,1,3,1,0,27670,1,515,1,NA,0,0,0
115-2-2,4,1,TEST,5,1,2,0,1,29162,2,365,1,NA,0,0,0
115-2-2,4,1,TEST,6,1,3,1,0,30454,2,368,0,NA,0,0,0
115-2-2,4,1,TEST,7,1,1,1,1,32182,1,402,1,NA,0,0,0
115-2-2,4,1,TEST,8,1,4,0,0,33557,2,452,1,NA,0,0,0
115-2-2,4,1,TEST,9,1,3,1,0,34900,1,317,1,NA,0,0,0
115-2-2,4,1,TEST,10,1,2,0,1,36324,2,393,1,NA,0,0,0
115-2-2,4,1,TEST,11,1,1,1,1,37835,1,299,1,NA,0,0,0
115-2-2,4,1,TEST,12,1,4,0,0,39267,2,327,1,NA,0,0,0
115-2-2,4,1,TEST,13,1,1,1,1,40570,1,293,1,NA,0,0,0
115-2-2,4,1,TEST,14,1,3,1,0,41810,2,324,0,NA,0,0,0
115-2-2,4,1,TEST,15,1,2,0,1,43471,2,700,1,NA,0,0,0
115-2-2,4,1,TEST,16,1,4,0,0,45268,2,433,1,NA,0,0,0
115-2-2,4,1,TEST,17,1,1,1,1,46998,1,420,1,NA,0,0,0
