subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
204-1-3,4,1,PRACTICE,-25,1,2,0,1,10479,2,604,1,NA,0,0,0
204-1-3,4,1,PRACTICE,-24,1,4,0,0,12347,2,364,1,NA,0,0,0
204-1-3,4,1,PRACTICE,-23,1,1,1,1,13552,1,419,1,NA,0,0,0
204-1-3,4,1,PRACTICE,-22,1,3,1,0,14872,1,390,1,NA,0,0,0
204-1-3,4,1,PRACTICE,-21,1,1,1,1,16209,1,332,1,NA,0,0,0
204-1-3,4,1,PRACTICE,-20,1,4,0,0,17603,2,337,1,NA,0,0,0
204-1-3,4,1,PRACTICE,-19,1,2,0,1,18787,2,385,1,NA,0,0,0
204-1-3,4,1,PRACTICE,-18,1,3,1,0,20340,1,456,1,NA,0,0,0
204-1-3,4,1,TEST,1,1,3,1,0,22029,1,340,1,NA,0,0,0
204-1-3,4,1,TEST,2,1,2,0,1,23426,2,352,1,NA,0,0,0
204-1-3,4,1,TEST,3,1,4,0,0,24784,2,330,1,NA,0,0,0
204-1-3,4,1,TEST,4,1,1,1,1,25960,1,442,1,NA,0,0,0
204-1-3,4,1,TEST,5,1,3,1,0,27555,1,372,1,NA,0,0,0
204-1-3,4,1,TEST,6,1,1,1,1,29144,1,451,1,NA,0,0,0
204-1-3,4,1,TEST,7,1,4,0,0,30584,2,366,1,NA,0,0,0
204-1-3,4,1,TEST,8,1,2,0,1,32212,2,294,1,NA,0,0,0
204-1-3,4,1,TEST,9,1,1,1,1,33453,1,429,1,NA,0,0,0
204-1-3,4,1,TEST,10,1,2,0,1,34737,2,334,1,NA,0,0,0
204-1-3,4,1,TEST,11,1,3,1,0,36155,1,292,1,NA,0,0,0
204-1-3,4,1,TEST,12,1,4,0,0,37710,2,326,1,NA,0,0,0
204-1-3,4,1,TEST,13,1,3,1,0,39177,1,396,1,NA,0,0,0
204-1-3,4,1,TEST,14,1,4,0,0,40530,2,328,1,NA,0,0,0
204-1-3,4,1,TEST,15,1,2,0,1,41691,2,441,1,NA,0,0,0
204-1-3,4,1,TEST,16,1,1,1,1,43057,1,300,1,NA,0,0,0
204-1-3,4,1,TEST,17,1,4,0,0,44545,2,343,1,NA,0,0,0
204-1-3,4,1,TEST,18,1,1,1,1,45776,1,358,1,NA,0,0,0
204-1-3,4,1,TEST,19,1,2,0,1,47457,2,336,1,NA,0,0,0
204-1-3,4,1,TEST,20,1,3,1,0,48997,1,284,1,NA,0,0,0
204-1-3,4,1,TEST,21,1,1,1,1,50145,2,338,0,NA,0,0,0
204-1-3,4,1,TEST,22,1,4,0,0,52129,2,396,1,NA,0,0,0
204-1-3,4,1,TEST,23,1,3,1,0,53740,1,284,1,NA,0,0,0
204-1-3,4,1,TEST,24,1,2,0,1,54904,2,337,1,NA,0,0,0
204-1-3,4,1,TEST,25,1,3,1,0,56435,1,281,1,NA,0,0,0
