subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
205-2-3,P,0,-1,D,1,6703,2250,8960,9466,9467,599,<down>,<down>,1,1
205-2-3,P,0,1,U,1,10083,3500,13590,14096,14096,470,<up>,<up>,1,1
205-2-3,P,0,1,D,1,14595,2000,16602,17109,17109,534,<down>,<down>,1,1
205-2-3,P,0,-1,R,2,17672,3500,21178,21684,21685,601,<right>,<right>,1,1
205-2-3,P,0,-1,U,1,22308,2500,24814,25323,25323,487,<up>,<up>,1,1
205-2-3,P,0,-1,U,2,25843,3250,29099,29607,29607,603,<up>,<up>,1,1
205-2-3,P,0,-1,D,2,30226,1750,31983,32489,32490,592,<down>,<down>,1,1
205-2-3,P,0,-1,R,2,33099,3500,36604,37110,37111,537,<right>,<right>,1,1
205-2-3,P,0,-1,R,1,40275,3500,43782,43988,43989,451,<right>,<right>,1,1
205-2-3,P,0,-1,U,1,44454,1500,45960,46166,46167,439,<up>,<up>,1,1
205-2-3,P,0,1,U,2,46620,1750,48376,48583,48583,650,<up>,<up>,1,1
205-2-3,P,0,-1,D,2,49247,1500,50753,50960,50960,527,<down>,<down>,1,1
205-2-3,P,0,-1,R,2,51501,2000,53507,53714,53714,601,<right>,<right>,1,1
205-2-3,P,0,-1,U,1,54329,2250,56584,56793,56794,454,<up>,<up>,1,1
205-2-3,P,0,-1,U,1,57261,1750,59017,59225,59226,483,<up>,<up>,1,1
205-2-3,P,0,-1,R,1,59724,2250,61980,62187,62188,485,<right>,<right>,1,1
205-2-3,T,1,-1,U,2,65092,2250,67348,67554,67555,467,<up>,<up>,1,1
205-2-3,T,2,-1,U,2,68034,1750,69790,69996,69997,419,<up>,<up>,1,1
205-2-3,T,3,1,L,1,70429,2750,73186,73393,73394,456,<left>,<right>,0,1
205-2-3,T,4,1,D,2,73863,1750,75618,75824,75825,610,<down>,<down>,1,1
