subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
200-4-4,P,0,-1,R,2,1546,1750,3301,3806,3807,535,<right>,<left>,0,1
200-4-4,P,0,-1,D,2,4364,1500,5870,6376,6377,464,<down>,<down>,1,1
200-4-4,P,0,1,D,2,6866,3000,9872,10378,10378,453,<down>,<down>,1,1
200-4-4,P,0,1,D,1,10855,2250,13111,13617,13618,454,<down>,<down>,1,1
200-4-4,P,0,-1,R,1,14097,2500,16602,17108,17108,398,<right>,<right>,1,1
200-4-4,P,0,-1,D,2,17529,2000,19534,20040,20040,511,<down>,<down>,1,1
200-4-4,P,0,1,L,1,20578,3000,23583,24089,24090,390,<left>,<left>,1,1
200-4-4,P,0,-1,D,1,24504,1750,26261,26769,26769,430,<down>,<down>,1,1
200-4-4,P,0,-1,D,1,29359,1750,31115,31321,31321,496,<down>,<down>,1,1
200-4-4,P,0,-1,L,2,31829,2250,34085,34291,34292,622,<left>,<left>,1,1
200-4-4,P,0,1,L,2,34926,3250,38181,38387,38387,463,<left>,<right>,0,1
200-4-4,P,0,-1,U,2,38859,1750,40614,40820,40820,659,<up>,<up>,1,1
200-4-4,P,0,1,R,1,41489,3500,44995,45201,45202,488,<right>,<right>,1,1
200-4-4,P,0,-1,U,2,45701,2000,47707,47913,47914,665,<up>,<up>,1,1
200-4-4,P,0,1,D,2,48592,2500,51097,51303,51304,644,<down>,<down>,1,1
200-4-4,P,0,1,R,1,51959,1750,53714,53920,53921,297,<right>,<right>,1,1
200-4-4,T,1,-1,D,1,56006,2000,58011,58217,58218,545,<down>,<down>,1,1
200-4-4,T,2,1,R,1,58777,2750,61533,61741,61741,480,<right>,<right>,1,1
200-4-4,T,3,1,D,2,62231,3000,65236,65442,65442,650,<down>,<down>,1,1
200-4-4,T,4,-1,U,2,66104,2500,68611,68818,68818,672,<up>,<up>,1,1
200-4-4,T,5,-1,D,2,69503,3250,72759,72967,72967,570,<down>,<down>,1,1
200-4-4,T,6,1,L,2,73550,3000,76555,76763,76763,599,<left>,<left>,1,1
200-4-4,T,7,1,R,2,77373,3250,80629,80835,80835,487,<right>,<right>,1,1
200-4-4,T,8,-1,U,2,81337,3250,84593,84800,84800,470,<up>,<up>,1,1
200-4-4,T,9,1,L,1,85281,2250,87537,87743,87744,389,<left>,<left>,1,1
200-4-4,T,10,1,R,2,88144,2500,90649,90855,90856,407,<right>,<right>,1,1
200-4-4,T,11,1,L,1,91276,2250,93532,93738,93739,377,<left>,<left>,1,1
200-4-4,T,12,-1,D,2,94126,2250,96381,96587,96587,441,<down>,<up>,0,1
200-4-4,T,13,1,R,2,97040,1500,98545,98751,98752,405,<right>,<left>,0,1
200-4-4,T,14,1,U,1,99171,3250,102428,102634,102634,489,<up>,<up>,1,1
200-4-4,T,15,1,D,1,103133,3500,106639,106847,106847,499,<down>,<down>,1,1
200-4-4,T,16,-1,D,1,107361,3250,110615,110819,110819,502,<down>,<down>,1,1
200-4-4,T,17,1,L,2,111334,3500,114839,115045,115045,522,<left>,<right>,0,1
200-4-4,T,18,1,L,1,115579,1500,117084,117290,117290,1316,<left>,<right>,0,1
200-4-4,T,19,-1,D,1,118615,3000,121620,121827,121827,494,<down>,<down>,1,1
200-4-4,T,20,1,D,1,122335,2250,124591,124798,124798,427,<down>,<down>,1,1
200-4-4,T,21,-1,L,2,125239,2750,127995,128203,128203,503,<left>,<left>,1,1
200-4-4,T,22,1,R,2,128720,3000,131725,131931,131931,507,<right>,<right>,1,1
200-4-4,T,23,1,R,1,132449,2000,134454,134660,134661,460,<right>,<right>,1,1
200-4-4,T,24,1,D,1,135132,1500,136637,136843,136844,437,<down>,<down>,1,1
200-4-4,T,25,-1,U,2,137301,3250,140557,140764,140765,1009,<up>,<up>,1,1
200-4-4,T,26,-1,R,1,141786,1500,143292,143499,143500,597,<right>,<right>,1,1
200-4-4,T,27,-1,R,1,144111,2000,146116,146322,146323,458,<right>,<right>,1,1
200-4-4,T,28,1,L,1,146794,1500,148299,148507,148507,414,<left>,<left>,1,1
200-4-4,T,29,1,D,2,148934,1500,150441,150647,150648,627,<down>,<down>,1,1
200-4-4,T,30,1,R,2,151289,1750,153045,153251,153251,654,<right>,<right>,1,1
200-4-4,T,31,-1,R,2,153917,2250,156171,156378,156378,564,<right>,<right>,1,1
200-4-4,T,32,1,U,2,156952,3250,160207,160414,160414,628,<up>,<up>,1,1
200-4-4,T,33,1,D,2,161058,2750,163814,164020,164021,624,<down>,<down>,1,1
200-4-4,T,34,-1,D,2,164658,3500,168163,168369,168370,582,<down>,<down>,1,1
200-4-4,T,35,-1,U,2,168964,2250,171220,171426,171427,572,<up>,<up>,1,1
200-4-4,T,36,1,U,1,172013,2000,174019,174226,174226,489,<up>,<up>,1,1
200-4-4,T,37,1,R,2,174729,3250,177986,178192,178193,562,<right>,<right>,1,1
200-4-4,T,38,1,U,1,178763,3250,182017,182226,182226,479,<up>,<up>,1,1
200-4-4,T,39,1,R,2,182716,2500,185221,185428,185428,609,<right>,<right>,1,1
200-4-4,T,40,1,L,2,186050,3250,189306,189512,189513,596,<left>,<left>,1,1
200-4-4,T,41,-1,L,2,190122,3500,193627,193833,193833,580,<left>,<left>,1,1
200-4-4,T,42,1,U,2,194425,3000,197431,197637,197637,519,<up>,<up>,1,1
200-4-4,T,43,-1,R,1,198171,1750,199926,200133,200133,579,<right>,<right>,1,1
200-4-4,T,44,-1,U,2,200730,2000,202736,202943,202943,626,<up>,<up>,1,1
200-4-4,T,45,1,U,2,203580,2000,205586,205792,205793,519,<up>,<up>,1,1
200-4-4,T,46,1,U,2,206326,1500,207832,208039,208039,504,<up>,<up>,1,1
200-4-4,T,47,1,L,2,208553,3000,211558,211764,211765,547,<left>,<left>,1,1
200-4-4,T,48,1,L,1,212322,3000,215327,215533,215534,468,<left>,<left>,1,1
200-4-4,T,49,-1,L,2,216015,1750,217770,217976,217977,502,<left>,<left>,1,1
200-4-4,T,50,-1,U,2,218492,3250,221748,221954,221955,608,<up>,<up>,1,1
