subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
104-3-2,P,0,1,L,1,9633,1500,11139,11646,11647,597,<left>,<left>,1,1
104-3-2,P,0,1,U,2,12273,2750,15028,15535,15536,498,<up>,<up>,1,1
104-3-2,P,0,1,R,2,16057,3000,19062,19570,19570,399,<right>,<right>,1,1
104-3-2,P,0,-1,U,1,19996,2500,22502,23008,23008,450,<up>,<up>,1,1
104-3-2,P,0,1,R,2,23482,2250,25737,26243,26244,517,<right>,<right>,1,1
104-3-2,P,0,-1,D,2,26780,2000,28786,29292,29292,576,<down>,<down>,1,1
104-3-2,P,0,1,L,1,29887,3250,33142,33648,33648,409,<left>,<left>,1,1
104-3-2,P,0,-1,U,2,34083,3000,37089,37595,37596,430,<up>,<up>,1,1
104-3-2,P,0,1,R,2,39573,2750,42328,42534,42535,536,<right>,<right>,1,1
104-3-2,P,0,1,D,2,43088,2500,45594,45801,45801,623,<down>,<down>,1,1
104-3-2,P,0,-1,U,1,46452,1750,48208,48414,48414,409,<up>,<up>,1,1
104-3-2,P,0,-1,R,1,48845,2500,51350,51556,51557,500,<right>,<right>,1,1
104-3-2,P,0,1,R,1,52070,3500,55575,55781,55781,448,<right>,<right>,1,1
104-3-2,P,0,-1,L,2,56252,3500,59757,59966,59966,479,<left>,<right>,0,1
104-3-2,P,0,-1,R,1,60455,1500,61962,62169,62170,513,<right>,<right>,1,1
104-3-2,P,0,1,L,2,62696,3500,66203,66409,66409,459,<left>,<right>,0,1
104-3-2,T,1,-1,R,2,68175,3500,71681,71888,71888,516,<right>,<right>,1,1
104-3-2,T,2,-1,U,1,72421,2250,74676,74882,74883,514,<up>,<up>,1,1
104-3-2,T,3,1,D,2,75416,3250,78672,78879,78879,655,<down>,<down>,1,1
104-3-2,T,4,-1,D,1,79547,2500,82052,82259,82259,591,<down>,<down>,1,1
104-3-2,T,5,-1,R,2,82867,3000,85873,86079,86080,538,<right>,<right>,1,1
104-3-2,T,6,-1,U,1,86630,1750,88386,88593,88593,516,<up>,<up>,1,1
104-3-2,T,7,1,D,2,89122,2500,91628,91834,91835,576,<down>,<down>,1,1
104-3-2,T,8,1,L,1,92421,2000,94426,94632,94633,453,<left>,<left>,1,1
104-3-2,T,9,1,L,1,95098,2750,97854,98059,98060,470,<left>,<left>,1,1
104-3-2,T,10,1,U,2,98544,2750,101299,101506,101506,549,<up>,<up>,1,1
104-3-2,T,11,-1,U,2,102069,2000,104075,104281,104282,542,<up>,<up>,1,1
104-3-2,T,12,1,L,1,104838,2250,107093,107299,107299,1009,<left>,<left>,1,1
104-3-2,T,13,1,R,2,108328,3000,111334,111541,111542,597,<right>,<right>,1,1
104-3-2,T,14,-1,U,1,112149,2500,114655,114861,114862,434,<up>,<up>,1,1
104-3-2,T,15,1,U,2,115310,2000,117315,117522,117522,503,<up>,<up>,1,1
104-3-2,T,16,-1,U,2,118037,1750,119792,119998,119999,513,<up>,<up>,1,1
104-3-2,T,17,1,D,2,120530,3250,123785,123991,123992,628,<down>,<down>,1,1
104-3-2,T,18,-1,L,1,124635,2250,126891,127097,127098,523,<left>,<left>,1,1
104-3-2,T,19,-1,R,1,127634,2250,129890,130096,130097,538,<right>,<right>,1,1
104-3-2,T,20,-1,L,2,130652,1750,132408,132614,132615,651,<left>,<left>,1,1
104-3-2,T,21,-1,L,1,133282,3000,136288,136495,136495,542,<left>,<left>,1,1
104-3-2,T,22,1,R,2,137049,2750,139804,140010,140011,613,<right>,<right>,1,1
104-3-2,T,23,-1,L,1,140632,2750,143387,143594,143594,449,<left>,<left>,1,1
