subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
107-4-3,P,0,-1,D,2,2480,3000,5486,5992,5993,539,<down>,<down>,1,1
107-4-3,P,0,-1,U,1,6562,2250,8818,9327,9327,478,<up>,<up>,1,1
107-4-3,P,0,1,L,2,9830,3500,13336,13842,13842,696,<left>,<left>,1,1
107-4-3,P,0,-1,L,1,14555,3500,18060,18566,18567,501,<left>,<left>,1,1
107-4-3,P,0,1,D,1,19094,1750,20851,21357,21357,556,<down>,<down>,1,1
107-4-3,P,0,-1,R,1,21932,1750,23688,24195,24195,639,<right>,<right>,1,1
107-4-3,P,0,-1,R,2,24851,2500,27357,27865,27865,767,<right>,<right>,1,1
107-4-3,P,0,-1,R,1,28659,2000,30665,31173,31173,465,<right>,<right>,1,1
107-4-3,P,0,1,D,1,32920,1500,34425,34631,34632,539,<down>,<down>,1,1
107-4-3,P,0,-1,D,1,35183,1750,36939,37145,37145,514,<down>,<down>,1,1
107-4-3,P,0,-1,L,2,37681,3500,41187,41393,41394,728,<left>,<left>,1,1
107-4-3,P,0,1,U,2,42140,3500,45645,45852,45852,666,<up>,<up>,1,1
107-4-3,P,0,-1,U,1,46528,2000,48533,48740,48740,556,<up>,<up>,1,1
107-4-3,P,0,-1,U,2,49317,3000,52324,52536,52537,579,<up>,<up>,1,1
107-4-3,P,0,-1,D,1,53148,1500,54653,54859,54859,663,<down>,<down>,1,1
107-4-3,P,0,-1,U,1,55531,1500,57037,57243,57243,444,<up>,<up>,1,1
107-4-3,T,1,-1,R,1,59541,2750,62296,62503,62503,474,<right>,<right>,1,1
107-4-3,T,2,1,U,1,62988,2000,64995,65203,65203,450,<up>,<up>,1,1
107-4-3,T,3,1,D,2,65670,1500,67176,67382,67383,664,<down>,<down>,1,1
107-4-3,T,4,1,D,1,68063,3500,71568,71776,71777,512,<down>,<down>,1,1
107-4-3,T,5,-1,L,1,72308,1500,73815,74023,74023,554,<left>,<left>,1,1
107-4-3,T,6,-1,R,2,74593,1750,76349,76555,76556,667,<right>,<right>,1,1
107-4-3,T,7,-1,R,2,77237,3500,80743,80949,80950,555,<right>,<right>,1,1
107-4-3,T,8,1,L,2,81524,2250,83780,83986,83987,1090,<left>,<left>,1,1
107-4-3,T,9,1,L,1,85091,3250,88347,88553,88553,635,<left>,<left>,1,1
107-4-3,T,10,-1,D,1,89211,1750,90967,91174,91175,578,<down>,<down>,1,1
107-4-3,T,11,1,D,2,91766,2250,94021,94227,94228,633,<down>,<down>,1,1
107-4-3,T,12,1,L,2,94873,2750,97629,97836,97836,843,<left>,<left>,1,1
107-4-3,T,13,-1,U,2,98696,2750,101451,101658,101659,629,<up>,<up>,1,1
107-4-3,T,14,-1,L,2,102301,3250,105557,105763,105764,726,<left>,<left>,1,1
107-4-3,T,15,1,D,1,106503,2250,108761,108969,108969,475,<down>,<down>,1,1
107-4-3,T,16,-1,R,2,109464,2750,112221,112429,112429,666,<right>,<right>,1,1
107-4-3,T,17,1,L,1,113112,2000,115117,115323,115324,509,<left>,<left>,1,1
107-4-3,T,18,-1,L,1,115842,3500,119348,119554,119554,514,<left>,<left>,1,1
107-4-3,T,19,1,D,1,120093,1500,121599,121805,121805,500,<down>,<down>,1,1
107-4-3,T,20,-1,R,2,122318,2000,124324,124530,124530,662,<right>,<right>,1,1
107-4-3,T,21,1,U,1,125202,2500,127707,127913,127914,530,<up>,<up>,1,1
107-4-3,T,22,1,D,2,128457,3500,131963,132169,132169,660,<down>,<down>,1,1
107-4-3,T,23,-1,D,1,132840,2000,134845,135051,135052,522,<down>,<down>,1,1
107-4-3,T,24,1,D,2,135588,1500,137093,137300,137300,586,<down>,<down>,1,1
107-4-3,T,25,1,D,2,137910,2750,140665,140872,140872,568,<down>,<down>,1,1
107-4-3,T,26,1,L,2,141459,2250,143715,143923,143923,593,<left>,<left>,1,1
107-4-3,T,27,1,D,2,144530,1500,146036,146243,146244,539,<down>,<down>,1,1
107-4-3,T,28,-1,D,2,146799,1500,148306,148512,148512,592,<down>,<down>,1,1
107-4-3,T,29,-1,R,1,149117,1750,150873,151079,151079,504,<right>,<right>,1,1
107-4-3,T,30,-1,D,2,151599,2500,154105,154311,154312,512,<down>,<down>,1,1
107-4-3,T,31,-1,D,1,154841,2000,156846,157053,157053,440,<down>,<down>,1,1
107-4-3,T,32,1,L,2,157521,3250,160778,160985,160985,606,<left>,<left>,1,1
107-4-3,T,33,-1,R,1,161606,3000,164612,164818,164818,467,<right>,<right>,1,1
107-4-3,T,34,1,R,2,165297,3250,168552,168758,168758,763,<right>,<right>,1,1
107-4-3,T,35,1,L,2,169531,2750,172286,172492,172493,648,<left>,<left>,1,1
107-4-3,T,36,1,D,1,173155,1500,174661,174868,174869,471,<down>,<down>,1,1
107-4-3,T,37,-1,U,2,175357,1500,176863,177069,177070,641,<up>,<up>,1,1
107-4-3,T,38,-1,R,1,177730,3250,180985,181191,181192,609,<right>,<right>,1,1
107-4-3,T,39,1,L,1,181811,2500,184317,184523,184523,647,<left>,<left>,1,1
107-4-3,T,40,-1,R,1,185181,2750,187936,188145,188145,580,<right>,<right>,1,1
107-4-3,T,41,1,R,1,188738,2500,191244,191450,191451,407,<right>,<right>,1,1
107-4-3,T,42,-1,D,1,191873,2250,194129,194335,194335,581,<down>,<down>,1,1
107-4-3,T,43,-1,L,1,194929,3250,198185,198391,198391,998,<left>,<left>,1,1
107-4-3,T,44,1,D,1,199405,3500,202910,203116,203116,510,<down>,<down>,1,1
107-4-3,T,45,1,L,1,203644,2250,205900,206107,206108,622,<left>,<left>,1,1
107-4-3,T,46,-1,U,1,206742,1500,208248,208455,208455,547,<up>,<up>,1,1
107-4-3,T,47,1,L,1,209012,3000,212018,212224,212224,578,<left>,<left>,1,1
107-4-3,T,48,-1,R,1,212813,2500,215319,215526,215526,491,<right>,<right>,1,1
107-4-3,T,49,1,L,1,216042,2250,218298,218504,218505,494,<left>,<left>,1,1
107-4-3,T,50,1,L,1,219015,3250,222270,222478,222479,438,<left>,<left>,1,1
