subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
103-4-3,P,0,1,L,2,6112,1750,7867,8374,8374,643,<left>,<left>,1,1
103-4-3,P,0,-1,R,2,9036,2750,11792,12299,12299,624,<right>,<right>,1,1
103-4-3,P,0,1,D,1,12940,1500,14445,14952,14952,584,<down>,<down>,1,1
103-4-3,P,0,1,R,2,15554,1750,17310,17817,17817,524,<right>,<right>,1,1
103-4-3,P,0,-1,L,1,18364,1750,20120,20627,20627,538,<left>,<left>,1,1
103-4-3,P,0,-1,R,1,21183,2750,23938,24444,24444,434,<right>,<left>,0,1
103-4-3,P,0,1,D,1,24898,2500,27403,27908,27909,616,<down>,<down>,1,1
103-4-3,P,0,1,L,1,28540,2750,31295,31801,31801,609,<left>,<left>,1,1
103-4-3,P,0,-1,D,1,35331,3250,38586,38792,38792,692,<down>,<down>,1,1
103-4-3,P,0,-1,R,1,39499,2000,41504,41711,41711,630,<right>,<right>,1,1
103-4-3,P,0,-1,L,2,42357,3500,45863,46069,46069,698,<left>,<left>,1,1
103-4-3,P,0,-1,L,1,46783,1750,48538,48745,48746,687,<left>,<left>,1,1
103-4-3,P,0,-1,D,2,49449,3500,52954,53161,53161,748,<down>,<down>,1,1
103-4-3,P,0,-1,L,1,53925,2500,56430,56635,56636,469,<left>,<left>,1,1
103-4-3,P,0,-1,D,2,57123,2750,59879,60086,60086,690,<down>,<down>,1,1
103-4-3,P,0,1,D,2,60790,1500,62296,62503,62503,642,<down>,<down>,1,1
103-4-3,T,1,-1,U,1,66598,2500,69104,69309,69309,708,<up>,<up>,1,1
103-4-3,T,2,-1,L,1,70030,2000,72036,72243,72244,590,<left>,<left>,1,1
103-4-3,T,3,-1,R,1,72854,2750,75608,75813,75814,593,<right>,<right>,1,1
103-4-3,T,4,-1,L,1,76424,3500,79930,80136,80136,573,<left>,<left>,1,1
103-4-3,T,5,-1,D,1,80720,3500,84224,84431,84432,723,<down>,<down>,1,1
103-4-3,T,6,1,R,1,85167,3000,88173,88380,88380,548,<right>,<right>,1,1
103-4-3,T,7,1,U,2,88940,1500,90445,90652,90653,670,<up>,<up>,1,1
103-4-3,T,8,1,D,2,91337,3250,94592,94798,94798,836,<down>,<down>,1,1
103-4-3,T,9,1,R,1,95649,2250,97905,98112,98112,570,<right>,<right>,1,1
103-4-3,T,10,1,L,1,98694,3500,102199,102406,102407,666,<left>,<left>,1,1
103-4-3,T,11,1,D,2,103086,2750,105841,106048,106048,957,<down>,<down>,1,1
103-4-3,T,12,1,R,2,107017,2000,109022,109229,109230,587,<right>,<right>,1,1
103-4-3,T,13,-1,R,1,109832,2000,111837,112044,112044,710,<right>,<right>,1,1
103-4-3,T,14,-1,U,1,112765,3000,115769,115975,115976,553,<up>,<up>,1,1
103-4-3,T,15,-1,U,1,116544,2500,119048,119253,119254,521,<up>,<up>,1,1
103-4-3,T,16,-1,U,1,119789,1500,121294,121500,121501,503,<up>,<up>,1,1
103-4-3,T,17,1,R,1,122015,3000,125021,125227,125228,453,<right>,<right>,1,1
103-4-3,T,18,1,U,1,125696,3000,128700,128908,128909,471,<up>,<up>,1,1
103-4-3,T,19,1,R,1,129393,2000,131397,131603,131604,473,<right>,<right>,1,1
103-4-3,T,20,1,L,1,132092,1750,133848,134054,134054,733,<left>,<left>,1,1
103-4-3,T,21,1,R,1,134800,2750,137555,137761,137761,583,<right>,<right>,1,1
103-4-3,T,22,-1,U,2,138354,2250,140609,140815,140815,532,<up>,<up>,1,1
103-4-3,T,23,1,U,2,141360,1500,142865,143072,143072,641,<up>,<up>,1,1
103-4-3,T,24,1,R,2,143727,2250,145981,146188,146189,533,<right>,<right>,1,1
103-4-3,T,25,1,U,1,146735,1500,148241,148447,148447,484,<up>,<up>,1,1
103-4-3,T,26,1,U,1,148955,1750,150711,150918,150918,419,<up>,<up>,1,1
103-4-3,T,27,1,U,2,151351,3250,154607,154813,154813,516,<up>,<up>,1,1
103-4-3,T,28,1,D,2,155343,2750,158099,158306,158307,789,<down>,<down>,1,1
103-4-3,T,29,-1,L,2,159108,2000,161112,161320,161320,568,<left>,<left>,1,1
103-4-3,T,30,1,R,2,161903,3500,165409,165615,165615,590,<right>,<right>,1,1
103-4-3,T,31,1,L,2,166219,3250,169474,169680,169680,788,<left>,<left>,1,1
103-4-3,T,32,-1,L,2,170481,2500,172986,173193,173193,551,<left>,<left>,1,1
103-4-3,T,33,-1,L,1,173757,1750,175511,175718,175718,494,<left>,<left>,1,1
103-4-3,T,34,-1,D,2,176227,1750,177983,178190,178190,859,<down>,<down>,1,1
103-4-3,T,35,-1,L,1,179062,1500,180566,180771,180772,586,<left>,<left>,1,1
103-4-3,T,36,-1,U,1,181371,1750,183126,183333,183333,541,<up>,<up>,1,1
103-4-3,T,37,1,D,1,183884,3500,187388,187594,187595,742,<down>,<down>,1,1
103-4-3,T,38,-1,L,2,188350,3250,191605,191811,191812,592,<left>,<left>,1,1
103-4-3,T,39,-1,L,2,192415,2750,195170,195377,195377,566,<left>,<left>,1,1
103-4-3,T,40,-1,R,2,195955,2750,198710,198917,198918,500,<right>,<left>,0,1
103-4-3,T,41,1,L,1,199433,2250,201689,201895,201896,685,<left>,<left>,1,1
103-4-3,T,42,-1,U,2,202595,2250,204850,205057,205057,586,<up>,<up>,1,1
103-4-3,T,43,-1,R,1,205655,3250,208911,209117,209118,602,<right>,<right>,1,1
103-4-3,T,44,-1,D,2,209733,3000,212737,212943,212944,1071,<down>,<down>,1,1
103-4-3,T,45,-1,U,2,214029,3000,217033,217239,217240,667,<up>,<up>,1,1
103-4-3,T,46,-1,R,1,217920,2750,220675,220882,220883,581,<right>,<right>,1,1
103-4-3,T,47,-1,D,1,221476,3250,224733,224939,224940,1002,<down>,<down>,1,1
103-4-3,T,48,1,U,1,225953,1500,227459,227665,227666,633,<up>,<up>,1,1
103-4-3,T,49,1,U,2,228313,3250,231568,231775,231775,620,<up>,<up>,1,1
103-4-3,T,50,-1,R,2,232409,2750,235163,235368,235369,687,<right>,<right>,1,1
