subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
100-1-3,4,1,PRACTICE,-25,1,4,0,0,56817,2,743,1,NA,0,0,0
100-1-3,4,1,PRACTICE,-24,1,3,1,0,58407,1,740,1,NA,0,0,0
100-1-3,4,1,PRACTICE,-23,1,2,0,1,60210,2,572,1,NA,0,0,0
100-1-3,4,1,PRACTICE,-22,1,1,1,1,61629,1,585,1,NA,0,0,0
100-1-3,4,1,PRACTICE,-21,1,2,0,1,63148,2,521,1,NA,0,0,0
100-1-3,4,1,PRACTICE,-20,1,1,1,1,64639,1,452,1,NA,0,0,0
100-1-3,4,1,PRACTICE,-19,1,4,0,0,65971,2,418,1,NA,0,0,0
100-1-3,4,1,PRACTICE,-18,1,3,1,0,67542,1,370,1,NA,0,0,0
100-1-3,4,1,TEST,1,1,1,1,1,68890,1,430,1,NA,0,0,0
100-1-3,4,1,TEST,2,1,4,0,0,70194,2,422,1,NA,0,0,0
100-1-3,4,1,TEST,3,1,3,1,0,71505,1,397,1,NA,0,0,0
100-1-3,4,1,TEST,4,1,2,0,1,72982,2,375,1,NA,0,0,0
100-1-3,4,1,TEST,5,1,3,1,0,74396,1,362,1,NA,0,0,0
100-1-3,4,1,TEST,6,1,4,0,0,75751,2,394,1,NA,0,0,0
100-1-3,4,1,TEST,7,1,1,1,1,77189,1,342,1,NA,0,0,0
100-1-3,4,1,TEST,8,1,2,0,1,78745,2,406,1,NA,0,0,0
100-1-3,4,1,TEST,9,1,3,1,0,80484,1,394,1,NA,0,0,0
100-1-3,4,1,TEST,10,1,1,1,1,81991,1,407,1,NA,0,0,0
100-1-3,4,1,TEST,11,1,4,0,0,83432,2,397,1,NA,0,0,0
100-1-3,4,1,TEST,12,1,2,0,1,85027,2,639,1,NA,0,0,0
100-1-3,4,1,TEST,13,1,4,0,0,86646,2,594,1,NA,0,0,0
100-1-3,4,1,TEST,14,1,1,1,1,88573,1,447,1,NA,0,0,0
100-1-3,4,1,TEST,15,1,2,0,1,89871,2,478,1,NA,0,0,0
100-1-3,4,1,TEST,16,1,3,1,0,91238,1,411,1,NA,0,0,0
100-1-3,4,1,TEST,17,1,1,1,1,92907,1,389,1,NA,0,0,0
100-1-3,4,1,TEST,18,1,2,0,1,94484,2,405,1,NA,0,0,0
100-1-3,4,1,TEST,19,1,3,1,0,95956,1,349,1,NA,0,0,0
100-1-3,4,1,TEST,20,1,4,0,0,97604,2,413,1,NA,0,0,0
100-1-3,4,1,TEST,21,1,2,0,1,99182,2,500,1,NA,0,0,0
100-1-3,4,1,TEST,22,1,4,0,0,100915,2,480,1,NA,0,0,0
100-1-3,4,1,TEST,23,1,3,1,0,102521,1,352,1,NA,0,0,0
100-1-3,4,1,TEST,24,1,1,1,1,103900,1,424,1,NA,0,0,0
100-1-3,4,1,TEST,25,1,4,0,0,105619,2,416,1,NA,0,0,0
100-1-3,4,2,PRACTICE,-25,2,4,0,0,116349,NA,0,0,0,1016,1,0
100-1-3,4,2,PRACTICE,-24,2,1,1,1,118311,NA,0,0,9,572,1,0
100-1-3,4,2,PRACTICE,-23,2,2,0,1,120129,NA,0,0,9,497,1,0
100-1-3,4,2,PRACTICE,-22,2,3,1,0,121671,NA,0,0,0,410,1,0
100-1-3,4,2,PRACTICE,-21,2,1,1,1,123131,NA,0,0,9,438,1,0
100-1-3,4,2,PRACTICE,-20,2,2,0,1,124634,NA,0,0,9,448,1,0
100-1-3,4,2,PRACTICE,-19,2,3,1,0,126038,NA,0,0,0,352,1,0
100-1-3,4,2,PRACTICE,-18,2,4,0,0,127551,NA,0,0,0,465,1,0
100-1-3,4,2,TEST,1,2,4,0,0,129071,NA,0,0,0,486,1,0
100-1-3,4,2,TEST,2,2,1,1,1,130756,NA,0,0,9,531,1,0
100-1-3,4,2,TEST,3,2,2,0,1,132293,NA,0,0,9,441,1,0
100-1-3,4,2,TEST,4,2,3,1,0,133628,NA,0,0,0,361,1,0
100-1-3,4,2,TEST,5,2,2,0,1,135025,NA,0,0,0,383,0,0
100-1-3,4,2,TEST,6,2,1,1,1,137219,NA,0,0,9,517,1,0
100-1-3,4,2,TEST,7,2,4,0,0,139031,NA,0,0,0,440,1,0
100-1-3,4,2,TEST,8,2,3,1,0,140412,NA,0,0,0,467,1,0
100-1-3,4,2,TEST,9,2,2,0,1,141828,NA,0,0,9,442,1,0
100-1-3,4,2,TEST,10,2,1,1,1,143403,NA,0,0,9,448,1,0
100-1-3,4,2,TEST,11,2,4,0,0,144833,NA,0,0,0,382,1,0
100-1-3,4,2,TEST,12,2,3,1,0,146125,NA,0,0,0,370,1,0
100-1-3,4,2,TEST,13,2,1,1,1,147388,NA,0,0,9,431,1,0
100-1-3,4,2,TEST,14,2,3,1,0,148667,NA,0,0,0,355,1,0
100-1-3,4,2,TEST,15,2,4,0,0,149855,NA,0,0,0,394,1,0
100-1-3,4,2,TEST,16,2,2,0,1,151158,NA,0,0,9,410,1,0
