subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
204-2-3,P,0,1,U,2,4409,1750,6164,6671,6672,512,<up>,<up>,1,1
204-2-3,P,0,-1,D,2,7210,1750,8965,9471,9472,478,<down>,<up>,0,1
204-2-3,P,0,1,R,2,9975,3500,13480,13985,13986,582,<right>,<right>,1,1
204-2-3,P,0,-1,U,2,14587,3500,18094,18600,18601,605,<up>,<up>,1,1
204-2-3,P,0,1,D,1,19224,3250,22480,22986,22987,718,<down>,<down>,1,1
204-2-3,P,0,-1,U,1,23727,2750,26482,26989,26990,435,<up>,<up>,1,1
204-2-3,P,0,1,U,2,27447,2750,30202,30708,30709,598,<up>,<up>,1,1
204-2-3,P,0,1,R,2,31327,2500,33832,34339,34339,674,<right>,<right>,1,1
204-2-3,P,0,-1,R,1,37333,2000,39338,39545,39545,480,<right>,<right>,1,1
204-2-3,P,0,1,U,2,40044,2500,42551,42757,42757,674,<up>,<up>,1,1
204-2-3,P,0,1,D,1,43442,3500,46948,47155,47155,694,<down>,<down>,1,1
204-2-3,P,0,-1,U,1,47863,3500,51369,51575,51576,499,<up>,<up>,1,1
204-2-3,P,0,-1,R,1,52091,2000,54096,54302,54303,528,<right>,<right>,1,1
204-2-3,P,0,1,L,1,54849,3250,58104,58310,58311,376,<left>,<right>,0,1
204-2-3,P,0,1,U,2,58703,1500,60208,60414,60415,503,<up>,<up>,1,1
204-2-3,P,0,1,R,1,60934,3500,64439,64646,64646,591,<right>,<right>,1,1
204-2-3,T,1,-1,L,2,68302,2000,70308,70514,70514,603,<left>,<left>,1,1
204-2-3,T,2,1,R,2,71131,3000,74137,74343,74343,579,<right>,<right>,1,1
204-2-3,T,3,1,R,1,74938,2750,77694,77900,77901,553,<right>,<right>,1,1
204-2-3,T,4,-1,L,1,78472,1500,79978,80185,80185,453,<left>,<left>,1,1
204-2-3,T,5,1,D,2,80651,2000,82656,82863,82864,518,<down>,<up>,0,1
204-2-3,T,6,-1,L,2,83399,1500,84905,85111,85112,625,<left>,<left>,1,1
204-2-3,T,7,1,U,1,85753,2500,88258,88464,88465,486,<up>,<up>,1,1
204-2-3,T,8,1,D,1,88971,2750,91727,91933,91934,583,<down>,<down>,1,1
204-2-3,T,9,1,R,1,92537,2750,95293,95499,95499,610,<right>,<right>,1,1
204-2-3,T,10,1,U,1,96130,3000,99135,99341,99342,695,<up>,<up>,1,1
204-2-3,T,11,1,D,1,100053,2500,102559,102765,102765,535,<down>,<down>,1,1
204-2-3,T,12,1,R,2,103314,1750,105070,105276,105276,683,<right>,<right>,1,1
204-2-3,T,13,-1,U,2,105974,1750,107730,107937,107937,774,<up>,<up>,1,1
204-2-3,T,14,-1,D,2,108723,2500,111228,111436,111437,961,<down>,<down>,1,1
204-2-3,T,15,-1,U,1,112417,3000,115422,115628,115629,713,<up>,<up>,1,1
204-2-3,T,16,1,L,2,116351,2250,118606,118812,118812,767,<left>,<left>,1,1
204-2-3,T,17,-1,D,1,119593,1500,121099,121307,121308,646,<down>,<down>,1,1
204-2-3,T,18,-1,D,1,121966,2750,124722,124929,124929,684,<down>,<down>,1,1
204-2-3,T,19,-1,U,1,125631,2750,128386,128593,128593,654,<up>,<up>,1,1
204-2-3,T,20,-1,R,1,129262,3500,132768,132974,132975,515,<right>,<left>,0,1
204-2-3,T,21,-1,U,2,133505,2000,135511,135717,135718,712,<up>,<up>,1,1
204-2-3,T,22,1,R,2,136450,3250,139705,139914,139914,618,<right>,<right>,1,1
204-2-3,T,23,-1,L,2,140550,3000,143556,143762,143763,636,<left>,<left>,1,1
204-2-3,T,24,1,R,2,144413,3000,147418,147624,147624,604,<right>,<right>,1,1
204-2-3,T,25,1,D,1,148246,1500,149752,149959,149959,609,<down>,<down>,1,1
204-2-3,T,26,-1,D,1,150578,1500,152084,152290,152291,460,<down>,<down>,1,1
204-2-3,T,27,-1,D,2,152774,1500,154280,154486,154486,465,<down>,<down>,1,1
204-2-3,T,28,-1,D,1,154963,1500,156469,156675,156675,428,<down>,<down>,1,1
204-2-3,T,29,1,U,1,157115,2750,159871,160078,160078,685,<up>,<up>,1,1
204-2-3,T,30,1,D,2,160775,3000,163780,163986,163987,845,<down>,<down>,1,1
