subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
114-1-1,4,1,PRACTICE,-25,1,4,0,0,54717,NA,0,0,NA,0,0,1
114-1-1,4,1,PRACTICE,-24,1,1,1,1,61174,1,1327,1,NA,0,0,0
114-1-1,4,1,PRACTICE,-23,1,2,0,1,63430,2,839,1,NA,0,0,0
114-1-1,4,1,PRACTICE,-22,1,3,1,0,65162,1,632,1,NA,0,0,0
114-1-1,4,1,PRACTICE,-21,1,1,1,1,66879,1,559,1,NA,0,0,0
114-1-1,4,1,PRACTICE,-20,1,2,0,1,68337,2,494,1,NA,0,0,0
114-1-1,4,1,PRACTICE,-19,1,4,0,0,69965,2,568,1,NA,0,0,0
114-1-1,4,1,PRACTICE,-18,1,3,1,0,71643,1,693,1,NA,0,0,0
114-1-1,4,1,TEST,1,1,1,1,1,73563,1,500,1,NA,0,0,0
114-1-1,4,1,TEST,2,1,2,0,1,75243,2,476,1,NA,0,0,0
114-1-1,4,1,TEST,3,1,3,1,0,76997,1,624,1,NA,0,0,0
114-1-1,4,1,TEST,4,1,4,0,0,78527,2,491,1,NA,0,0,0
114-1-1,4,1,TEST,5,1,3,1,0,80175,1,376,1,NA,0,0,0
114-1-1,4,1,TEST,6,1,2,0,1,81568,2,401,1,NA,0,0,0
114-1-1,4,1,TEST,7,1,1,1,1,82818,1,608,1,NA,0,0,0
114-1-1,4,1,TEST,8,1,4,0,0,84575,2,466,1,NA,0,0,0
114-1-1,4,1,TEST,9,1,1,1,1,86031,1,481,1,NA,0,0,0
114-1-1,4,1,TEST,10,1,3,1,0,87470,1,551,1,NA,0,0,0
114-1-1,4,1,TEST,11,1,4,0,0,89194,2,457,1,NA,0,0,0
114-1-1,4,1,TEST,12,1,2,0,1,90798,2,417,1,NA,0,0,0
114-1-1,4,1,TEST,13,1,1,1,1,92463,1,380,1,NA,0,0,0
114-1-1,4,1,TEST,14,1,4,0,0,93837,2,421,1,NA,0,0,0
114-1-1,4,1,TEST,15,1,2,0,1,95206,2,479,1,NA,0,0,0
114-1-1,4,1,TEST,16,1,3,1,0,96777,1,406,1,NA,0,0,0
114-1-1,4,1,TEST,17,1,2,0,1,98361,2,316,1,NA,0,0,0
114-1-1,4,1,TEST,18,1,1,1,1,99788,1,378,1,NA,0,0,0
114-1-1,4,1,TEST,19,1,3,1,0,101032,1,537,1,NA,0,0,0
114-1-1,4,1,TEST,20,1,4,0,0,102885,2,313,1,NA,0,0,0
114-1-1,4,1,TEST,21,1,3,1,0,104092,1,494,1,NA,0,0,0
114-1-1,4,1,TEST,22,1,1,1,1,105470,1,506,1,NA,0,0,0
114-1-1,4,1,TEST,23,1,2,0,1,107038,1,415,0,NA,0,0,0
114-1-1,4,1,TEST,24,1,4,0,0,108881,2,498,1,NA,0,0,0
114-1-1,4,1,TEST,25,1,2,0,1,110621,2,550,1,NA,0,0,0
114-1-1,4,2,PRACTICE,-25,2,2,0,1,117727,NA,0,0,0,953,0,0
114-1-1,4,2,PRACTICE,-24,2,4,0,0,120075,NA,0,0,0,2647,1,0
114-1-1,4,2,PRACTICE,-23,2,1,1,1,123720,NA,0,0,9,664,1,0
114-1-1,4,2,PRACTICE,-22,2,3,1,0,125569,NA,0,0,0,714,1,0
114-1-1,4,2,PRACTICE,-21,2,1,1,1,127361,NA,0,0,9,633,1,0
114-1-1,4,2,PRACTICE,-20,2,3,1,0,129048,NA,0,0,0,489,1,0
114-1-1,4,2,PRACTICE,-19,2,4,0,0,130398,NA,0,0,0,572,1,0
114-1-1,4,2,PRACTICE,-18,2,2,0,1,132283,NA,0,0,9,476,1,0
114-1-1,4,2,TEST,1,2,3,1,0,134065,NA,0,0,0,321,1,0
114-1-1,4,2,TEST,2,2,2,0,1,135593,NA,0,0,9,432,1,0
114-1-1,4,2,TEST,3,2,1,1,1,136859,NA,0,0,9,608,1,0
114-1-1,4,2,TEST,4,2,4,0,0,138317,NA,0,0,0,536,1,0
114-1-1,4,2,TEST,5,2,3,1,0,140134,NA,0,0,0,500,1,0
114-1-1,4,2,TEST,6,2,4,0,0,141960,NA,0,0,0,416,1,0
114-1-1,4,2,TEST,7,2,1,1,1,143445,NA,0,0,9,504,1,0
114-1-1,4,2,TEST,8,2,2,0,1,145243,NA,0,0,9,499,1,0
114-1-1,4,2,TEST,9,2,1,1,1,146577,NA,0,0,9,612,1,0
114-1-1,4,2,TEST,10,2,3,1,0,148298,NA,0,0,0,671,1,0
114-1-1,4,2,TEST,11,2,2,0,1,150055,NA,0,0,9,649,1,0
114-1-1,4,2,TEST,12,2,4,0,0,151678,NA,0,0,0,500,1,0
114-1-1,4,2,TEST,13,2,1,1,1,153178,NA,0,0,9,514,1,0
114-1-1,4,2,TEST,14,2,2,0,1,154851,NA,0,0,9,489,1,0
114-1-1,4,2,TEST,15,2,3,1,0,156617,NA,0,0,0,352,1,0
114-1-1,4,2,TEST,16,2,4,0,0,157877,NA,0,0,0,570,1,0
114-1-1,4,2,TEST,17,2,1,1,1,159440,NA,0,0,9,424,1,0
114-1-1,4,2,TEST,18,2,2,0,1,161157,NA,0,0,9,444,1,0
114-1-1,4,2,TEST,19,2,3,1,0,162651,NA,0,0,0,495,1,0
114-1-1,4,2,TEST,20,2,4,0,0,164247,NA,0,0,0,414,1,0
114-1-1,4,2,TEST,21,2,2,0,1,165520,NA,0,0,9,464,1,0
114-1-1,4,2,TEST,22,2,1,1,1,166923,NA,0,0,9,422,1,0
114-1-1,4,2,TEST,23,2,3,1,0,168479,NA,0,0,0,424,1,0
114-1-1,4,2,TEST,24,2,4,0,0,169866,NA,0,0,0,432,1,0
114-1-1,4,2,TEST,25,2,3,1,0,171595,NA,0,0,0,304,1,0
114-1-1,4,3,PRACTICE,-25,3,3,1,0,182519,1,812,1,0,806,1,0
114-1-1,4,3,PRACTICE,-24,3,2,0,1,184528,2,412,1,9,420,1,0
114-1-1,4,3,PRACTICE,-23,3,1,1,1,186206,1,470,1,9,466,1,0
114-1-1,4,3,PRACTICE,-22,3,4,0,0,187946,2,316,1,0,310,1,0
114-1-1,4,3,PRACTICE,-21,3,2,0,1,189527,2,443,1,9,448,1,0
114-1-1,4,3,PRACTICE,-20,3,1,1,1,191071,1,436,1,9,432,1,0
114-1-1,4,3,PRACTICE,-19,3,3,1,0,192695,1,783,1,0,847,1,0
114-1-1,4,3,PRACTICE,-18,3,4,0,0,194789,2,611,1,0,593,1,0
114-1-1,4,3,TEST,1,3,1,1,1,196456,1,444,1,9,456,1,0
114-1-1,4,3,TEST,2,3,4,0,0,197906,2,437,1,0,441,1,0
114-1-1,4,3,TEST,3,3,3,1,0,199196,1,634,1,0,624,1,0
114-1-1,4,3,TEST,4,3,2,0,1,201104,2,510,1,9,520,1,0
114-1-1,4,3,TEST,5,3,3,1,0,202915,1,492,1,0,478,1,0
114-1-1,4,3,TEST,6,3,2,0,1,204719,2,378,1,9,374,1,0
114-1-1,4,3,TEST,7,3,1,1,1,206024,1,579,1,9,591,1,0
114-1-1,4,3,TEST,8,3,4,0,0,207740,2,343,1,0,339,1,0
114-1-1,4,3,TEST,9,3,1,1,1,208970,1,508,1,9,512,1,0
114-1-1,4,3,TEST,10,3,2,0,1,210801,2,713,1,9,727,1,0
114-1-1,4,3,TEST,11,3,4,0,0,212379,2,566,1,0,530,1,0
114-1-1,4,3,TEST,12,3,3,1,0,214054,1,585,1,0,592,1,0
114-1-1,4,3,TEST,13,3,1,1,1,215601,1,602,1,9,607,1,0
114-1-1,4,3,TEST,14,3,4,0,0,217515,2,620,1,0,597,1,0
114-1-1,4,3,TEST,15,3,2,0,1,219175,2,552,1,9,544,1,0
114-1-1,4,3,TEST,16,3,3,1,0,221044,1,563,1,0,560,1,0
114-1-1,4,3,TEST,17,3,2,0,1,222940,2,386,1,9,389,1,0
114-1-1,4,3,TEST,18,3,3,1,0,224481,1,654,1,0,624,1,0
114-1-1,4,3,TEST,19,3,1,1,1,226162,1,535,1,9,550,1,0
