subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
203-3-3,4,1,PRACTICE,-25,1,2,0,1,8586,2,426,1,NA,0,0,0
203-3-3,4,1,PRACTICE,-24,1,3,1,0,10212,1,318,1,NA,0,0,0
203-3-3,4,1,PRACTICE,-23,1,1,1,1,11476,1,450,1,NA,0,0,0
203-3-3,4,1,PRACTICE,-22,1,4,0,0,13220,2,375,1,NA,0,0,0
203-3-3,4,1,PRACTICE,-21,1,1,1,1,14795,1,291,1,NA,0,0,0
203-3-3,4,1,PRACTICE,-20,1,4,0,0,16352,2,355,1,NA,0,0,0
203-3-3,4,1,PRACTICE,-19,1,3,1,0,17712,1,395,1,NA,0,0,0
203-3-3,4,1,PRACTICE,-18,1,2,0,1,19406,2,406,1,NA,0,0,0
203-3-3,4,1,TEST,1,1,1,1,1,20972,1,396,1,NA,0,0,0
203-3-3,4,1,TEST,2,1,2,0,1,22658,2,356,1,NA,0,0,0
203-3-3,4,1,TEST,3,1,3,1,0,24309,1,423,1,NA,0,0,0
203-3-3,4,1,TEST,4,1,4,0,0,25686,2,473,1,NA,0,0,0
203-3-3,4,1,TEST,5,1,1,1,1,27332,1,276,1,NA,0,0,0
203-3-3,4,1,TEST,6,1,3,1,0,28888,1,527,1,NA,0,0,0
203-3-3,4,1,TEST,7,1,4,0,0,30677,2,604,1,NA,0,0,0
203-3-3,4,1,TEST,8,1,2,0,1,32203,2,480,1,NA,0,0,0
203-3-3,4,1,TEST,9,1,4,0,0,33546,2,441,1,NA,0,0,0
203-3-3,4,1,TEST,10,1,1,1,1,35316,1,367,1,NA,0,0,0
203-3-3,4,1,TEST,11,1,3,1,0,36875,1,507,1,NA,0,0,0
203-3-3,4,1,TEST,12,1,2,0,1,38581,2,534,1,NA,0,0,0
203-3-3,4,1,TEST,13,1,1,1,1,40132,1,350,1,NA,0,0,0
203-3-3,4,1,TEST,14,1,3,1,0,41382,1,442,1,NA,0,0,0
203-3-3,4,1,TEST,15,1,4,0,0,42688,2,430,1,NA,0,0,0
203-3-3,4,1,TEST,16,1,2,0,1,44179,2,448,1,NA,0,0,0
203-3-3,4,1,TEST,17,1,3,1,0,45762,2,317,0,NA,0,0,0
203-3-3,4,1,TEST,18,1,2,0,1,47417,2,458,1,NA,0,0,0
203-3-3,4,1,TEST,19,1,1,1,1,48861,1,292,1,NA,0,0,0
203-3-3,4,1,TEST,20,1,4,0,0,50113,2,374,1,NA,0,0,0
203-3-3,4,1,TEST,21,1,1,1,1,51459,1,383,1,NA,0,0,0
203-3-3,4,1,TEST,22,1,2,0,1,53121,2,441,1,NA,0,0,0
203-3-3,4,1,TEST,23,1,4,0,0,54776,2,535,1,NA,0,0,0
203-3-3,4,1,TEST,24,1,3,1,0,56225,1,426,1,NA,0,0,0
203-3-3,4,1,TEST,25,1,4,0,0,57877,2,321,1,NA,0,0,0
203-3-3,4,2,PRACTICE,-25,2,4,0,0,63211,NA,0,0,0,374,1,0
203-3-3,4,2,PRACTICE,-24,2,3,1,0,64480,NA,0,0,0,344,1,0
203-3-3,4,2,PRACTICE,-23,2,1,1,1,66108,NA,0,0,0,256,0,0
203-3-3,4,2,PRACTICE,-22,2,2,0,1,68080,NA,0,0,9,409,1,0
203-3-3,4,2,PRACTICE,-21,2,1,1,1,69478,NA,0,0,9,398,1,0
203-3-3,4,2,PRACTICE,-20,2,2,0,1,70989,NA,0,0,9,403,1,0
203-3-3,4,2,PRACTICE,-19,2,4,0,0,72570,NA,0,0,0,332,1,0
203-3-3,4,2,PRACTICE,-18,2,3,1,0,74059,NA,0,0,0,399,1,0
203-3-3,4,2,TEST,1,2,4,0,0,75501,NA,0,0,0,462,1,0
203-3-3,4,2,TEST,2,2,3,1,0,77145,NA,0,0,0,355,1,0
203-3-3,4,2,TEST,3,2,1,1,1,78802,NA,0,0,9,298,1,0
203-3-3,4,2,TEST,4,2,2,0,1,80379,NA,0,0,9,431,1,0
203-3-3,4,2,TEST,5,2,4,0,0,82118,NA,0,0,0,371,1,0
203-3-3,4,2,TEST,6,2,3,1,0,83655,NA,0,0,0,381,1,0
203-3-3,4,2,TEST,7,2,2,0,1,85121,NA,0,0,9,398,1,0
203-3-3,4,2,TEST,8,2,1,1,1,86695,NA,0,0,9,482,1,0
203-3-3,4,2,TEST,9,2,4,0,0,88347,NA,0,0,0,380,1,0
203-3-3,4,2,TEST,10,2,2,0,1,89865,NA,0,0,9,408,1,0
203-3-3,4,2,TEST,11,2,1,1,1,91521,NA,0,0,9,444,1,0
203-3-3,4,2,TEST,12,2,3,1,0,92973,NA,0,0,0,415,1,0
203-3-3,4,2,TEST,13,2,4,0,0,94694,NA,0,0,0,488,1,0
203-3-3,4,2,TEST,14,2,1,1,1,96079,NA,0,0,9,406,1,0
203-3-3,4,2,TEST,15,2,2,0,1,97776,NA,0,0,9,372,1,0
203-3-3,4,2,TEST,16,2,3,1,0,99159,NA,0,0,9,385,0,0
203-3-3,4,2,TEST,17,2,1,1,1,101257,NA,0,0,9,466,1,0
203-3-3,4,2,TEST,18,2,4,0,0,102809,NA,0,0,0,374,1,0
203-3-3,4,2,TEST,19,2,2,0,1,104253,NA,0,0,9,1146,1,0
203-3-3,4,2,TEST,20,2,3,1,0,106301,NA,0,0,0,321,1,0
203-3-3,4,2,TEST,21,2,4,0,0,107661,NA,0,0,0,395,1,0
203-3-3,4,2,TEST,22,2,1,1,1,109120,NA,0,0,9,527,1,0
203-3-3,4,2,TEST,23,2,2,0,1,110502,NA,0,0,9,538,1,0
203-3-3,4,2,TEST,24,2,3,1,0,112154,NA,0,0,0,548,1,0
203-3-3,4,2,TEST,25,2,4,0,0,113712,NA,0,0,0,447,1,0
203-3-3,4,3,PRACTICE,-25,3,1,1,1,120435,1,571,1,9,575,1,0
203-3-3,4,3,PRACTICE,-24,3,4,0,0,122278,2,429,1,0,401,1,0
