subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
203-3-4,4,1,PRACTICE,-25,1,2,0,1,8695,2,425,1,NA,0,0,0
203-3-4,4,1,PRACTICE,-24,1,4,0,0,10199,2,382,1,NA,0,0,0
203-3-4,4,1,PRACTICE,-23,1,1,1,1,11735,1,320,1,NA,0,0,0
203-3-4,4,1,PRACTICE,-22,1,3,1,0,13331,1,493,1,NA,0,0,0
203-3-4,4,1,PRACTICE,-21,1,3,1,0,14924,1,472,1,NA,0,0,0
203-3-4,4,1,PRACTICE,-20,1,1,1,1,16473,1,408,1,NA,0,0,0
203-3-4,4,1,PRACTICE,-19,1,2,0,1,17918,2,401,1,NA,0,0,0
203-3-4,4,1,PRACTICE,-18,1,4,0,0,19311,2,428,1,NA,0,0,0
203-3-4,4,1,TEST,1,1,1,1,1,20585,1,306,1,NA,0,0,0
203-3-4,4,1,TEST,2,1,2,0,1,22082,2,440,1,NA,0,0,0
203-3-4,4,1,TEST,3,1,4,0,0,23527,2,410,1,NA,0,0,0
203-3-4,4,1,TEST,4,1,3,1,0,25021,1,262,1,NA,0,0,0
203-3-4,4,1,TEST,5,1,2,0,1,26191,2,411,1,NA,0,0,0
203-3-4,4,1,TEST,6,1,4,0,0,27639,2,376,1,NA,0,0,0
203-3-4,4,1,TEST,7,1,1,1,1,29191,1,288,1,NA,0,0,0
203-3-4,4,1,TEST,8,1,3,1,0,30428,1,466,1,NA,0,0,0
203-3-4,4,1,TEST,9,1,4,0,0,31963,2,329,1,NA,0,0,0
203-3-4,4,1,TEST,10,1,2,0,1,33441,1,240,0,NA,0,0,0
203-3-4,4,1,TEST,11,1,3,1,0,35276,1,486,1,NA,0,0,0
203-3-4,4,1,TEST,12,1,1,1,1,36606,1,474,1,NA,0,0,0
203-3-4,4,1,TEST,13,1,2,0,1,38229,2,334,1,NA,0,0,0
203-3-4,4,1,TEST,14,1,3,1,0,39516,1,366,1,NA,0,0,0
203-3-4,4,1,TEST,15,1,4,0,0,40948,2,390,1,NA,0,0,0
203-3-4,4,1,TEST,16,1,1,1,1,42244,1,488,1,NA,0,0,0
203-3-4,4,1,TEST,17,1,2,0,1,43572,2,419,1,NA,0,0,0
203-3-4,4,1,TEST,18,1,4,0,0,45320,2,433,1,NA,0,0,0
203-3-4,4,1,TEST,19,1,3,1,0,46968,1,473,1,NA,0,0,0
203-3-4,4,1,TEST,20,1,1,1,1,48494,1,628,1,NA,0,0,0
203-3-4,4,1,TEST,21,1,4,0,0,50394,2,344,1,NA,0,0,0
203-3-4,4,1,TEST,22,1,3,1,0,51806,1,347,1,NA,0,0,0
203-3-4,4,1,TEST,23,1,2,0,1,53256,2,405,1,NA,0,0,0
203-3-4,4,1,TEST,24,1,1,1,1,54825,1,548,1,NA,0,0,0
203-3-4,4,1,TEST,25,1,4,0,0,56640,2,378,1,NA,0,0,0
203-3-4,4,2,PRACTICE,-25,2,2,0,1,61722,NA,0,0,9,527,1,0
203-3-4,4,2,PRACTICE,-24,2,3,1,0,63288,NA,0,0,0,329,1,0
203-3-4,4,2,PRACTICE,-23,2,1,1,1,64558,NA,0,0,9,354,1,0
203-3-4,4,2,PRACTICE,-22,2,4,0,0,65862,NA,0,0,0,302,1,0
203-3-4,4,2,PRACTICE,-21,2,3,1,0,67443,NA,0,0,0,378,1,0
203-3-4,4,2,PRACTICE,-20,2,1,1,1,68787,NA,0,0,9,320,1,0
203-3-4,4,2,PRACTICE,-19,2,4,0,0,69979,NA,0,0,0,420,1,0
203-3-4,4,2,PRACTICE,-18,2,2,0,1,71504,NA,0,0,9,235,1,0
203-3-4,4,2,TEST,1,2,1,1,1,73020,NA,0,0,0,236,0,0
203-3-4,4,2,TEST,2,2,3,1,0,74907,NA,0,0,0,338,1,0
203-3-4,4,2,TEST,3,2,2,0,1,76286,NA,0,0,9,316,1,0
203-3-4,4,2,TEST,4,2,4,0,0,77677,NA,0,0,0,252,1,0
203-3-4,4,2,TEST,5,2,2,0,1,78970,NA,0,0,9,336,1,0
203-3-4,4,2,TEST,6,2,4,0,0,80424,NA,0,0,9,402,0,0
203-3-4,4,2,TEST,7,2,1,1,1,82408,NA,0,0,9,517,1,0
203-3-4,4,2,TEST,8,2,3,1,0,84042,NA,0,0,0,333,1,0
203-3-4,4,2,TEST,9,2,2,0,1,85394,NA,0,0,9,375,1,0
203-3-4,4,2,TEST,10,2,1,1,1,86890,NA,0,0,9,400,1,0
203-3-4,4,2,TEST,11,2,4,0,0,88365,NA,0,0,0,314,1,0
203-3-4,4,2,TEST,12,2,3,1,0,89824,NA,0,0,0,390,1,0
203-3-4,4,2,TEST,13,2,1,1,1,91468,NA,0,0,9,444,1,0
203-3-4,4,2,TEST,14,2,3,1,0,92838,NA,0,0,0,454,1,0
203-3-4,4,2,TEST,15,2,2,0,1,94146,NA,0,0,9,490,1,0
203-3-4,4,2,TEST,16,2,4,0,0,95754,NA,0,0,0,387,1,0
203-3-4,4,2,TEST,17,2,3,1,0,97421,NA,0,0,0,388,1,0
203-3-4,4,2,TEST,18,2,2,0,1,98682,NA,0,0,9,551,1,0
203-3-4,4,2,TEST,19,2,1,1,1,100522,NA,0,0,9,578,1,0
203-3-4,4,2,TEST,20,2,4,0,0,102041,NA,0,0,0,340,1,0
203-3-4,4,2,TEST,21,2,3,1,0,103429,NA,0,0,9,323,0,0
203-3-4,4,2,TEST,22,2,2,0,1,105191,NA,0,0,9,441,1,0
203-3-4,4,2,TEST,23,2,1,1,1,106841,NA,0,0,9,470,1,0
203-3-4,4,2,TEST,24,2,4,0,0,108401,NA,0,0,0,422,1,0
203-3-4,4,2,TEST,25,2,1,1,1,109870,NA,0,0,9,500,1,0
