subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
107-1-2,4,1,PRACTICE,-25,1,2,0,1,14993,2,600,1,NA,0,0,0
107-1-2,4,1,PRACTICE,-24,1,3,1,0,16476,1,380,1,NA,0,0,0
107-1-2,4,1,PRACTICE,-23,1,1,1,1,18152,1,521,1,NA,0,0,0
107-1-2,4,1,PRACTICE,-22,1,4,0,0,19885,2,424,1,NA,0,0,0
107-1-2,4,1,PRACTICE,-21,1,4,0,0,21529,2,529,1,NA,0,0,0
107-1-2,4,1,PRACTICE,-20,1,3,1,0,23018,1,426,1,NA,0,0,0
107-1-2,4,1,PRACTICE,-19,1,2,0,1,24585,2,310,1,NA,0,0,0
107-1-2,4,1,PRACTICE,-18,1,1,1,1,25985,1,330,1,NA,0,0,0
107-1-2,4,1,TEST,1,1,2,0,1,27190,2,526,1,NA,0,0,0
107-1-2,4,1,TEST,2,1,3,1,0,28806,1,360,1,NA,0,0,0
107-1-2,4,1,TEST,3,1,1,1,1,30285,2,318,0,NA,0,0,0
107-1-2,4,1,TEST,4,1,4,0,0,32250,2,579,1,NA,0,0,0
107-1-2,4,1,TEST,5,1,1,1,1,33896,1,419,1,NA,0,0,0
107-1-2,4,1,TEST,6,1,3,1,0,35207,1,500,1,NA,0,0,0
107-1-2,4,1,TEST,7,1,2,0,1,36871,2,342,1,NA,0,0,0
107-1-2,4,1,TEST,8,1,4,0,0,38510,2,472,1,NA,0,0,0
107-1-2,4,1,TEST,9,1,1,1,1,40156,1,455,1,NA,0,0,0
107-1-2,4,1,TEST,10,1,3,1,0,41720,1,703,1,NA,0,0,0
107-1-2,4,1,TEST,11,1,2,0,1,43625,2,472,1,NA,0,0,0
107-1-2,4,1,TEST,12,1,4,0,0,45312,2,478,1,NA,0,0,0
107-1-2,4,1,TEST,13,1,3,1,0,46887,1,360,1,NA,0,0,0
107-1-2,4,1,TEST,14,1,4,0,0,48320,2,415,1,NA,0,0,0
