subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
206-4-2,P,0,-1,U,2,2137,3500,5642,6148,6148,435,<up>,<up>,1,1
206-4-2,P,0,-1,L,1,6608,3500,10113,10618,10619,2116,<left>,<left>,1,1
206-4-2,P,0,-1,U,2,12748,2250,15003,15509,15509,444,<up>,<up>,1,1
206-4-2,P,0,-1,R,2,15974,1750,17729,18234,18235,542,<right>,<right>,1,1
206-4-2,P,0,1,L,1,18795,1500,20301,20808,20808,448,<left>,<left>,1,1
206-4-2,P,0,-1,U,1,21277,2000,23282,23789,23789,440,<up>,<up>,1,1
206-4-2,P,0,-1,U,2,24251,3000,27257,27763,27763,464,<up>,<up>,1,1
206-4-2,P,0,1,D,2,28248,2500,30753,31258,31258,551,<down>,<down>,1,1
206-4-2,P,0,1,U,2,33578,3500,37083,37290,37290,469,<up>,<up>,1,1
206-4-2,P,0,-1,U,2,37771,1500,39276,39483,39483,515,<up>,<up>,1,1
206-4-2,P,0,1,D,2,40007,3000,43014,43220,43220,495,<down>,<down>,1,1
206-4-2,P,0,-1,L,2,43727,3000,46733,46939,46940,492,<left>,<left>,1,1
206-4-2,P,0,-1,L,2,47443,3500,50949,51155,51155,485,<left>,<left>,1,1
206-4-2,P,0,1,U,2,51655,1500,53160,53367,53367,474,<up>,<up>,1,1
206-4-2,P,0,1,L,2,53852,2500,56358,56563,56564,520,<left>,<left>,1,1
206-4-2,P,0,1,R,2,57096,2750,59853,60060,60060,522,<right>,<right>,1,1
206-4-2,T,1,1,R,2,61794,1500,63299,63504,63505,517,<right>,<right>,1,1
206-4-2,T,2,-1,U,2,64039,3500,67545,67751,67751,444,<up>,<up>,1,1
206-4-2,T,3,-1,D,1,68206,2250,70462,70668,70669,480,<down>,<down>,1,1
206-4-2,T,4,-1,D,2,71163,3500,74669,74875,74875,744,<down>,<down>,1,1
206-4-2,T,5,1,L,1,75630,2500,78134,78340,78341,479,<left>,<right>,0,1
206-4-2,T,6,1,L,2,78829,1750,80584,80790,80790,506,<left>,<left>,1,1
206-4-2,T,7,-1,D,1,81313,3000,84318,84524,84524,480,<down>,<down>,1,1
206-4-2,T,8,1,R,1,85017,2250,87272,87479,87480,496,<right>,<right>,1,1
206-4-2,T,9,1,R,2,87985,1500,89490,89697,89697,509,<right>,<right>,1,1
206-4-2,T,10,-1,D,2,90218,1750,91973,92180,92180,473,<down>,<down>,1,1
206-4-2,T,11,1,D,2,92671,1750,94426,94632,94632,497,<down>,<down>,1,1
206-4-2,T,12,1,L,1,95150,1750,96905,97110,97110,548,<left>,<left>,1,1
206-4-2,T,13,-1,U,2,97671,3250,100926,101132,101133,546,<up>,<up>,1,1
206-4-2,T,14,-1,D,1,101693,3500,105198,105404,105405,452,<down>,<down>,1,1
206-4-2,T,15,1,D,1,105876,2750,108630,108835,108836,448,<down>,<down>,1,1
206-4-2,T,16,-1,U,1,109294,2250,111550,111756,111757,449,<up>,<up>,1,1
206-4-2,T,17,-1,U,2,112218,3000,115224,115431,115432,576,<up>,<up>,1,1
206-4-2,T,18,1,U,1,116019,2000,118023,118230,118231,461,<up>,<up>,1,1
206-4-2,T,19,-1,L,1,118701,1500,120205,120411,120411,480,<left>,<left>,1,1
206-4-2,T,20,1,L,2,120904,2500,123410,123617,123617,520,<left>,<left>,1,1
206-4-2,T,21,1,L,1,124147,3000,127153,127358,127359,496,<left>,<left>,1,1
206-4-2,T,22,-1,R,2,127867,1500,129372,129578,129578,518,<right>,<right>,1,1
206-4-2,T,23,1,R,1,130112,1750,131868,132074,132075,462,<right>,<right>,1,1
206-4-2,T,24,-1,R,2,132548,2000,134554,134761,134761,482,<right>,<right>,1,1
206-4-2,T,25,1,D,2,135257,2500,137762,137968,137969,516,<down>,<down>,1,1
206-4-2,T,26,1,L,1,138494,3000,141499,141705,141705,442,<left>,<left>,1,1
206-4-2,T,27,-1,U,2,142161,3250,145417,145622,145623,463,<up>,<up>,1,1
206-4-2,T,28,-1,R,2,146104,3500,149609,149816,149816,449,<right>,<right>,1,1
206-4-2,T,29,-1,L,2,150281,1750,152036,152241,152242,618,<left>,<left>,1,1
206-4-2,T,30,-1,D,1,152873,3500,156379,156585,156585,471,<down>,<down>,1,1
206-4-2,T,31,-1,L,2,157066,3500,160572,160778,160779,539,<left>,<left>,1,1
206-4-2,T,32,-1,L,2,161330,3000,164334,164540,164541,538,<left>,<left>,1,1
206-4-2,T,33,-1,L,2,165091,2000,167097,167302,167303,582,<left>,<left>,1,1
206-4-2,T,34,1,L,2,167895,1750,169650,169857,169857,513,<left>,<left>,1,1
206-4-2,T,35,-1,L,1,170382,2750,173138,173345,173345,494,<left>,<left>,1,1
206-4-2,T,36,-1,L,2,173850,3500,177356,177563,177563,553,<left>,<left>,1,1
206-4-2,T,37,1,R,1,178128,3250,181384,181590,181590,498,<right>,<right>,1,1
206-4-2,T,38,1,D,1,182100,2250,184354,184561,184562,494,<down>,<down>,1,1
206-4-2,T,39,-1,L,1,185068,3000,188074,188280,188281,471,<left>,<left>,1,1
206-4-2,T,40,1,R,2,188766,3000,191770,191976,191977,506,<right>,<right>,1,1
