subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
105-3-3,4,1,PRACTICE,-25,1,2,0,1,6356,2,484,1,NA,0,0,0
105-3-3,4,1,PRACTICE,-24,1,1,1,1,7762,1,395,1,NA,0,0,0
105-3-3,4,1,PRACTICE,-23,1,4,0,0,9091,2,457,1,NA,0,0,0
105-3-3,4,1,PRACTICE,-22,1,3,1,0,10412,1,413,1,NA,0,0,0
105-3-3,4,1,PRACTICE,-21,1,4,0,0,11782,2,469,1,NA,0,0,0
105-3-3,4,1,PRACTICE,-20,1,3,1,0,13098,1,462,1,NA,0,0,0
105-3-3,4,1,PRACTICE,-19,1,1,1,1,14553,1,410,1,NA,0,0,0
105-3-3,4,1,PRACTICE,-18,1,2,0,1,15881,2,492,1,NA,0,0,0
105-3-3,4,1,TEST,1,1,1,1,1,17228,1,388,1,NA,0,0,0
105-3-3,4,1,TEST,2,1,2,0,1,18912,2,422,1,NA,0,0,0
105-3-3,4,1,TEST,3,1,3,1,0,20184,1,448,1,NA,0,0,0
105-3-3,4,1,TEST,4,1,4,0,0,21538,2,450,1,NA,0,0,0
105-3-3,4,1,TEST,5,1,2,0,1,23277,2,372,1,NA,0,0,0
105-3-3,4,1,TEST,6,1,1,1,1,24763,1,450,1,NA,0,0,0
105-3-3,4,1,TEST,7,1,3,1,0,26334,1,449,1,NA,0,0,0
105-3-3,4,1,TEST,8,1,4,0,0,27956,2,388,1,NA,0,0,0
105-3-3,4,1,TEST,9,1,1,1,1,29222,1,416,1,NA,0,0,0
105-3-3,4,1,TEST,10,1,2,0,1,30872,2,496,1,NA,0,0,0
105-3-3,4,1,TEST,11,1,4,0,0,32224,2,520,1,NA,0,0,0
105-3-3,4,1,TEST,12,1,3,1,0,33639,1,370,1,NA,0,0,0
105-3-3,4,1,TEST,13,1,1,1,1,34916,1,470,1,NA,0,0,0
105-3-3,4,1,TEST,14,1,2,0,1,36554,2,376,1,NA,0,0,0
105-3-3,4,1,TEST,15,1,3,1,0,38169,1,416,1,NA,0,0,0
105-3-3,4,1,TEST,16,1,4,0,0,39595,2,305,1,NA,0,0,0
105-3-3,4,1,TEST,17,1,1,1,1,40730,1,386,1,NA,0,0,0
105-3-3,4,1,TEST,18,1,2,0,1,42048,2,384,1,NA,0,0,0
105-3-3,4,1,TEST,19,1,3,1,0,43682,1,448,1,NA,0,0,0
105-3-3,4,1,TEST,20,1,4,0,0,45433,2,378,1,NA,0,0,0
105-3-3,4,1,TEST,21,1,2,0,1,46683,2,353,1,NA,0,0,0
105-3-3,4,1,TEST,22,1,1,1,1,47990,1,396,1,NA,0,0,0
105-3-3,4,1,TEST,23,1,3,1,0,49541,1,453,1,NA,0,0,0
105-3-3,4,1,TEST,24,1,4,0,0,50989,2,361,1,NA,0,0,0
105-3-3,4,1,TEST,25,1,2,0,1,52351,2,320,1,NA,0,0,0
105-3-3,4,2,PRACTICE,-25,2,3,1,0,57187,NA,0,0,0,522,1,0
105-3-3,4,2,PRACTICE,-24,2,1,1,1,58800,NA,0,0,9,390,1,0
105-3-3,4,2,PRACTICE,-23,2,2,0,1,60213,NA,0,0,9,702,1,0
105-3-3,4,2,PRACTICE,-22,2,4,0,0,62108,NA,0,0,0,374,1,0
105-3-3,4,2,PRACTICE,-21,2,1,1,1,63564,NA,0,0,9,329,1,0
105-3-3,4,2,PRACTICE,-20,2,2,0,1,64911,NA,0,0,9,574,1,0
105-3-3,4,2,PRACTICE,-19,2,4,0,0,66685,NA,0,0,0,370,1,0
105-3-3,4,2,PRACTICE,-18,2,3,1,0,68160,NA,0,0,0,413,1,0
105-3-3,4,2,TEST,1,2,3,1,0,69641,NA,0,0,0,413,1,0
105-3-3,4,2,TEST,2,2,2,0,1,71258,NA,0,0,9,397,1,0
105-3-3,4,2,TEST,3,2,1,1,1,72909,NA,0,0,9,391,1,0
105-3-3,4,2,TEST,4,2,4,0,0,74302,NA,0,0,0,369,1,0
105-3-3,4,2,TEST,5,2,1,1,1,75734,NA,0,0,9,300,1,0
105-3-3,4,2,TEST,6,2,3,1,0,77252,NA,0,0,0,373,1,0
105-3-3,4,2,TEST,7,2,2,0,1,78730,NA,0,0,9,312,1,0
105-3-3,4,2,TEST,8,2,4,0,0,80026,NA,0,0,0,378,1,0
105-3-3,4,2,TEST,9,2,3,1,0,81275,NA,0,0,0,386,1,0
105-3-3,4,2,TEST,10,2,4,0,0,82664,NA,0,0,0,426,1,0
105-3-3,4,2,TEST,11,2,2,0,1,84320,NA,0,0,9,344,1,0
105-3-3,4,2,TEST,12,2,1,1,1,85594,NA,0,0,9,354,1,0
105-3-3,4,2,TEST,13,2,4,0,0,87062,NA,0,0,0,380,1,0
105-3-3,4,2,TEST,14,2,3,1,0,88661,NA,0,0,0,464,1,0
105-3-3,4,2,TEST,15,2,2,0,1,90324,NA,0,0,9,412,1,0
105-3-3,4,2,TEST,16,2,1,1,1,92046,NA,0,0,9,287,1,0
105-3-3,4,2,TEST,17,2,2,0,1,93566,NA,0,0,9,358,1,0
105-3-3,4,2,TEST,18,2,4,0,0,95126,NA,0,0,0,495,1,0
105-3-3,4,2,TEST,19,2,3,1,0,96462,NA,0,0,0,895,1,0
105-3-3,4,2,TEST,20,2,1,1,1,98199,NA,0,0,9,555,1,0
105-3-3,4,2,TEST,21,2,3,1,0,99923,NA,0,0,0,618,1,0
105-3-3,4,2,TEST,22,2,4,0,0,101663,NA,0,0,0,561,1,0
105-3-3,4,2,TEST,23,2,2,0,1,103065,NA,0,0,9,410,1,0
105-3-3,4,2,TEST,24,2,1,1,1,104571,NA,0,0,9,368,1,0
105-3-3,4,2,TEST,25,2,3,1,0,106018,NA,0,0,0,350,1,0
105-3-3,4,3,PRACTICE,-25,3,3,1,0,110781,1,460,1,0,473,1,0
105-3-3,4,3,PRACTICE,-24,3,2,0,1,112437,2,484,1,9,496,1,0
105-3-3,4,3,PRACTICE,-23,3,4,0,0,113964,2,421,1,0,427,1,0
105-3-3,4,3,PRACTICE,-22,3,1,1,1,115279,1,493,1,9,497,1,0
105-3-3,4,3,PRACTICE,-21,3,3,1,0,116685,1,510,1,0,514,1,0
105-3-3,4,3,PRACTICE,-20,3,2,0,1,118241,2,477,1,9,494,1,0
105-3-3,4,3,PRACTICE,-19,3,1,1,1,119720,1,466,1,9,483,1,0
105-3-3,4,3,PRACTICE,-18,3,4,0,0,121246,2,462,1,0,470,1,0
105-3-3,4,3,TEST,1,3,4,0,0,122904,2,482,1,0,486,1,0
105-3-3,4,3,TEST,2,3,2,0,1,124522,2,586,1,9,591,1,0
105-3-3,4,3,TEST,3,3,3,1,0,125995,1,580,1,0,558,1,0
105-3-3,4,3,TEST,4,3,1,1,1,127487,1,481,1,9,509,1,0
105-3-3,4,3,TEST,5,3,4,0,0,129084,2,469,1,0,493,1,0
105-3-3,4,3,TEST,6,3,2,0,1,130790,2,508,1,9,516,1,0
105-3-3,4,3,TEST,7,3,3,1,0,132185,1,530,1,0,548,1,0
105-3-3,4,3,TEST,8,3,1,1,1,133824,1,502,1,9,540,1,0
105-3-3,4,3,TEST,9,3,4,0,0,135329,2,462,1,0,477,1,0
105-3-3,4,3,TEST,10,3,3,1,0,136844,1,530,1,0,572,1,0
105-3-3,4,3,TEST,11,3,2,0,1,138288,2,484,1,9,518,1,0
105-3-3,4,3,TEST,12,3,1,1,1,139893,1,454,1,9,446,1,0
105-3-3,4,3,TEST,13,3,4,0,0,141344,2,354,1,0,344,1,0
105-3-3,4,3,TEST,14,3,3,1,0,142972,1,456,1,0,452,1,0
105-3-3,4,3,TEST,15,3,2,0,1,144603,2,468,1,9,486,1,0
105-3-3,4,3,TEST,16,3,1,1,1,146398,1,359,1,9,355,1,0
105-3-3,4,3,TEST,17,3,3,1,0,147770,1,518,1,0,526,1,0
105-3-3,4,3,TEST,18,3,1,1,1,149197,1,414,1,9,397,1,0
105-3-3,4,3,TEST,19,3,2,0,1,150622,2,444,1,9,448,1,0
105-3-3,4,3,TEST,20,3,4,0,0,152338,2,415,1,0,419,1,0
105-3-3,4,3,TEST,21,3,1,1,1,154029,1,404,1,9,400,1,0
105-3-3,4,3,TEST,22,3,4,0,0,155551,2,719,1,0,478,1,0
105-3-3,4,3,TEST,23,3,2,0,1,157499,2,484,1,9,488,1,0
105-3-3,4,3,TEST,24,3,3,1,0,158900,1,652,1,0,648,1,0
105-3-3,4,3,TEST,25,3,4,0,0,160724,2,430,1,0,433,1,0
