subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
204-3-4,P,0,1,R,2,4159,3500,7664,8170,8171,591,<right>,<right>,1,1
204-3-4,P,0,-1,U,2,8786,2750,11541,12048,12049,686,<up>,<up>,1,1
204-3-4,P,0,-1,D,2,12747,1500,14253,14759,14759,599,<down>,<down>,1,1
204-3-4,P,0,1,L,2,15389,3500,18894,19400,19400,453,<left>,<left>,1,1
204-3-4,P,0,-1,R,1,19877,3250,23132,23640,23641,504,<right>,<right>,1,1
204-3-4,P,0,1,D,2,24169,2250,26425,26932,26932,586,<down>,<down>,1,1
204-3-4,P,0,-1,L,1,27536,3500,31043,31550,31551,646,<left>,<left>,1,1
204-3-4,P,0,-1,R,2,32226,3250,35481,35987,35987,615,<right>,<right>,1,1
204-3-4,P,0,-1,R,1,38573,3000,41579,41785,41785,465,<right>,<right>,1,1
204-3-4,P,0,1,R,2,42261,2250,44516,44723,44723,602,<right>,<right>,1,1
204-3-4,P,0,-1,R,1,45339,2000,47345,47551,47552,400,<right>,<right>,1,1
204-3-4,P,0,-1,D,1,47969,1750,49724,49931,49931,517,<down>,<down>,1,1
204-3-4,P,0,-1,D,2,50461,1750,52216,52422,52423,547,<down>,<down>,1,1
204-3-4,P,0,-1,L,2,52982,3000,55987,56193,56193,621,<left>,<left>,1,1
204-3-4,P,0,1,D,2,56824,3250,60081,60289,60289,572,<down>,<down>,1,1
204-3-4,P,0,-1,R,1,60875,3500,64380,64587,64587,548,<right>,<right>,1,1
204-3-4,T,1,-1,U,2,66879,2000,68885,69091,69092,508,<up>,<up>,1,1
204-3-4,T,2,-1,U,2,69612,1500,71118,71326,71326,500,<up>,<down>,0,1
204-3-4,T,3,1,R,2,71840,3250,75095,75303,75304,730,<right>,<right>,1,1
204-3-4,T,4,1,R,1,76052,2000,78057,78263,78264,432,<right>,<right>,1,1
204-3-4,T,5,-1,D,2,78705,2250,80960,81166,81166,565,<down>,<down>,1,1
204-3-4,T,6,-1,R,2,81742,2500,84247,84453,84454,595,<right>,<right>,1,1
204-3-4,T,7,-1,L,2,85064,2750,87819,88026,88027,608,<left>,<left>,1,1
204-3-4,T,8,1,L,2,88644,3500,92150,92356,92356,582,<left>,<left>,1,1
204-3-4,T,9,-1,D,2,92949,2500,95455,95662,95663,646,<down>,<down>,1,1
204-3-4,T,10,1,R,2,96318,2250,98573,98779,98780,572,<right>,<right>,1,1
204-3-4,T,11,-1,U,2,99363,2000,101370,101576,101576,583,<up>,<up>,1,1
204-3-4,T,12,1,D,2,102170,2500,104675,104882,104882,518,<down>,<down>,1,1
204-3-4,T,13,-1,R,2,105425,2750,108180,108389,108389,694,<right>,<right>,1,1
204-3-4,T,14,-1,R,2,109096,1500,110602,110808,110809,609,<right>,<right>,1,1
204-3-4,T,15,-1,L,1,111431,2750,114187,114393,114394,515,<left>,<left>,1,1
204-3-4,T,16,-1,L,2,114923,1750,116680,116888,116888,419,<left>,<left>,1,1
204-3-4,T,17,-1,R,2,117323,2500,119828,120035,120035,580,<right>,<right>,1,1
204-3-4,T,18,-1,D,1,120627,1750,122384,122591,122592,448,<down>,<down>,1,1
204-3-4,T,19,-1,L,2,123058,2000,125064,125271,125271,531,<left>,<right>,0,1
204-3-4,T,20,1,L,2,125818,1750,127574,127782,127783,563,<left>,<left>,1,1
204-3-4,T,21,-1,U,2,128362,2000,130367,130576,130576,621,<up>,<up>,1,1
204-3-4,T,22,1,D,1,131209,3250,134465,134671,134672,508,<down>,<down>,1,1
204-3-4,T,23,-1,L,2,135191,1500,136696,136903,136904,593,<left>,<left>,1,1
204-3-4,T,24,-1,U,2,137514,2750,140269,140475,140475,499,<up>,<up>,1,1
204-3-4,T,25,-1,L,1,140984,2750,143739,143945,143946,426,<left>,<left>,1,1
204-3-4,T,26,-1,R,1,144387,2000,146393,146599,146599,527,<right>,<right>,1,1
204-3-4,T,27,1,L,2,147137,2500,149642,149848,149848,625,<left>,<left>,1,1
