subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
100-4-1,P,0,-1,R,1,3740,2000,5745,6253,6254,520,<right>,<right>,1,1
100-4-1,P,0,-1,L,2,6795,1750,8549,9056,9056,501,<left>,<left>,1,1
100-4-1,P,0,1,R,1,9579,3000,12584,13090,13091,531,<right>,<right>,1,1
100-4-1,P,0,1,L,1,13638,2250,15893,16402,16402,423,<left>,<left>,1,1
100-4-1,P,0,-1,R,1,16849,3250,20104,20610,20611,445,<right>,<right>,1,1
100-4-1,P,0,1,L,1,21079,1750,22836,23343,23344,396,<left>,<left>,1,1
100-4-1,P,0,-1,U,1,23764,1500,25270,25777,25778,450,<up>,<up>,1,1
100-4-1,P,0,-1,R,2,26255,1750,28011,28517,28518,491,<right>,<right>,1,1
100-4-1,P,0,-1,R,1,31616,1500,33122,33329,33329,474,<right>,<right>,1,1
100-4-1,P,0,1,D,2,33820,3500,37327,37534,37534,613,<down>,<down>,1,1
100-4-1,P,0,-1,D,2,38161,3500,41667,41874,41874,605,<down>,<down>,1,1
100-4-1,P,0,1,L,2,42493,2000,44498,44704,44705,581,<left>,<left>,1,1
100-4-1,P,0,-1,U,1,45298,1500,46803,47010,47010,556,<up>,<up>,1,1
100-4-1,P,0,1,L,1,47577,3500,51083,51289,51289,507,<left>,<left>,1,1
100-4-1,P,0,-1,R,1,51813,2250,54069,54277,54277,495,<right>,<right>,1,1
100-4-1,P,0,-1,L,2,54789,1500,56294,56502,56503,570,<left>,<left>,1,1
100-4-1,T,1,1,R,2,59217,1500,60721,60928,60929,532,<right>,<right>,1,1
100-4-1,T,2,1,R,1,61473,1750,63228,63434,63435,608,<right>,<right>,1,1
100-4-1,T,3,1,U,1,64056,3500,67562,67769,67770,539,<up>,<up>,1,1
100-4-1,T,4,-1,L,2,68325,2000,70330,70536,70536,583,<left>,<left>,1,1
100-4-1,T,5,-1,R,2,71143,2250,73399,73605,73606,535,<right>,<right>,1,1
100-4-1,T,6,-1,D,1,74163,2250,76418,76624,76625,574,<down>,<down>,1,1
100-4-1,T,7,1,R,1,77213,2500,79719,79926,79926,568,<right>,<right>,1,1
100-4-1,T,8,-1,L,2,80508,3500,84013,84222,84222,577,<left>,<left>,1,1
100-4-1,T,9,1,D,2,84811,3500,88318,88526,88526,675,<down>,<down>,1,1
100-4-1,T,10,-1,L,2,89215,2250,91471,91677,91677,554,<left>,<left>,1,1
100-4-1,T,11,1,D,1,92244,1750,94000,94206,94206,591,<down>,<down>,1,1
100-4-1,T,12,-1,U,1,94811,3250,98065,98271,98271,553,<up>,<up>,1,1
100-4-1,T,13,1,D,2,98837,2500,101342,101548,101548,602,<down>,<down>,1,1
100-4-1,T,14,-1,L,2,102163,2500,104667,104872,104873,573,<left>,<left>,1,1
100-4-1,T,15,-1,U,2,105459,3500,108964,109172,109172,614,<up>,<up>,1,1
100-4-1,T,16,-1,D,2,109800,2750,112555,112761,112762,542,<down>,<down>,1,1
100-4-1,T,17,-1,R,2,113318,3500,116824,117030,117031,704,<right>,<right>,1,1
100-4-1,T,18,-1,U,2,117748,3250,121004,121210,121210,605,<up>,<up>,1,1
100-4-1,T,19,-1,D,2,121830,1750,123587,123793,123793,659,<down>,<down>,1,1
100-4-1,T,20,1,D,1,124463,2750,127219,127425,127425,584,<down>,<down>,1,1
100-4-1,T,21,-1,U,1,128024,2000,130030,130237,130237,563,<up>,<up>,1,1
100-4-1,T,22,1,L,1,130814,3000,133820,134026,134027,571,<left>,<left>,1,1
100-4-1,T,23,1,R,2,134611,1500,136116,136322,136323,549,<right>,<right>,1,1
100-4-1,T,24,-1,R,2,136884,3000,139890,140096,140097,683,<right>,<right>,1,1
100-4-1,T,25,-1,U,2,140804,1750,142560,142766,142767,581,<up>,<up>,1,1
100-4-1,T,26,1,L,2,143358,1750,145114,145320,145321,637,<left>,<left>,1,1
100-4-1,T,27,-1,D,2,145972,1500,147477,147685,147685,668,<down>,<down>,1,1
100-4-1,T,28,1,R,1,148373,2250,150629,150835,150835,483,<right>,<right>,1,1
100-4-1,T,29,-1,R,2,151330,3500,154837,155044,155044,539,<right>,<right>,1,1
100-4-1,T,30,1,D,2,155594,1750,157349,157555,157556,597,<down>,<down>,1,1
100-4-1,T,31,1,U,2,158167,3250,161423,161630,161630,640,<up>,<up>,1,1
100-4-1,T,32,1,L,1,162284,2000,164289,164495,164496,518,<left>,<left>,1,1
100-4-1,T,33,1,R,1,165032,2750,167788,167994,167994,602,<right>,<right>,1,1
100-4-1,T,34,-1,L,1,168609,3500,172115,172324,172324,642,<left>,<left>,1,1
100-4-1,T,35,-1,D,2,172984,1500,174489,174695,174695,629,<down>,<down>,1,1
100-4-1,T,36,-1,R,2,175335,2250,177590,177797,177798,917,<right>,<right>,1,1
100-4-1,T,37,1,L,1,178729,2000,180735,180941,180941,569,<left>,<left>,1,1
100-4-1,T,38,1,L,1,181523,2250,183779,183985,183985,522,<left>,<left>,1,1
100-4-1,T,39,-1,D,2,184521,1750,186276,186482,186482,621,<down>,<down>,1,1
100-4-1,T,40,-1,D,2,187117,2750,189872,190078,190079,644,<down>,<down>,1,1
100-4-1,T,41,-1,L,1,190746,3250,194002,194208,194209,528,<left>,<left>,1,1
100-4-1,T,42,-1,L,1,194748,1500,196252,196459,196459,528,<left>,<left>,1,1
100-4-1,T,43,-1,R,1,197002,2250,199257,199464,199465,491,<right>,<right>,1,1
100-4-1,T,44,-1,U,1,199968,3500,203474,203680,203681,661,<up>,<up>,1,1
100-4-1,T,45,-1,D,2,204354,3000,207359,207565,207566,648,<down>,<down>,1,1
100-4-1,T,46,1,U,2,208229,3250,211484,211690,211691,604,<up>,<up>,1,1
100-4-1,T,47,1,U,2,212318,2750,215074,215281,215281,565,<up>,<up>,1,1
100-4-1,T,48,-1,D,2,215860,2000,217865,218071,218072,700,<down>,<down>,1,1
100-4-1,T,49,1,D,1,218783,2000,220788,220995,220995,566,<down>,<down>,1,1
100-4-1,T,50,-1,U,1,221577,3500,225082,225288,225289,567,<up>,<up>,1,1
