subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
105-2-1,P,0,-1,D,2,12760,3000,15765,16270,16271,941,<down>,<down>,1,1
105-2-1,P,0,1,U,1,17226,3000,20231,20736,20736,574,<up>,<up>,1,1
105-2-1,P,0,-1,L,1,21335,3500,24843,25350,25350,453,<left>,<left>,1,1
105-2-1,P,0,-1,R,2,25826,3500,29331,29836,29836,666,<right>,<right>,1,1
105-2-1,P,0,1,R,1,30515,1750,32270,32775,32775,504,<right>,<right>,1,1
105-2-1,P,0,-1,R,1,33302,1500,34806,35312,35313,460,<right>,<right>,1,1
105-2-1,P,0,-1,U,1,35798,2000,37803,38308,38309,481,<up>,<up>,1,1
105-2-1,P,0,-1,L,2,38814,2500,41318,41823,41824,576,<left>,<left>,1,1
105-2-1,P,0,1,L,2,44706,2000,46710,46915,46916,1546,<left>,<left>,1,1
105-2-1,P,0,1,D,2,48475,1750,50229,50434,50435,595,<down>,<down>,1,1
105-2-1,P,0,1,U,2,51042,2250,53296,53501,53502,545,<up>,<up>,1,1
105-2-1,P,0,-1,L,2,54064,2500,56569,56776,56776,520,<left>,<left>,1,1
105-2-1,P,0,1,D,1,57311,3500,60817,61024,61024,522,<down>,<down>,1,1
105-2-1,P,0,1,U,1,61560,2500,64065,64272,64273,517,<up>,<up>,1,1
105-2-1,P,0,-1,D,2,64803,1750,66558,66763,66764,586,<down>,<down>,1,1
105-2-1,P,0,-1,R,2,67369,1500,68874,69081,69082,563,<right>,<right>,1,1
105-2-1,T,1,-1,R,1,71973,3250,75229,75435,75436,532,<right>,<right>,1,1
105-2-1,T,2,-1,U,2,75978,1500,77483,77690,77690,531,<up>,<up>,1,1
105-2-1,T,3,-1,U,1,78235,2250,80490,80697,80698,496,<up>,<up>,1,1
105-2-1,T,4,1,U,2,81205,2250,83461,83667,83668,708,<up>,<up>,1,1
105-2-1,T,5,-1,D,2,84395,1500,85901,86107,86108,621,<down>,<down>,1,1
105-2-1,T,6,1,R,2,86748,3250,90002,90209,90210,728,<right>,<right>,1,1
105-2-1,T,7,-1,L,1,90952,1750,92708,92915,92915,524,<left>,<left>,1,1
105-2-1,T,8,1,R,2,93452,2000,95457,95664,95664,540,<right>,<right>,1,1
105-2-1,T,9,1,R,1,96216,2250,98470,98675,98675,429,<right>,<right>,1,1
105-2-1,T,10,-1,U,2,99125,2250,101379,101584,101585,615,<up>,<up>,1,1
105-2-1,T,11,1,L,1,102213,2000,104218,104423,104424,510,<left>,<left>,1,1
105-2-1,T,12,1,U,1,104953,1500,106459,106666,106666,533,<up>,<up>,1,1
105-2-1,T,13,1,U,2,107218,2000,109223,109430,109430,544,<up>,<up>,1,1
105-2-1,T,14,-1,R,2,109987,2250,112243,112450,112450,571,<right>,<right>,1,1
105-2-1,T,15,-1,R,1,113034,2500,115538,115743,115743,534,<right>,<right>,1,1
105-2-1,T,16,-1,L,2,116291,1750,118046,118253,118253,517,<left>,<left>,1,1
105-2-1,T,17,1,R,1,118789,3250,122046,122253,122253,493,<right>,<right>,1,1
105-2-1,T,18,1,D,1,122766,3000,125771,125977,125977,549,<down>,<down>,1,1
105-2-1,T,19,1,D,2,126545,2000,128550,128755,128756,674,<down>,<down>,1,1
105-2-1,T,20,-1,U,1,129443,3500,132948,133153,133153,531,<up>,<up>,1,1
105-2-1,T,21,1,L,1,133695,2500,136201,136407,136408,465,<left>,<left>,1,1
105-2-1,T,22,1,L,2,136887,3000,139891,140096,140097,559,<left>,<left>,1,1
105-2-1,T,23,1,R,1,140678,2250,142933,143140,143140,671,<right>,<right>,1,1
