subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
201-3-2,P,0,1,R,2,6282,2750,9039,9544,9545,409,<right>,<right>,1,1
201-3-2,P,0,-1,D,2,9974,1500,11480,11987,11987,531,<down>,<down>,1,1
201-3-2,P,0,1,R,2,12541,2750,15295,15800,15801,382,<right>,<right>,1,1
201-3-2,P,0,-1,L,1,16205,2750,18962,19469,19470,362,<left>,<left>,1,1
201-3-2,P,0,-1,R,2,19856,1500,21361,21867,21867,542,<right>,<right>,1,1
201-3-2,P,0,-1,U,2,22427,2500,24931,25438,25439,499,<up>,<up>,1,1
201-3-2,P,0,1,U,1,25960,3000,28965,29472,29472,462,<up>,<up>,1,1
201-3-2,P,0,1,U,1,29959,3250,33214,33721,33721,484,<up>,<up>,1,1
201-3-2,P,0,-1,U,1,40394,1500,41899,42105,42105,491,<up>,<up>,1,1
201-3-2,P,0,-1,L,2,42614,3500,46120,46327,46328,410,<left>,<up>,0,0
201-3-2,P,0,1,R,1,46753,1750,48509,48716,48717,425,<right>,<right>,1,1
201-3-2,P,0,-1,D,2,49158,3250,52413,52619,52619,693,<down>,<up>,0,1
201-3-2,P,0,1,R,2,53325,2750,56080,56287,56287,539,<right>,<right>,1,1
201-3-2,P,0,-1,R,2,56843,2750,59598,59805,59805,569,<right>,<right>,1,1
201-3-2,P,0,1,R,1,60385,3500,63891,64097,64098,479,<right>,<left>,0,1
201-3-2,P,0,1,D,2,64589,3500,68095,68301,68302,571,<down>,<down>,1,1
201-3-2,T,1,-1,R,1,71285,3250,74541,74748,74748,416,<right>,<left>,0,1
201-3-2,T,2,-1,L,1,75177,3250,78431,78638,78638,461,<left>,<left>,1,1
201-3-2,T,3,1,R,1,79114,2250,81370,81577,81578,494,<right>,<right>,1,1
201-3-2,T,4,-1,D,2,82085,1750,83839,84047,84048,642,<down>,<down>,1,1
201-3-2,T,5,1,L,1,84705,3250,87959,88164,88165,458,<left>,<right>,0,1
201-3-2,T,6,-1,D,2,88636,3250,91891,92099,92099,501,<down>,<down>,1,1
201-3-2,T,7,-1,D,2,92613,1750,94368,94575,94576,605,<down>,<down>,1,1
201-3-2,T,8,1,U,2,95194,1750,96949,97155,97155,504,<up>,<down>,0,1
201-3-2,T,9,-1,R,2,97678,2750,100433,100640,100641,628,<right>,<right>,1,1
201-3-2,T,10,1,U,1,101282,1500,102787,102994,102995,692,<up>,<up>,1,1
201-3-2,T,11,-1,R,2,103699,2500,106205,106412,106413,570,<right>,<right>,1,1
201-3-2,T,12,1,U,2,106994,3000,110000,110205,110206,484,<up>,<up>,1,1
201-3-2,T,13,1,D,2,110706,3500,114212,114419,114420,736,<down>,<down>,1,1
201-3-2,T,14,1,U,1,115171,2750,117927,118134,118134,451,<up>,<up>,1,1
201-3-2,T,15,1,D,2,118598,1750,120353,120558,120559,623,<down>,<down>,1,1
201-3-2,T,16,1,R,2,121197,2500,123701,123908,123909,532,<right>,<right>,1,1
201-3-2,T,17,-1,L,2,124454,1500,125959,126166,126167,594,<left>,<left>,1,1
201-3-2,T,18,1,R,1,126773,2750,129529,129734,129735,537,<right>,<right>,1,1
201-3-2,T,19,-1,D,1,130284,2000,132289,132494,132495,431,<down>,<left>,0,0
201-3-2,T,20,-1,L,1,132945,2000,134949,135154,135155,485,<left>,<left>,1,1
201-3-2,T,21,-1,U,1,135659,3250,138915,139122,139122,557,<up>,<up>,1,1
201-3-2,T,22,1,U,1,139691,1750,141447,141654,141654,496,<up>,<up>,1,1
201-3-2,T,23,-1,U,2,142159,3500,145666,145873,145873,515,<up>,<up>,1,1
