subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
109-1-1,4,1,PRACTICE,-25,1,4,0,0,63601,2,860,1,NA,0,0,0
109-1-1,4,1,PRACTICE,-24,1,2,0,1,65698,2,544,1,NA,0,0,0
109-1-1,4,1,PRACTICE,-23,1,3,1,0,67105,1,547,1,NA,0,0,0
109-1-1,4,1,PRACTICE,-22,1,1,1,1,68957,1,452,1,NA,0,0,0
109-1-1,4,1,PRACTICE,-21,1,3,1,0,70607,1,544,1,NA,0,0,0
109-1-1,4,1,PRACTICE,-20,1,2,0,1,72165,2,590,1,NA,0,0,0
109-1-1,4,1,PRACTICE,-19,1,1,1,1,73631,1,484,1,NA,0,0,0
109-1-1,4,1,PRACTICE,-18,1,4,0,0,75352,2,474,1,NA,0,0,0
109-1-1,4,1,TEST,1,1,1,1,1,76747,1,507,1,NA,0,0,0
109-1-1,4,1,TEST,2,1,4,0,0,78235,2,546,1,NA,0,0,0
109-1-1,4,1,TEST,3,1,2,0,1,79835,2,492,1,NA,0,0,0
109-1-1,4,1,TEST,4,1,3,1,0,81505,1,446,1,NA,0,0,0
109-1-1,4,1,TEST,5,1,1,1,1,83164,1,469,1,NA,0,0,0
109-1-1,4,1,TEST,6,1,4,0,0,84843,2,434,1,NA,0,0,0
109-1-1,4,1,TEST,7,1,2,0,1,86439,2,505,1,NA,0,0,0
109-1-1,4,1,TEST,8,1,3,1,0,87918,1,517,1,NA,0,0,0
109-1-1,4,1,TEST,9,1,1,1,1,89739,1,431,1,NA,0,0,0
109-1-1,4,1,TEST,10,1,2,0,1,91126,2,446,1,NA,0,0,0
109-1-1,4,1,TEST,11,1,4,0,0,92513,2,492,1,NA,0,0,0
109-1-1,4,1,TEST,12,1,3,1,0,94243,1,413,1,NA,0,0,0
109-1-1,4,1,TEST,13,1,1,1,1,95764,1,456,1,NA,0,0,0
109-1-1,4,1,TEST,14,1,4,0,0,97224,2,477,1,NA,0,0,0
109-1-1,4,1,TEST,15,1,2,0,1,98990,2,655,1,NA,0,0,0
109-1-1,4,1,TEST,16,1,3,1,0,100515,1,617,1,NA,0,0,0
109-1-1,4,1,TEST,17,1,1,1,1,102091,1,560,1,NA,0,0,0
109-1-1,4,1,TEST,18,1,2,0,1,103608,2,524,1,NA,0,0,0
109-1-1,4,1,TEST,19,1,4,0,0,105268,2,368,1,NA,0,0,0
109-1-1,4,1,TEST,20,1,3,1,0,106576,1,544,1,NA,0,0,0
109-1-1,4,1,TEST,21,1,1,1,1,108389,1,420,1,NA,0,0,0
109-1-1,4,1,TEST,22,1,2,0,1,109786,2,537,1,NA,0,0,0
109-1-1,4,1,TEST,23,1,4,0,0,111507,2,400,1,NA,0,0,0
109-1-1,4,1,TEST,24,1,3,1,0,112964,1,805,1,NA,0,0,0
109-1-1,4,1,TEST,25,1,1,1,1,115028,1,386,1,NA,0,0,0
109-1-1,4,2,PRACTICE,-25,2,4,0,0,126254,NA,0,0,0,639,1,0
109-1-1,4,2,PRACTICE,-24,2,1,1,1,128088,NA,0,0,9,379,1,0
109-1-1,4,2,PRACTICE,-23,2,2,0,1,129458,NA,0,0,9,438,1,0
109-1-1,4,2,PRACTICE,-22,2,3,1,0,130964,NA,0,0,0,494,1,0
109-1-1,4,2,PRACTICE,-21,2,2,0,1,132756,NA,0,0,9,457,1,0
109-1-1,4,2,PRACTICE,-20,2,4,0,0,134184,NA,0,0,0,517,1,0
109-1-1,4,2,PRACTICE,-19,2,3,1,0,135585,NA,0,0,0,612,1,0
109-1-1,4,2,PRACTICE,-18,2,1,1,1,137201,NA,0,0,9,449,1,0
