subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
200-1-2,4,1,PRACTICE,-25,1,3,1,0,13503,1,592,1,NA,0,0,0
200-1-2,4,1,PRACTICE,-24,1,1,1,1,15052,1,518,1,NA,0,0,0
200-1-2,4,1,PRACTICE,-23,1,4,0,0,16664,2,380,1,NA,0,0,0
200-1-2,4,1,PRACTICE,-22,1,2,0,1,18300,2,406,1,NA,0,0,0
200-1-2,4,1,PRACTICE,-21,1,4,0,0,19632,2,428,1,NA,0,0,0
200-1-2,4,1,PRACTICE,-20,1,3,1,0,21149,1,373,1,NA,0,0,0
200-1-2,4,1,PRACTICE,-19,1,1,1,1,22469,1,404,1,NA,0,0,0
200-1-2,4,1,PRACTICE,-18,1,2,0,1,23816,2,381,1,NA,0,0,0
200-1-2,4,1,TEST,1,1,3,1,0,25307,1,570,1,NA,0,0,0
200-1-2,4,1,TEST,2,1,2,0,1,27202,2,354,1,NA,0,0,0
200-1-2,4,1,TEST,3,1,4,0,0,28784,2,428,1,NA,0,0,0
200-1-2,4,1,TEST,4,1,1,1,1,30268,1,426,1,NA,0,0,0
200-1-2,4,1,TEST,5,1,3,1,0,31893,1,392,1,NA,0,0,0
200-1-2,4,1,TEST,6,1,4,0,0,33595,2,370,1,NA,0,0,0
200-1-2,4,1,TEST,7,1,2,0,1,35301,2,428,1,NA,0,0,0
200-1-2,4,1,TEST,8,1,1,1,1,36779,1,373,1,NA,0,0,0
200-1-2,4,1,TEST,9,1,2,0,1,38334,2,410,1,NA,0,0,0
200-1-2,4,1,TEST,10,1,1,1,1,40051,1,404,1,NA,0,0,0
200-1-2,4,1,TEST,11,1,3,1,0,41480,1,475,1,NA,0,0,0
200-1-2,4,1,TEST,12,1,4,0,0,42856,2,414,1,NA,0,0,0
200-1-2,4,1,TEST,13,1,1,1,1,44375,1,400,1,NA,0,0,0
200-1-2,4,1,TEST,14,1,2,0,1,45747,2,381,1,NA,0,0,0
200-1-2,4,1,TEST,15,1,3,1,0,47358,1,406,1,NA,0,0,0
200-1-2,4,1,TEST,16,1,4,0,0,48994,2,346,1,NA,0,0,0
200-1-2,4,1,TEST,17,1,2,0,1,50406,2,446,1,NA,0,0,0
200-1-2,4,1,TEST,18,1,1,1,1,52185,1,341,1,NA,0,0,0
200-1-2,4,1,TEST,19,1,4,0,0,53615,2,402,1,NA,0,0,0
200-1-2,4,1,TEST,20,1,3,1,0,55318,1,347,1,NA,0,0,0
200-1-2,4,1,TEST,21,1,1,1,1,56699,1,469,1,NA,0,0,0
200-1-2,4,1,TEST,22,1,2,0,1,58163,2,460,1,NA,0,0,0
200-1-2,4,1,TEST,23,1,4,0,0,59653,2,452,1,NA,0,0,0
200-1-2,4,1,TEST,24,1,3,1,0,61393,1,535,1,NA,0,0,0
