subnum,stimtype,block,trialtype,trial,condition,stim,dim1,dim2,time0,resp1,rt1,corr1,resp2,rt2,corr2,tooslow
200-3-2,4,1,PRACTICE,-25,1,1,1,1,6671,1,452,1,NA,0,0,0
200-3-2,4,1,PRACTICE,-24,1,2,0,1,8041,2,497,1,NA,0,0,0
200-3-2,4,1,PRACTICE,-23,1,3,1,0,9800,1,392,1,NA,0,0,0
200-3-2,4,1,PRACTICE,-22,1,4,0,0,11261,2,436,1,NA,0,0,0
200-3-2,4,1,PRACTICE,-21,1,4,0,0,12547,2,394,1,NA,0,0,0
200-3-2,4,1,PRACTICE,-20,1,2,0,1,13904,2,463,1,NA,0,0,0
200-3-2,4,1,PRACTICE,-19,1,1,1,1,15659,1,433,1,NA,0,0,0
200-3-2,4,1,PRACTICE,-18,1,3,1,0,17045,1,419,1,NA,0,0,0
200-3-2,4,1,TEST,1,1,1,1,1,18732,1,435,1,NA,0,0,0
200-3-2,4,1,TEST,2,1,3,1,0,20122,1,452,1,NA,0,0,0
200-3-2,4,1,TEST,3,1,4,0,0,21882,2,412,1,NA,0,0,0
200-3-2,4,1,TEST,4,1,2,0,1,23237,2,446,1,NA,0,0,0
200-3-2,4,1,TEST,5,1,3,1,0,24590,1,442,1,NA,0,0,0
200-3-2,4,1,TEST,6,1,1,1,1,26276,1,430,1,NA,0,0,0
200-3-2,4,1,TEST,7,1,4,0,0,27946,2,354,1,NA,0,0,0
200-3-2,4,1,TEST,8,1,2,0,1,29153,1,502,0,NA,0,0,0
200-3-2,4,1,TEST,9,1,3,1,0,31256,1,389,1,NA,0,0,0
200-3-2,4,1,TEST,10,1,2,0,1,32894,2,421,1,NA,0,0,0
200-3-2,4,1,TEST,11,1,4,0,0,34239,2,566,1,NA,0,0,0
200-3-2,4,1,TEST,12,1,1,1,1,36109,1,425,1,NA,0,0,0
200-3-2,4,1,TEST,13,1,3,1,0,37461,1,504,1,NA,0,0,0
200-3-2,4,1,TEST,14,1,4,0,0,39071,2,425,1,NA,0,0,0
200-3-2,4,1,TEST,15,1,2,0,1,40582,2,389,1,NA,0,0,0
200-3-2,4,1,TEST,16,1,1,1,1,41929,1,470,1,NA,0,0,0
200-3-2,4,1,TEST,17,1,4,0,0,43544,2,427,1,NA,0,0,0
200-3-2,4,1,TEST,18,1,3,1,0,45167,1,333,1,NA,0,0,0
200-3-2,4,1,TEST,19,1,1,1,1,46337,1,442,1,NA,0,0,0
200-3-2,4,1,TEST,20,1,2,0,1,47672,2,519,1,NA,0,0,0
200-3-2,4,1,TEST,21,1,3,1,0,49180,1,407,1,NA,0,0,0
