subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
109-1-3,P,0,-1,D,1,8736,3500,12242,12749,12750,579,<down>,<down>,1,1
109-1-3,P,0,1,L,2,13349,2750,16106,16613,16614,624,<left>,<left>,1,1
109-1-3,P,0,1,U,2,17256,2500,19763,20270,20270,665,<up>,<up>,1,1
109-1-3,P,0,1,R,2,20954,2500,23459,23964,23965,582,<right>,<right>,1,1
109-1-3,P,0,1,D,2,24563,2500,27068,27574,27575,625,<down>,<down>,1,1
109-1-3,P,0,1,U,2,28225,2250,30481,30989,30989,485,<up>,<up>,1,1
109-1-3,P,0,-1,L,2,31495,1500,33000,33507,33507,518,<left>,<left>,1,1
109-1-3,P,0,1,U,1,34046,2500,36551,37058,37058,421,<up>,<up>,1,1
109-1-3,P,0,1,U,1,40731,2000,42736,42943,42943,407,<up>,<right>,0,0
109-1-3,P,0,-1,R,1,43362,3250,46618,46824,46825,628,<right>,<right>,1,1
109-1-3,P,0,1,L,2,47464,2500,49970,50177,50177,502,<left>,<left>,1,1
109-1-3,P,0,-1,D,1,50692,2750,53448,53654,53654,560,<down>,<down>,1,1
109-1-3,P,0,-1,R,2,54231,3000,57237,57443,57443,454,<right>,<left>,0,1
109-1-3,P,0,-1,L,1,57915,3500,61421,61627,61628,490,<left>,<left>,1,1
109-1-3,P,0,1,D,2,62128,2500,64634,64843,64843,562,<down>,<down>,1,1
109-1-3,P,0,1,L,2,65417,1750,67173,67380,67380,558,<left>,<left>,1,1
109-1-3,T,1,1,L,1,71031,3500,74537,74744,74745,545,<left>,<left>,1,1
109-1-3,T,2,-1,U,2,75308,2750,78064,78272,78272,604,<up>,<up>,1,1
109-1-3,T,3,1,R,1,78893,2000,80899,81105,81106,517,<right>,<right>,1,1
109-1-3,T,4,-1,R,2,81640,2250,83896,84102,84103,668,<right>,<right>,1,1
109-1-3,T,5,-1,R,1,84783,2750,87538,87744,87745,519,<right>,<right>,1,1
109-1-3,T,6,1,D,1,88276,1750,90032,90240,90240,549,<down>,<down>,1,1
109-1-3,T,7,1,L,2,90807,1500,92313,92522,92522,519,<left>,<left>,1,1
109-1-3,T,8,-1,R,1,93053,3000,96059,96267,96267,487,<right>,<right>,1,1
109-1-3,T,9,1,R,2,96770,3250,100025,100232,100232,569,<right>,<right>,1,1
109-1-3,T,10,-1,R,2,100814,2000,102819,103026,103026,559,<right>,<right>,1,1
109-1-3,T,11,-1,R,2,103596,2250,105852,106058,106059,536,<right>,<right>,1,1
109-1-3,T,12,1,R,1,106607,3250,109863,110070,110071,442,<right>,<right>,1,1
109-1-3,T,13,-1,R,1,110522,2000,112527,112734,112734,470,<right>,<right>,1,1
109-1-3,T,14,1,U,1,113219,3000,116224,116430,116431,578,<up>,<up>,1,1
109-1-3,T,15,-1,U,2,117021,2500,119527,119734,119735,620,<up>,<up>,1,1
109-1-3,T,16,-1,L,2,120368,2500,122874,123082,123083,623,<left>,<left>,1,1
109-1-3,T,17,-1,R,2,123722,3250,126979,127185,127185,618,<right>,<right>,1,1
109-1-3,T,18,1,L,1,127821,1500,129327,129535,129535,526,<left>,<left>,1,1
109-1-3,T,19,-1,R,2,130075,2500,132581,132788,132788,576,<right>,<right>,1,1
109-1-3,T,20,-1,R,2,133381,1750,135136,135343,135343,599,<right>,<right>,1,1
109-1-3,T,21,1,R,2,135957,1750,137713,137921,137921,652,<right>,<right>,1,1
109-1-3,T,22,1,L,2,138584,3500,142089,142295,142296,533,<left>,<left>,1,1
109-1-3,T,23,-1,R,1,142847,2250,145104,145311,145311,520,<right>,<right>,1,1
109-1-3,T,24,-1,U,1,145844,2250,148100,148308,148308,569,<up>,<up>,1,1
109-1-3,T,25,-1,U,1,148889,2250,151147,151354,151354,687,<up>,<up>,1,1
109-1-3,T,26,1,L,2,152054,2000,154060,154266,154266,571,<left>,<left>,1,1
109-1-3,T,27,1,R,1,154850,1500,156356,156562,156563,542,<right>,<right>,1,1
109-1-3,T,28,1,U,1,157118,3250,160374,160580,160581,512,<up>,<up>,1,1
109-1-3,T,29,1,L,1,161110,2000,163116,163322,163323,473,<left>,<left>,1,1
109-1-3,T,30,-1,L,1,163813,1500,165320,165527,165528,554,<left>,<left>,1,1
109-1-3,T,31,1,U,2,166091,3250,169347,169553,169554,569,<up>,<up>,1,1
109-1-3,T,32,-1,U,2,170141,2250,172396,172604,172604,512,<up>,<up>,1,1
109-1-3,T,33,1,R,2,173131,1750,174886,175094,175094,579,<right>,<right>,1,1
109-1-3,T,34,-1,D,1,175683,2250,177939,178145,178145,656,<down>,<down>,1,1
109-1-3,T,35,-1,U,1,178811,2250,181067,181273,181274,494,<up>,<up>,1,1
109-1-3,T,36,1,D,1,181783,3000,184789,184995,184996,544,<down>,<down>,1,1
109-1-3,T,37,1,D,2,185556,1750,187311,187517,187518,536,<down>,<down>,1,1
109-1-3,T,38,1,R,2,188070,3500,191575,191781,191782,606,<right>,<right>,1,1
109-1-3,T,39,1,U,1,192398,2000,194404,194610,194611,488,<up>,<up>,1,1
109-1-3,T,40,-1,R,2,195109,1500,196615,196821,196822,478,<right>,<left>,0,1
109-1-3,T,41,1,D,1,197311,3500,200818,201024,201024,593,<down>,<down>,1,1
109-1-3,T,42,1,L,2,201629,2000,203634,203840,203840,594,<left>,<left>,1,1
109-1-3,T,43,1,L,1,204456,1750,206211,206417,206418,544,<left>,<left>,1,1
109-1-3,T,44,1,D,1,206978,2750,209735,209942,209943,499,<down>,<down>,1,1
109-1-3,T,45,-1,R,2,210454,2500,212960,213167,213167,607,<right>,<right>,1,1
109-1-3,T,46,-1,R,2,213787,2500,216293,216499,216499,605,<right>,<right>,1,1
